month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,15.13,0.08,15.06
2,8.98,0.9,8.09
3,15.07,2.73,12.34
4,23.28,15.69,7.6
5,43.17,41.62,1.55
6,67.58,67.58,0.0
7,82.2,82.2,0.0
8,50.97,50.97,0.0
9,37.17,36.27,0.91
10,22.47,17.45,5.02
11,12.08,0.99,11.09
12,14.43,0.38,14.05
