month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,16.58,0.79,16.39
2,11.84,0.74,11.43
3,19.4,2.5,17.21
4,19.13,8.33,11.0
5,51.18,44.78,6.4
6,77.08,77.08,0.0
7,60.11,60.11,0.0
8,47.38,47.38,0.0
9,35.97,32.07,3.86
10,18.89,9.52,9.88
11,15.77,1.54,14.52
12,19.12,0.49,19.19
