month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,15.18,0.0,15.18
2,9.76,0.07,9.69
3,22.73,3.47,19.26
4,19.72,13.28,6.44
5,50.46,46.71,3.75
6,78.76,78.76,0.0
7,76.96,76.96,0.0
8,60.87,60.87,0.0
9,45.07,43.01,2.06
10,13.35,9.08,4.27
11,12.93,0.38,12.55
12,10.78,0.14,10.64
