month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,29.67,0.0,29.67
2,40.5,0.0,40.5
3,54.16,0.54,53.62
4,61.07,20.01,41.06
5,96.29,81.77,14.52
6,117.54,115.86,1.68
7,55.73,55.73,0.0
8,61.66,59.42,2.24
9,68.1,59.89,8.21
10,42.98,14.68,28.3
11,43.24,3.04,40.64
12,35.66,0.08,35.58
