month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,17.82,0.0,17.82
2,13.6,3.48,10.12
3,20.8,8.54,12.26
4,23.56,16.97,6.59
5,52.91,51.53,1.38
6,87.61,87.61,0.0
7,78.81,78.81,0.0
8,70.6,70.6,0.0
9,50.35,50.26,0.08
10,39.98,35.41,4.57
11,19.22,4.8,14.5
12,19.27,1.13,18.14
