month,h_all_precip_mm,h_rain_mm,h_snow_cm
1,18.84,0.28,18.56
2,14.33,1.88,12.46
3,25.33,8.01,17.32
4,28.77,17.87,10.9
5,56.21,54.21,2.0
6,87.86,87.86,0.0
7,62.31,62.31,0.0
8,66.19,66.19,0.0
9,59.24,59.1,0.14
10,47.08,39.37,7.71
11,25.31,8.69,16.62
12,23.81,0.51,23.3
