,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,-27.2,-34.4,-13.5,2002,1975-2008,-44.8,1983,1975-2008
1,1,2,-27.3,-34.5,-11.5,2001,1975-2008,-43.6,1983,1975-2008
2,1,3,-27.5,-34.6,-16.1,1982,1975-2008,-43.2,1980,1975-2008
3,1,4,-27.6,-34.7,-20.0,2003,1975-2008,-44.7,1982,1975-2008
4,1,5,-27.7,-34.8,-15.5,1999,1975-2008,-47.9,1978,1975-2008
5,1,6,-27.8,-34.9,-9.5,1982,1975-2008,-46.2,1978,1975-2008
6,1,7,-27.9,-35.1,-9.5,1980,1975-2008,-43.5,1984,1975-2008
7,1,8,-28.0,-35.2,-10.7,1980,1975-2008,-43.1,1984,1975-2008
8,1,9,-28.1,-35.3,-1.2,1977,1975-2008,-42.6,1986,1975-2008
9,1,10,-28.2,-35.4,2.6,1977,1975-2008,-46.2,1989,1975-2008
10,1,11,-28.3,-35.5,3.7,1977,1975-2008,-44.0,2004,1975-2008
11,1,12,-28.4,-35.6,-8.9,1977,1975-2008,-45.0,1996,1975-2008
12,1,13,-28.5,-35.7,-13.0,1977,1975-2008,-47.5,1982,1975-2008
13,1,14,-28.6,-35.7,-9.6,1977,1975-2008,-47.2,1982,1975-2008
14,1,15,-28.7,-35.8,-11.0,1977,1975-2008,-47.5,1982,1975-2008
15,1,16,-28.8,-35.9,-15.3,1977,1975-2008,-49.8,1982,1975-2008
16,1,17,-28.9,-36.0,-10.5,1985,1975-2008,-44.0,1987,1975-2008
17,1,18,-29.0,-36.1,-9.5,2003,1975-2008,-43.8,1991,1975-2008
18,1,19,-29.1,-36.2,-9.0,2003,1975-2008,-43.0,1991,1975-2008
19,1,20,-29.2,-36.3,-9.6,1977,1975-2008,-43.0,2004,1975-2008
20,1,21,-29.3,-36.4,-10.6,1977,1975-2008,-45.0,2001,1975-2008
21,1,22,-29.4,-36.5,-17.6,1981,1975-2008,-45.0,2004,1975-2008
22,1,23,-29.6,-36.6,2.4,1980,1975-2008,-46.5,2004,1975-2008
23,1,24,-29.7,-36.7,-7.5,2002,1975-2008,-45.5,2004,1975-2008
24,1,25,-29.8,-36.8,-7.5,2002,1975-2008,-46.2,1989,1975-2008
25,1,26,-29.9,-36.9,-10.6,1979,1975-2008,-46.4,1989,1975-2008
26,1,27,-30.0,-37.0,-10.1,1979,1975-2008,-46.0,1989,1975-2008
27,1,28,-30.0,-37.1,-18.3,1986,1975-2008,-44.6,1989,1975-2008
28,1,29,-30.1,-37.2,-7.7,1986,1975-2008,-44.5,1989,1975-2008
29,1,30,-30.2,-37.3,-8.0,2003,1975-2008,-46.6,1989,1975-2008
30,1,31,-30.3,-37.3,-10.4,2008,1975-2008,-45.5,1989,1975-2008
31,2,1,-30.4,-37.4,-10.9,1982,1976-2008,-45.4,1987,1976-2008
32,2,2,-30.5,-37.5,-8.9,2008,1976-2008,-46.0,1979,1976-2008
33,2,3,-30.6,-37.6,-17.8,1981,1976-2008,-45.9,1979,1976-2008
34,2,4,-30.7,-37.7,-14.0,2005,1976-2008,-44.5,1984,1976-2008
35,2,5,-30.7,-37.7,-15.5,1980,1976-2008,-45.2,1979,1976-2008
36,2,6,-30.8,-37.8,-15.0,2002,1976-2008,-47.5,1979,1976-2008
37,2,7,-30.8,-37.8,-16.5,1986,1976-2008,-46.7,1979,1976-2008
38,2,8,-30.8,-37.8,-15.6,1978,1976-2008,-49.0,1979,1976-2008
39,2,9,-30.9,-37.8,-19.0,1995,1976-2008,-51.1,1979,1976-2008
40,2,10,-30.9,-37.9,-15.1,1978,1976-2008,-50.1,1979,1976-2008
41,2,11,-30.9,-37.9,-15.9,1978,1976-2008,-50.7,1979,1976-2008
42,2,12,-30.9,-37.9,-19.1,1978,1976-2008,-53.9,1979,1976-2008
43,2,13,-30.9,-37.8,-14.0,1996,1976-2008,-52.5,1979,1976-2008
44,2,14,-30.9,-37.8,-11.5,1988,1976-2008,-51.0,1979,1976-2008
45,2,15,-30.8,-37.8,-9.3,1988,1976-2008,-53.2,1979,1976-2008
46,2,16,-30.8,-37.8,-18.5,2007,1976-2008,-52.5,1979,1976-2008
47,2,17,-30.7,-37.7,-3.3,1986,1976-2008,-47.4,1979,1976-2008
48,2,18,-30.7,-37.7,-4.8,1986,1976-2008,-47.2,1979,1976-2008
49,2,19,-30.6,-37.6,-9.5,1996,1976-2008,-45.2,1979,1976-2008
50,2,20,-30.5,-37.5,-12.5,1996,1976-2008,-44.0,2002,1976-2008
51,2,21,-30.5,-37.4,-9.7,1986,1976-2008,-44.1,1979,1976-2008
52,2,22,-30.4,-37.3,-8.6,1988,1976-2008,-49.2,1985,1976-2008
