,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,4.4,1952,1951-1956,-15.0,1956,1951-1956
1,1,2,,,3.3,1953,1951-1956,-17.8,1956,1951-1956
2,1,3,,,3.9,1955,1951-1956,-16.7,1954,1951-1956
3,1,4,,,1.1,1955,1951-1956,-17.8,1951,1951-1956
4,1,5,,,3.3,1956,1951-1956,-13.9,1951,1951-1956
5,1,6,,,8.3,1952,1951-1956,-26.1,1951,1951-1956
6,1,7,,,1.1,1955,1951-1956,-26.1,1951,1951-1956
7,1,8,,,2.8,1955,1951-1956,-22.8,1951,1951-1956
8,1,9,,,1.1,1955,1951-1956,-22.2,1956,1951-1956
9,1,10,,,2.2,1951,1951-1956,-26.7,1954,1951-1956
10,1,11,,,2.2,1951,1951-1956,-22.2,1954,1951-1956
11,1,12,,,1.7,1953,1951-1956,-25.6,1954,1951-1956
12,1,13,,,3.3,1953,1951-1956,-22.8,1954,1951-1956
13,1,14,,,0.0,1951,1951-1956,-20.6,1955,1951-1956
14,1,15,,,7.2,1953,1951-1956,-21.1,1956,1951-1956
15,1,16,,,7.2,1953,1951-1956,-25.6,1954,1951-1956
16,1,17,,,4.4,1951,1951-1956,-31.1,1954,1951-1956
17,1,18,,,4.4,1951,1951-1956,-17.8,1955,1951-1956
18,1,19,,,3.3,1951,1951-1956,-20.6,1955,1951-1956
19,1,20,,,1.1,1951,1951-1956,-23.3,1955,1951-1956
20,1,21,,,1.1,1953,1951-1956,-27.8,1954,1951-1956
21,1,22,,,1.7,1953,1951-1956,-26.7,1951,1951-1956
22,1,23,,,1.7,1953,1951-1956,-24.4,1952,1951-1956
23,1,24,,,1.1,1954,1951-1956,-25.6,1952,1951-1956
24,1,25,,,1.1,1954,1951-1956,-25.6,1956,1951-1956
25,1,26,,,0.0,1954,1951-1956,-26.7,1953,1951-1956
26,1,27,,,1.7,1953,1951-1956,-31.1,1951,1951-1956
27,1,28,,,-1.7,1953,1951-1956,-34.4,1952,1951-1956
28,1,29,,,1.1,1954,1951-1956,-34.4,1952,1951-1956
29,1,30,,,1.1,1954,1951-1956,-32.8,1951,1951-1956
30,1,31,,,3.3,1952,1951-1956,-26.7,1955,1951-1956
31,2,1,,,4.4,1952,1951-1956,-29.4,1953,1951-1956
32,2,2,,,4.4,1954,1951-1956,-28.3,1955,1951-1956
33,2,3,,,4.4,1952,1951-1956,-28.9,1955,1951-1956
34,2,4,,,3.3,1954,1951-1956,-26.7,1955,1951-1956
35,2,5,,,4.4,1953,1951-1956,-22.8,1951,1951-1956
36,2,6,,,4.4,1953,1951-1956,-22.8,1951,1951-1956
37,2,7,,,4.4,1952,1951-1956,-24.4,1951,1951-1956
38,2,8,,,6.7,1954,1951-1956,-27.8,1951,1951-1956
39,2,9,,,4.4,1952,1951-1956,-34.4,1951,1951-1956
40,2,10,,,2.8,1956,1951-1956,-28.3,1951,1951-1956
41,2,11,,,0.0,1953,1951-1956,-25.0,1955,1951-1956
42,2,12,,,4.4,1954,1951-1956,-30.0,1954,1951-1956
43,2,13,,,6.1,1956,1951-1956,-28.9,1955,1951-1956
44,2,14,,,7.8,1954,1951-1956,-24.4,1951,1951-1956
45,2,15,,,7.2,1954,1951-1956,-25.6,1951,1951-1956
46,2,16,,,4.4,1952,1951-1956,-22.8,1956,1951-1956
47,2,17,,,10.0,1954,1951-1956,-22.8,1956,1951-1956
48,2,18,,,12.2,1954,1951-1956,-21.1,1955,1951-1956
49,2,19,,,12.2,1954,1951-1956,-16.7,1952,1951-1956
50,2,20,,,8.9,1954,1951-1956,-14.4,1952,1951-1956
51,2,21,,,8.3,1953,1951-1956,-22.8,1956,1951-1956
52,2,22,,,3.3,1951,1951-1956,-25.0,1956,1951-1956
53,2,23,,,2.2,1951,1951-1956,-25.0,1956,1951-1956
54,2,24,,,4.4,1951,1951-1956,-20.6,1956,1951-1956
55,2,25,,,5.0,1954,1951-1956,-24.4,1955,1951-1956
56,2,26,,,5.0,1954,1951-1956,-20.0,1956,1951-1956
57,2,27,,,4.4,1953,1951-1956,-20.0,1956,1951-1956
58,2,28,,,2.2,1954,1951-1956,-22.2,1956,1951-1956
59,2,29,,,1.7,1956,1952-1956,-22.2,1956,1952-1956
60,3,1,,,4.4,1956,1951-1956,-19.4,1953,1951-1956
61,3,2,,,5.6,1956,1951-1956,-22.2,1952,1951-1956
62,3,3,,,6.7,1956,1951-1956,-17.8,1954,1951-1956
63,3,4,,,6.1,1956,1951-1956,-21.1,1954,1951-1956
64,3,5,,,6.1,1956,1951-1956,-20.0,1955,1951-1956
65,3,6,,,6.1,1951,1951-1956,-21.1,1952,1951-1956
66,3,7,,,5.6,1954,1951-1956,-21.1,1952,1951-1956
67,3,8,,,4.4,1952,1951-1956,-25.6,1953,1951-1956
68,3,9,,,5.0,1955,1951-1956,-21.1,1956,1951-1956
69,3,10,,,8.9,1955,1951-1956,-22.8,1953,1951-1956
70,3,11,,,5.6,1953,1951-1956,-21.7,1956,1951-1956
71,3,12,,,6.7,1953,1951-1956,-18.9,1954,1951-1956
72,3,13,,,3.3,1951,1951-1956,-17.8,1956,1951-1956
73,3,14,,,5.6,1951,1951-1956,-18.3,1956,1951-1956
74,3,15,,,4.4,1955,1951-1956,-23.3,1956,1951-1956
75,3,16,,,7.8,1954,1951-1956,-19.4,1956,1951-1956
76,3,17,,,10.0,1954,1951-1956,-23.3,1956,1951-1956
77,3,18,,,8.9,1953,1951-1956,-21.1,1956,1951-1956
78,3,19,,,7.2,1956,1951-1956,-20.0,1956,1951-1956
79,3,20,,,9.4,1953,1951-1956,-18.9,1956,1951-1956
80,3,21,,,7.2,1953,1951-1956,-16.7,1956,1951-1956
81,3,22,,,8.3,1954,1951-1956,-15.0,1954,1951-1956
82,3,23,,,12.2,1953,1951-1956,-13.9,1956,1951-1956
83,3,24,,,9.4,1953,1951-1956,-16.7,1956,1951-1956
84,3,25,,,10.0,1954,1951-1956,-18.9,1956,1951-1956
85,3,26,,,7.8,1956,1951-1956,-23.3,1951,1951-1956
