,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,-3.0,-9.2,8.9,1963,1963-2015,-33.5,1979,1963-2015
1,1,2,-3.1,-9.3,8.5,2003,1963-2015,-28.5,1979,1963-2015
2,1,3,-3.1,-9.3,9.0,2012,1963-2015,-25.0,1991,1963-2015
3,1,4,-3.1,-9.4,11.0,2012,1963-2015,-29.5,1982,1963-2015
4,1,5,-3.1,-9.4,8.5,2006,1963-2015,-30.0,1991,1963-2015
5,1,6,-3.2,-9.5,7.0,2002,1963-2015,-32.5,1979,1963-2015
6,1,7,-3.2,-9.5,10.0,2002,1963-2015,-32.0,1979,1963-2015
7,1,8,-3.2,-9.6,10.0,1986,1963-2015,-32.5,1979,1963-2015
8,1,9,-3.1,-9.6,11.0,2012,1963-2015,-33.0,1979,1963-2015
9,1,10,-3.1,-9.6,8.5,1986,1963-2015,-30.0,1979,1963-2015
10,1,11,-3.1,-9.6,10.0,2010,1963-2015,-30.6,1975,1963-2015
11,1,12,-3.1,-9.6,9.0,2010,1963-2015,-29.5,1993,1963-2015
12,1,13,-3.0,-9.6,10.0,1968,1963-2015,-27.5,2005,1963-2015
13,1,14,-3.0,-9.6,10.0,1968,1963-2015,-32.0,2005,1963-2015
14,1,15,-2.9,-9.6,11.1,1974,1963-2015,-32.0,2005,1963-2015
15,1,16,-2.9,-9.6,11.1,1974,1963-2015,-27.0,1979,1963-2015
16,1,17,-2.8,-9.5,8.3,1973,1963-2015,-30.6,1970,1963-2015
17,1,18,-2.7,-9.5,10.0,1968,1963-2015,-27.0,2012,1963-2015
18,1,19,-2.6,-9.5,11.7,1968,1963-2015,-26.7,1969,1963-2015
19,1,20,-2.5,-9.4,12.2,1968,1963-2015,-21.7,1963,1963-2015
20,1,21,-2.4,-9.4,7.2,1968,1963-2015,-31.1,1969,1963-2015
21,1,22,-2.3,-9.3,7.2,1973,1963-2015,-36.1,1969,1963-2015
22,1,23,-2.2,-9.2,9.4,1973,1963-2015,-37.8,1969,1963-2015
23,1,24,-2.1,-9.1,8.9,1973,1963-2015,-32.2,1969,1963-2015
24,1,25,-1.9,-9.1,7.5,1998,1963-2015,-36.1,1969,1963-2015
25,1,26,-1.8,-9.0,9.0,1998,1963-2015,-35.0,1972,1963-2015
26,1,27,-1.6,-8.9,8.9,1976,1963-2015,-36.7,1972,1963-2015
27,1,28,-1.5,-8.8,10.0,1976,1963-2015,-32.8,1969,1963-2015
28,1,29,-1.3,-8.7,13.0,1989,1963-2015,-41.1,1969,1963-2015
29,1,30,-1.1,-8.5,13.5,1989,1963-2015,-40.6,1969,1963-2015
30,1,31,-1.0,-8.4,10.0,2005,1963-2015,-33.9,1969,1963-2015
31,2,1,-0.8,-8.3,10.0,1991,1963-2015,-29.5,1996,1963-2015
32,2,2,-0.6,-8.2,13.0,2005,1963-2015,-28.9,1972,1963-2015
33,2,3,-0.4,-8.0,12.5,1992,1963-2015,-27.5,1996,1963-2015
34,2,4,-0.2,-7.9,13.3,1963,1963-2015,-23.5,1989,1963-2015
35,2,5,-0.1,-7.8,12.8,1963,1963-2015,-27.2,1975,1963-2015
36,2,6,0.2,-7.6,16.1,1963,1963-2015,-29.4,1975,1964-2015
37,2,7,0.4,-7.5,10.0,1963,1963-2015,-25.5,2014,1963-2015
38,2,8,0.6,-7.4,12.0,2015,1963-2015,-27.8,1975,1963-2015
39,2,9,0.8,-7.2,8.5,1998,1963-2015,-28.9,1975,1963-2015
40,2,10,1.0,-7.1,8.9,1977,1963-2015,-24.0,2014,1963-2015
41,2,11,1.2,-7.0,9.0,1983,1963-2015,-20.0,1975,1963-2015
42,2,12,1.4,-6.8,9.0,1987,1963-2015,-17.5,1989,1963-2015
43,2,13,1.6,-6.7,11.0,2010,1963-2015,-18.5,1986,1963-2015
44,2,14,1.9,-6.6,11.0,2010,1963-2015,-22.5,1979,1963-2015
45,2,15,2.1,-6.4,10.0,1994,1963-2015,-25.5,1979,1963-2015
46,2,16,2.3,-6.3,13.0,1981,1963-2015,-21.5,1993,1963-2015
47,2,17,2.5,-6.2,11.0,1981,1963-2015,-25.0,1990,1963-2015
48,2,18,2.8,-6.0,11.5,1981,1963-2015,-21.0,1990,1963-2015
49,2,19,3.0,-5.9,12.8,1965,1963-2015,-31.0,1986,1963-2015
50,2,20,3.2,-5.8,12.0,1982,1963-2015,-21.0,1986,1963-2015
51,2,21,3.5,-5.6,12.0,1988,1963-2015,-20.0,1986,1963-2015
52,2,22,3.7,-5.5,11.7,1966,1963-2015,-16.5,1979,1963-2015
53,2,23,3.9,-5.4,10.0,1989,1963-2015,-18.5,1993,1963-2015
54,2,24,4.2,-5.2,11.1,1968,1963-2015,-22.0,1993,1963-2015
55,2,25,4.4,-5.1,13.5,1986,1963-2015,-21.0,1993,1963-2015
56,2,26,4.7,-5.0,10.5,1986,1963-2015,-20.0,2011,1963-2015
57,2,27,4.9,-4.8,14.0,2006,1963-2014,-20.0,2009,1963-2015
58,2,28,5.2,-4.7,10.0,1981,1963-2015,-18.5,2009,1963-2014
59,2,29,5.2,-4.7,10.5,2008,1964-2012,-15.6,1976,1964-2012
60,3,1,5.4,-4.5,13.5,2010,1963-2015,-18.9,1971,1963-2015
61,3,2,5.7,-4.4,15.0,1994,1963-2015,-19.5,1989,1963-2015
62,3,3,5.9,-4.3,15.5,1987,1963-2015,-26.7,1976,1963-2015
63,3,4,6.2,-4.1,15.5,1987,1963-2015,-22.8,1976,1963-2015
64,3,5,6.4,-4.0,15.0,1987,1963-2015,-16.1,1976,1963-2015
65,3,6,6.6,-3.9,13.0,1987,1963-2015,-15.6,1975,1963-2015
66,3,7,6.9,-3.7,14.5,2005,1963-2015,-15.0,2003,1963-2015
67,3,8,7.1,-3.6,13.0,2015,1963-2015,-15.5,2002,1963-2015
68,3,9,7.4,-3.5,18.0,2005,1963-2015,-17.5,2002,1963-2015
69,3,10,7.6,-3.4,14.0,1981,1963-2015,-20.0,2009,1963-2015
70,3,11,7.9,-3.2,19.0,2015,1963-2015,-21.0,2009,1963-2015
