,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,-9.6,-19.5,4.4,1975,1971-1994,-32.3,1982,1971-1994
1,1,2,-9.7,-19.5,10.0,1984,1971-1994,-30.5,1979,1971-1994
2,1,3,-9.7,-19.6,10.5,1985,1971-1994,-34.4,1973,1971-1994
3,1,4,-9.7,-19.6,10.0,1984,1971-1994,-35.2,1977,1971-1994
4,1,5,-9.7,-19.6,6.6,1985,1971-1994,-37.5,1982,1971-1994
5,1,6,-9.8,-19.7,4.6,1977,1971-1994,-35.9,1982,1971-1994
6,1,7,-9.8,-19.7,1.0,1981,1971-1994,-41.1,1976,1971-1994
7,1,8,-9.8,-19.7,6.4,1983,1971-1994,-39.1,1991,1971-1994
8,1,9,-9.8,-19.7,2.4,1990,1971-1994,-36.6,1980,1971-1994
9,1,10,-9.8,-19.8,5.9,1987,1971-1994,-39.0,1994,1971-1994
10,1,11,-9.7,-19.8,10.3,1987,1971-1994,-37.8,1974,1971-1994
11,1,12,-9.7,-19.8,7.2,1985,1971-1994,-38.9,1971,1971-1994
12,1,13,-9.7,-19.8,4.4,1985,1971-1994,-38.9,1972,1971-1994
13,1,14,-9.7,-19.8,7.7,1986,1971-1994,-42.8,1972,1971-1994
14,1,15,-9.6,-19.8,5.0,1972,1971-1994,-36.7,1971,1971-1994
15,1,16,-9.6,-19.8,5.0,1991,1971-1994,-35.9,1982,1971-1994
16,1,17,-9.6,-19.8,10.0,1991,1971-1994,-34.0,1994,1971-1994
17,1,18,-9.5,-19.7,9.2,1991,1971-1994,-38.4,1982,1971-1994
18,1,19,-9.5,-19.7,8.8,1992,1971-1994,-39.7,1982,1971-1994
19,1,20,-9.4,-19.7,5.6,1976,1971-1994,-41.2,1982,1971-1994
20,1,21,-9.3,-19.7,8.1,1991,1971-1994,-37.4,1982,1971-1994
21,1,22,-9.2,-19.6,8.9,1973,1971-1994,-30.6,1972,1971-1994
22,1,23,-9.2,-19.6,13.3,1973,1971-1994,-37.9,1982,1971-1994
23,1,24,-9.1,-19.6,6.7,1973,1971-1994,-36.1,1983,1971-1994
24,1,25,-9.0,-19.5,8.0,1989,1971-1994,-41.7,1972,1971-1994
25,1,26,-8.9,-19.5,12.3,1989,1971-1994,-41.7,1972,1971-1994
26,1,27,-8.8,-19.4,8.8,1989,1971-1994,-41.1,1972,1971-1994
27,1,28,-8.7,-19.4,7.8,1989,1971-1994,-30.8,1978,1971-1994
28,1,29,-8.6,-19.3,13.5,1993,1971-1994,-37.2,1974,1971-1994
29,1,30,-8.5,-19.3,13.6,1993,1971-1994,-42.8,1971,1971-1994
30,1,31,-8.4,-19.2,13.5,1993,1971-1994,-42.0,1988,1971-1994
31,2,1,-8.2,-19.1,11.1,1991,1971-1996,-38.7,1988,1971-1996
32,2,2,-8.1,-19.1,8.9,1976,1971-1996,-38.4,1982,1971-1996
33,2,3,-8.0,-19.0,7.0,1991,1971-1996,-36.7,1985,1971-1996
34,2,4,-7.8,-18.9,4.6,1992,1971-1996,-39.4,1975,1971-1996
35,2,5,-7.7,-18.8,6.5,1987,1971-1996,-38.2,1988,1971-1996
36,2,6,-7.5,-18.7,6.9,1987,1970-1996,-38.7,1994,1971-1996
37,2,7,-7.4,-18.6,12.6,1977,1970-1996,-42.5,1994,1970-1996
38,2,8,-7.2,-18.5,11.1,1976,1970-1996,-36.7,1979,1970-1996
39,2,9,-7.1,-18.4,6.6,1977,1970-1996,-39.0,1988,1970-1996
40,2,10,-6.9,-18.2,7.2,1974,1970-1996,-35.0,1985,1970-1996
