,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,8.5,1984,1975-1985,-27.5,1982,1975-1985
1,1,2,,,10.5,1984,1975-1985,-34.0,1982,1975-1985
2,1,3,,,10.0,1981,1975-1985,-32.5,1982,1975-1985
3,1,4,,,11.5,1985,1975-1985,-33.0,1982,1975-1985
4,1,5,,,8.0,1985,1975-1985,-38.0,1982,1975-1985
5,1,6,,,6.0,1981,1975-1985,-35.0,1982,1975-1985
6,1,7,,,6.0,1983,1975-1985,-32.2,1976,1975-1985
7,1,8,,,2.5,1981,1975-1985,-33.3,1976,1975-1985
8,1,9,,,8.5,1981,1975-1985,-32.5,1980,1975-1985
9,1,10,,,3.0,1981,1975-1985,-33.9,1975,1975-1985
10,1,11,,,11.0,1983,1975-1985,-34.5,1980,1975-1985
11,1,12,,,11.0,1981,1975-1985,-26.1,1975,1975-1985
12,1,13,,,11.0,1981,1975-1985,-33.5,1979,1975-1985
13,1,14,,,7.5,1981,1975-1985,-36.5,1979,1975-1985
14,1,15,,,6.0,1985,1975-1985,-30.0,1977,1975-1985
15,1,16,,,8.5,1985,1975-1985,-37.0,1982,1975-1985
16,1,17,,,7.8,1976,1975-1985,-25.5,1984,1975-1985
17,1,18,,,10.0,1981,1975-1985,-30.0,1984,1975-1985
18,1,19,,,13.0,1981,1975-1985,-34.5,1982,1975-1985
19,1,20,,,15.5,1981,1975-1985,-29.5,1982,1975-1985
20,1,21,,,12.0,1981,1975-1985,-34.5,1982,1975-1985
21,1,22,,,11.5,1981,1975-1985,-30.0,1982,1975-1985
22,1,23,,,10.0,1981,1975-1985,-30.5,1982,1975-1985
23,1,24,,,7.0,1985,1975-1985,-26.0,1982,1975-1985
24,1,25,,,6.0,1982,1975-1985,-27.0,1983,1975-1985
25,1,26,,,7.5,1984,1975-1985,-25.0,1979,1975-1985
26,1,27,,,10.0,1984,1975-1985,-31.0,1980,1975-1985
27,1,28,,,10.0,1984,1975-1985,-32.0,1980,1975-1985
28,1,29,,,2.8,1976,1975-1985,-35.0,1980,1975-1985
29,1,30,,,10.0,1984,1975-1985,-33.3,1978,1975-1985
30,1,31,,,11.1,1976,1975-1985,-27.8,1978,1975-1985
31,2,1,,,7.2,1976,1975-1985,-38.3,1978,1975-1985
32,2,2,,,10.0,1976,1975-1985,-30.5,1985,1975-1985
33,2,3,,,4.5,1980,1975-1985,-34.0,1985,1975-1985
34,2,4,,,5.0,1979,1975-1985,-35.0,1982,1975-1985
35,2,5,,,15.0,1984,1975-1985,-37.8,1975,1975-1985
36,2,6,,,8.5,1984,1975-1985,-28.3,1975,1975-1985
37,2,7,,,7.8,1976,1975-1985,-29.0,1985,1975-1985
38,2,8,,,8.5,1984,1975-1985,-37.2,1975,1975-1985
39,2,9,,,8.3,1977,1975-1985,-33.0,1982,1975-1985
40,2,10,,,7.2,1977,1975-1985,-34.0,1981,1975-1985
41,2,11,,,8.0,1983,1975-1985,-30.0,1985,1975-1985
42,2,12,,,9.5,1984,1975-1985,-28.9,1975,1975-1985
43,2,13,,,9.5,1983,1975-1985,-30.0,1978,1975-1985
44,2,14,,,10.5,1981,1975-1985,-33.3,1978,1975-1985
