,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,-3.3,-16.3,9.0,1985,1966-1996,-35.0,1993,1966-1996
1,1,2,-3.3,-16.3,10.0,1985,1966-1996,-35.0,1982,1966-1996
2,1,3,-3.3,-16.3,10.0,1985,1966-1996,-38.9,1966,1966-1996
3,1,4,-3.3,-16.3,10.0,1985,1966-1996,-38.3,1966,1966-1996
4,1,5,-3.2,-16.3,7.0,1990,1966-1996,-38.9,1966,1966-1996
5,1,6,-3.2,-16.3,8.0,1977,1966-1996,-35.0,1991,1966-1996
6,1,7,-3.2,-16.4,12.0,1986,1966-1996,-36.1,1976,1966-1996
7,1,8,-3.2,-16.4,7.5,1986,1966-1996,-37.0,1980,1966-1996
8,1,9,-3.1,-16.4,13.0,1986,1966-1996,-41.0,1980,1966-1996
9,1,10,-3.1,-16.4,15.5,1986,1966-1996,-37.2,1975,1966-1996
10,1,11,-3.1,-16.4,12.0,1987,1966-1996,-40.0,1971,1966-1996
11,1,12,-3.1,-16.4,10.5,1981,1966-1996,-39.4,1969,1966-1996
12,1,13,-3.0,-16.4,15.0,1986,1966-1996,-38.3,1971,1966-1996
13,1,14,-3.0,-16.4,12.2,1968,1966-1996,-38.3,1972,1966-1996
14,1,15,-2.9,-16.4,9.4,1972,1966-1996,-38.3,1970,1966-1996
15,1,16,-2.9,-16.4,11.1,1976,1966-1996,-39.4,1970,1966-1996
16,1,17,-2.9,-16.4,12.0,1991,1966-1996,-38.3,1970,1966-1996
17,1,18,-2.8,-16.4,12.0,1977,1966-1996,-41.0,1996,1966-1996
18,1,19,-2.8,-16.4,13.0,1992,1966-1996,-42.0,1996,1966-1996
19,1,20,-2.7,-16.3,12.2,1968,1966-1996,-43.0,1996,1966-1996
20,1,21,-2.7,-16.3,13.5,1981,1966-1996,-42.0,1982,1966-1996
21,1,22,-2.6,-16.3,14.5,1981,1966-1996,-40.0,1982,1966-1996
22,1,23,-2.6,-16.3,16.7,1968,1966-1996,-35.0,1982,1966-1996
23,1,24,-2.5,-16.3,8.5,1985,1966-1996,-38.3,1972,1966-1996
24,1,25,-2.5,-16.3,12.0,1986,1966-1996,-40.0,1972,1966-1996
25,1,26,-2.4,-16.2,14.0,1989,1966-1996,-41.7,1972,1966-1996
26,1,27,-2.4,-16.2,8.0,1984,1966-1996,-40.0,1972,1966-1996
27,1,28,-2.3,-16.2,10.0,1989,1966-1996,-40.0,1969,1966-1996
28,1,29,-2.3,-16.2,12.0,1993,1966-1996,-41.7,1969,1966-1996
29,1,30,-2.2,-16.2,14.0,1993,1966-1996,-37.8,1969,1966-1996
30,1,31,-2.1,-16.1,11.0,1993,1966-1996,-42.0,1990,1966-1996
31,2,1,-2.1,-16.1,12.0,1991,1966-1996,-38.0,1989,1966-1996
32,2,2,-2.0,-16.1,14.0,1991,1966-1996,-45.5,1989,1966-1996
33,2,3,-1.9,-16.0,12.5,1992,1966-1996,-40.0,1989,1966-1996
34,2,4,-1.8,-16.0,14.0,1992,1966-1996,-38.5,1989,1966-1996
35,2,5,-1.8,-15.9,17.0,1984,1966-1996,-37.2,1975,1966-1996
36,2,6,-1.7,-15.9,15.0,1987,1966-1996,-31.1,1975,1966-1996
37,2,7,-1.6,-15.8,12.0,1993,1966-1996,-38.0,1994,1966-1996
38,2,8,-1.5,-15.8,16.1,1968,1966-1996,-36.0,1994,1966-1996
39,2,9,-1.4,-15.7,15.6,1968,1966-1996,-37.0,1985,1966-1996
40,2,10,-1.3,-15.6,14.0,1991,1966-1996,-33.0,1985,1966-1996
41,2,11,-1.2,-15.5,12.0,1996,1966-1996,-37.8,1975,1966-1996
42,2,12,-1.1,-15.4,12.8,1971,1966-1996,-37.2,1975,1966-1996
43,2,13,-1.0,-15.3,14.0,1996,1966-1996,-30.6,1975,1966-1996
44,2,14,-0.9,-15.2,15.0,1985,1966-1996,-38.0,1979,1966-1996
45,2,15,-0.8,-15.1,14.0,1996,1966-1996,-38.0,1979,1966-1996
46,2,16,-0.7,-15.0,10.0,1977,1966-1996,-34.0,1979,1966-1996
47,2,17,-0.6,-14.9,12.0,1996,1966-1996,-36.0,1989,1966-1996
48,2,18,-0.5,-14.8,10.5,1981,1966-1996,-36.0,1986,1966-1996
49,2,19,-0.3,-14.7,13.0,1988,1966-1996,-37.0,1986,1966-1996
50,2,20,-0.2,-14.6,14.5,1995,1966-1996,-30.0,1994,1966-1996
51,2,21,-0.1,-14.4,10.0,1970,1966-1996,-31.0,1994,1966-1996
52,2,22,0.0,-14.3,14.4,1970,1966-1996,-30.0,1994,1966-1996
53,2,23,0.2,-14.2,13.9,1970,1966-1996,-28.0,1979,1966-1996
54,2,24,0.3,-14.0,16.0,1988,1966-1996,-33.0,1979,1966-1996
55,2,25,0.5,-13.9,14.0,1992,1966-1996,-37.0,1994,1966-1996
56,2,26,0.6,-13.7,19.0,1992,1966-1996,-37.0,1994,1966-1996
57,2,27,0.7,-13.5,18.0,1992,1966-1996,-33.3,1972,1966-1996
58,2,28,0.9,-13.4,19.0,1992,1966-1996,-31.1,1972,1966-1996
59,2,29,0.9,-13.4,14.0,1992,1968-1996,-25.6,1972,1968-1996
60,3,1,1.0,-13.2,15.6,1968,1966-1996,-35.0,1972,1966-1996
61,3,2,1.2,-13.0,14.0,1994,1966-1996,-36.1,1976,1966-1996
62,3,3,1.4,-12.8,14.5,1990,1966-1996,-35.0,1976,1966-1996
63,3,4,1.5,-12.7,15.0,1987,1966-1996,-33.3,1976,1966-1996
