,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,-0.7,-11.8,6.5,1992,1980-2011,-28.5,1993,1980-2011
1,1,2,-0.7,-11.8,9.5,2001,1980-2011,-31.0,1982,1980-2011
2,1,3,-0.7,-11.9,12.0,1984,1980-2011,-31.5,2009,1980-2011
3,1,4,-0.7,-11.9,10.0,1984,1980-2011,-34.0,2004,1980-2011
4,1,5,-0.7,-11.9,10.0,2006,1980-2011,-34.0,1982,1980-2011
5,1,6,-0.7,-12.0,12.0,2003,1980-2011,-32.0,1982,1980-2011
6,1,7,-0.7,-12.0,12.0,2003,1980-2011,-31.0,1989,1980-2011
7,1,8,-0.7,-12.0,10.5,2001,1980-2011,-30.0,1989,1980-2009
8,1,9,-0.7,-12.0,9.5,1986,1980-2011,-32.0,1980,1980-2011
9,1,10,-0.7,-12.0,13.0,1986,1980-2011,-31.0,1980,1980-2011
10,1,11,-0.6,-12.0,10.5,1996,1980-2011,-36.0,1998,1980-2011
11,1,12,-0.6,-12.0,11.0,1986,1980-2011,-33.0,1998,1980-2011
12,1,13,-0.6,-12.0,12.5,1986,1980-2011,-36.5,2005,1980-2011
13,1,14,-0.6,-11.9,9.0,1986,1980-2011,-35.5,2005,1980-2011
14,1,15,-0.5,-11.9,8.0,1986,1980-2010,-31.0,2005,1980-2011
15,1,16,-0.5,-11.9,8.0,2009,1980-2011,-34.5,1982,1980-2010
16,1,17,-0.4,-11.8,8.5,2005,1980-2011,-29.0,1984,1980-2011
17,1,18,-0.4,-11.8,11.5,2005,1980-2011,-30.5,1996,1980-2011
18,1,19,-0.3,-11.7,15.5,2009,1980-2011,-31.0,1982,1980-2011
19,1,20,-0.3,-11.7,15.0,2009,1980-2011,-30.0,1982,1980-2011
20,1,21,-0.2,-11.6,11.5,1994,1980-2011,-32.5,1982,1980-2011
21,1,22,-0.2,-11.6,12.0,2005,1980-2010,-34.5,1982,1980-2011
22,1,23,-0.1,-11.5,13.5,2005,1980-2010,-29.0,1982,1980-2010
23,1,24,0.0,-11.4,14.0,2005,1980-2011,-28.0,1997,1980-2010
24,1,25,0.0,-11.3,10.5,2006,1980-2011,-36.5,1997,1980-2011
25,1,26,0.1,-11.2,11.5,2003,1980-2011,-35.5,1997,1980-2011
26,1,27,0.2,-11.1,10.0,1988,1980-2011,-32.0,1980,1980-2011
27,1,28,0.3,-11.0,11.0,1988,1980-2011,-34.5,1996,1980-2011
28,1,29,0.3,-10.9,9.5,1989,1980-2011,-36.5,1996,1980-2011
29,1,30,0.4,-10.8,12.0,1993,1980-2011,-33.0,1996,1980-2011
30,1,31,0.5,-10.7,13.5,1993,1980-2011,-31.0,2011,1980-2011
31,2,1,0.6,-10.5,12.5,1992,1982-2011,-39.0,1989,1982-2011
32,2,2,0.7,-10.4,10.5,2005,1981-2011,-40.5,1989,1982-2009
33,2,3,0.8,-10.3,12.5,2005,1981-2011,-39.5,1989,1981-2010
34,2,4,0.9,-10.1,14.0,1992,1980-2010,-37.5,1989,1981-2011
35,2,5,1.0,-10.0,14.0,1984,1980-2010,-26.5,1982,1980-2010
36,2,6,1.1,-9.9,13.0,1987,1980-2010,-22.5,1988,1980-2010
37,2,7,1.2,-9.8,11.0,1991,1980-2010,-34.5,1994,1980-2010
38,2,8,1.3,-9.7,12.0,1987,1980-2010,-33.5,1994,1980-2009
39,2,9,1.3,-9.5,12.5,1987,1980-2010,-33.0,1985,1980-2010
40,2,10,1.4,-9.4,11.0,1991,1980-2010,-35.0,1981,1980-2009
41,2,11,1.5,-9.3,12.5,1987,1980-2010,-25.0,1995,1980-2010
42,2,12,1.6,-9.2,11.0,1988,1980-2010,-25.5,1995,1980-2010
43,2,13,1.7,-9.1,13.0,1996,1980-2010,-31.0,1990,1980-2010
44,2,14,1.8,-9.0,11.0,1985,1980-2011,-32.0,1990,1980-2010
45,2,15,1.9,-8.9,12.0,1991,1980-2011,-25.0,1980,1980-2011
46,2,16,2.0,-8.8,12.5,1996,1980-2011,-25.0,1990,1980-2011
47,2,17,2.1,-8.7,10.0,1996,1980-2011,-32.5,1990,1980-2011
48,2,18,2.1,-8.6,10.5,1996,1980-2011,-29.0,1986,1980-2011
49,2,19,2.2,-8.5,12.5,1995,1980-2011,-35.0,1986,1980-2011
50,2,20,2.3,-8.4,14.0,1995,1980-2011,-32.0,1986,1980-2011
51,2,21,2.4,-8.3,12.0,1995,1980-2011,-23.5,1993,1980-2011
52,2,22,2.5,-8.2,9.5,1983,1980-2011,-26.5,1993,1980-2011
53,2,23,2.6,-8.1,12.5,1995,1980-2011,-27.0,2003,1980-2011
54,2,24,2.7,-8.0,15.5,1995,1980-2011,-32.0,1994,1980-2011
55,2,25,2.8,-7.9,14.5,1992,1980-2010,-35.0,2011,1980-2011
56,2,26,2.8,-7.8,15.5,1992,1980-2010,-28.5,1996,1980-2010
57,2,27,2.9,-7.7,18.0,1992,1980-2011,-25.5,1996,1980-2011
58,2,28,3.0,-7.6,16.0,1992,1981-2011,-27.0,1996,1980-2010
59,2,29,3.0,-7.6,16.0,1992,1980-2008,-21.5,1996,1980-2008
60,3,1,3.1,-7.5,12.0,1994,1981-2011,-30.0,1989,1981-2011
61,3,2,3.2,-7.4,13.0,1990,1980-2011,-28.0,1989,1980-2011
62,3,3,3.3,-7.3,15.5,1986,1980-2011,-30.5,1989,1980-2011
63,3,4,3.4,-7.2,16.0,1987,1980-2010,-25.0,1980,1980-2011
64,3,5,3.5,-7.2,16.0,1987,1980-2011,-27.0,1980,1980-2010
65,3,6,3.6,-7.0,14.5,1992,1980-2011,-26.5,1996,1980-2011
66,3,7,3.7,-6.9,14.5,2001,1980-2011,-26.5,2002,1980-2011
67,3,8,3.8,-6.8,14.0,2004,1980-2011,-33.5,2002,1980-2011
68,3,9,3.9,-6.7,15.0,2004,1980-2011,-30.5,2003,1980-2011
69,3,10,4.0,-6.6,14.5,2005,1980-2011,-26.5,2009,1980-2011
70,3,11,4.2,-6.5,16.5,1992,1980-2011,-30.5,2009,1980-2011
71,3,12,4.3,-6.4,18.0,1992,1980-2011,-21.5,2003,1980-2010
72,3,13,4.4,-6.3,14.0,1992,1980-2011,-19.0,1997,1980-2011
73,3,14,4.6,-6.1,17.5,1992,1980-2011,-24.0,1997,1980-2011
74,3,15,4.7,-6.0,16.0,1994,1980-2011,-21.5,1997,1980-2011
75,3,16,4.9,-5.9,13.5,1985,1980-2011,-19.0,1993,1980-2011
76,3,17,5.0,-5.8,15.0,2007,1980-2011,-23.0,2002,1980-2011
77,3,18,5.2,-5.6,12.0,1985,1980-2011,-20.5,2002,1980-2011
78,3,19,5.3,-5.5,14.5,1997,1980-2011,-21.0,2002,1980-2011
79,3,20,5.5,-5.3,16.0,1999,1980-2011,-26.5,2002,1980-2011
80,3,21,5.7,-5.2,14.5,1999,1980-2011,-30.0,2002,1980-2011
81,3,22,5.8,-5.1,15.0,1992,1980-2011,-21.5,2002,1980-2011
82,3,23,6.0,-4.9,15.5,1999,1980-2011,-22.5,2002,1980-2011
83,3,24,6.2,-4.8,17.0,1999,1980-2011,-21.5,2002,1980-2011
84,3,25,6.4,-4.6,15.0,1992,1980-2011,-22.5,1996,1980-2011
85,3,26,6.6,-4.5,15.0,1992,1980-2011,-17.5,1991,1980-2011
86,3,27,6.7,-4.3,17.0,1986,1980-2011,-18.0,1991,1980-2011
87,3,28,6.9,-4.1,15.0,1986,1980-2011,-23.0,1987,1980-2011
88,3,29,7.1,-4.0,19.5,2004,1980-2011,-19.0,1987,1980-2010
89,3,30,7.3,-3.8,22.5,2004,1980-2011,-15.5,1996,1980-2011
90,3,31,7.6,-3.6,19.5,1994,1980-2011,-14.0,2008,1980-2011
91,4,1,7.8,-3.5,20.0,1992,1980-2011,-13.0,1982,1980-2011
92,4,2,8.0,-3.3,21.0,1992,1980-2011,-18.5,2002,1980-2011
93,4,3,8.2,-3.1,20.0,1987,1980-2011,-20.5,2002,1980-2011
94,4,4,8.4,-3.0,19.5,1987,1980-2011,-21.5,1982,1980-2010
95,4,5,8.6,-2.8,16.0,1987,1980-2011,-16.5,1982,1980-2011
96,4,6,8.8,-2.6,17.5,1996,1980-2011,-10.0,1982,1980-2011
97,4,7,9.0,-2.5,20.5,2005,1980-2011,-12.0,1982,1980-2011
98,4,8,9.2,-2.3,21.0,1986,1980-2010,-16.5,1982,1980-2011
99,4,9,9.4,-2.2,21.0,1996,1980-2011,-13.5,1997,1980-2010
100,4,10,9.6,-2.0,20.0,1985,1980-2011,-18.0,1990,1980-2011
101,4,11,9.8,-1.8,20.0,2004,1980-2011,-18.5,1992,1980-2011
102,4,12,10.0,-1.7,21.0,2004,1980-2011,-12.5,1992,1980-2011
103,4,13,10.2,-1.5,21.0,2008,1980-2011,-13.5,1986,1980-2011
104,4,14,10.4,-1.4,19.0,1984,1980-2011,-14.5,1986,1980-2011
105,4,15,10.5,-1.2,26.0,1988,1980-2011,-15.5,2000,1980-2011
106,4,16,10.7,-1.1,24.5,1984,1980-2011,-11.0,2000,1980-2011
107,4,17,10.9,-0.9,21.0,1980,1980-2011,-11.5,1989,1980-2011
108,4,18,11.1,-0.8,20.5,1999,1980-2011,-12.5,2011,1980-2011
109,4,19,11.3,-0.6,19.0,1980,1980-2011,-15.5,2011,1980-2011
110,4,20,11.4,-0.5,21.0,1980,1980-2011,-13.0,2008,1980-2011
111,4,21,11.6,-0.4,22.0,1994,1980-2011,-14.5,2008,1980-2011
112,4,22,11.8,-0.2,21.0,2003,1980-2011,-11.0,2008,1980-2011
113,4,23,11.9,-0.1,24.0,1980,1980-2011,-8.5,2009,1980-2011
114,4,24,12.1,0.1,20.0,1980,1980-2011,-15.5,2009,1980-2011
115,4,25,12.3,0.2,20.0,1992,1980-2011,-7.5,1984,1980-2011
116,4,26,12.4,0.3,24.0,1992,1980-2011,-8.5,2008,1980-2011
117,4,27,12.6,0.5,25.0,1987,1980-2011,-5.5,1984,1980-2011
118,4,28,12.8,0.6,25.5,1987,1980-2011,-7.5,2005,1980-2011
119,4,29,12.9,0.7,24.0,1987,1980-2010,-10.0,1990,1980-2011
120,4,30,13.1,0.8,22.0,1987,1980-2011,-9.0,1990,1980-2011
121,5,1,13.2,1.0,22.0,2004,1980-2011,-8.0,2009,1980-2011
122,5,2,13.4,1.1,25.0,1985,1980-2011,-5.5,2005,1980-2011
123,5,3,13.5,1.2,23.0,1998,1980-2011,-6.0,2002,1980-2011
124,5,4,13.7,1.4,25.0,1992,1980-2011,-6.5,2002,1980-2011
125,5,5,13.8,1.5,26.0,1992,1980-2011,-4.5,2010,1980-2011
126,5,6,14.0,1.6,27.0,1992,1980-2011,-6.5,2010,1980-2011
127,5,7,14.1,1.7,26.0,1987,1980-2011,-4.5,2002,1980-2011
128,5,8,14.3,1.9,26.5,1987,1980-2011,-9.0,2002,1980-2011
129,5,9,14.4,2.0,25.0,1994,1980-2011,-5.5,2002,1980-2011
130,5,10,14.6,2.1,25.5,1993,1980-2011,-6.0,2008,1980-2011
131,5,11,14.7,2.3,28.5,1993,1980-2011,-5.0,1999,1980-2011
132,5,12,14.8,2.4,27.0,1993,1980-2011,-6.5,1983,1980-2011
133,5,13,15.0,2.5,24.5,1993,1980-2011,-4.5,1983,1980-2011
134,5,14,15.1,2.6,24.5,1997,1980-2011,-2.0,2004,1980-2011
135,5,15,15.2,2.8,26.5,2006,1980-2011,-1.0,1989,1980-2011
136,5,16,15.4,2.9,27.5,2006,1980-2011,-8.5,1992,1980-2011
137,5,17,15.5,3.0,29.0,2006,1980-2011,-3.0,2003,1980-2011
138,5,18,15.6,3.2,28.0,2006,1980-2011,-4.0,2011,1980-2011
139,5,19,15.8,3.3,25.5,2006,1980-2011,-5.5,2003,1980-2011
140,5,20,15.9,3.4,24.5,1985,1980-2010,-3.5,1987,1980-2011
141,5,21,16.0,3.6,25.0,1980,1980-2011,-3.0,2001,1980-2011
142,5,22,16.1,3.7,28.0,1988,1980-2011,-4.0,2010,1980-2011
143,5,23,16.3,3.8,28.0,2001,1980-2011,-3.5,2002,1980-2011
144,5,24,16.4,4.0,27.5,2001,1980-2011,-3.0,2010,1980-2011
145,5,25,16.5,4.1,26.5,1986,1980-2011,-2.0,1984,1980-2011
146,5,26,16.6,4.2,29.0,1986,1980-2011,-3.0,1995,1980-2011
147,5,27,16.8,4.4,29.0,1986,1980-2011,-0.5,1984,1980-2011
148,5,28,16.9,4.5,30.0,1986,1980-2010,-1.0,1984,1980-2011
149,5,29,17.0,4.6,29.0,1986,1980-2011,-2.0,1989,1980-2011
150,5,30,17.1,4.8,30.0,1986,1980-2011,-4.0,1982,1980-2011
151,5,31,17.2,4.9,23.5,2009,1980-2010,-2.0,1982,1980-2011
152,6,1,17.3,5.0,30.0,1986,1980-2011,-3.0,2000,1980-2010
153,6,2,17.4,5.2,24.0,2006,1980-2011,-1.5,1984,1980-2011
154,6,3,17.6,5.3,23.0,1987,1980-2010,-1.0,1980,1980-2011
155,6,4,17.7,5.4,28.0,1987,1980-2011,-1.5,1980,1980-2010
156,6,5,17.8,5.6,27.0,1987,1980-2011,1.5,1993,1980-2010
157,6,6,17.9,5.7,25.5,1989,1980-2011,0.0,2009,1980-2011
158,6,7,18.0,5.8,27.5,1996,1980-2011,-1.5,1980,1980-2011
159,6,8,18.1,5.9,27.0,1996,1980-2011,-2.0,1982,1980-2011
160,6,9,18.3,6.0,28.0,1992,1980-2011,-1.5,2009,1980-2011
161,6,10,18.4,6.1,27.0,1992,1980-2011,-2.0,2009,1980-2011
162,6,11,18.5,6.2,23.5,1986,1980-2011,0.0,1985,1980-2011
163,6,12,18.6,6.3,24.5,1987,1980-2011,0.0,2010,1980-2011
164,6,13,18.7,6.5,28.0,1987,1981-2011,0.5,2001,1980-2011
165,6,14,18.9,6.6,30.0,1987,1981-2011,1.5,2005,1981-2011
166,6,15,19.0,6.7,27.0,1988,1981-2011,0.0,1990,1981-2011
167,6,16,19.1,6.7,28.5,1988,1980-2011,0.5,2005,1980-2011
168,6,17,19.2,6.8,28.5,1986,1980-2011,1.5,1981,1980-2011
169,6,18,19.4,6.9,28.5,2003,1980-2011,0.0,2004,1980-2011
170,6,19,19.5,7.0,28.5,1985,1981-2011,0.5,2004,1980-2011
171,6,20,19.6,7.1,28.0,1988,1981-2011,1.0,1986,1981-2011
172,6,21,19.8,7.2,29.0,1982,1980-2010,0.5,1985,1981-2011
173,6,22,19.9,7.3,28.0,1988,1980-2011,3.0,1985,1980-2010
174,6,23,20.0,7.3,31.0,1992,1980-2011,2.0,1985,1980-2011
175,6,24,20.2,7.4,27.5,1990,1980-2011,0.0,1985,1980-2011
176,6,25,20.3,7.5,27.0,1988,1980-2011,0.0,2000,1980-2011
177,6,26,20.4,7.6,31.0,2002,1980-2011,-0.5,1985,1980-2011
178,6,27,20.6,7.6,31.0,2002,1980-2011,2.0,2011,1980-2011
179,6,28,20.7,7.7,29.0,1984,1980-2010,1.5,1997,1980-2011
180,6,29,20.8,7.8,30.0,2008,1980-2011,3.5,1980,1980-2010
181,6,30,21.0,7.8,32.0,2008,1980-2011,3.5,1980,1980-2011
182,7,1,21.1,7.9,28.5,1985,1980-2011,2.0,2010,1980-2011
183,7,2,21.3,7.9,30.0,1987,1980-2011,2.0,1999,1980-2011
184,7,3,21.4,8.0,29.5,1985,1980-2011,2.5,1997,1980-2011
185,7,4,21.5,8.0,31.5,2001,1981-2011,3.0,1999,1980-2011
186,7,5,21.6,8.1,32.0,2007,1981-2011,1.5,2010,1981-2011
187,7,6,21.7,8.1,32.0,2007,1980-2011,1.5,2003,1981-2011
188,7,7,21.9,8.2,30.0,1985,1980-2011,2.0,1984,1980-2011
189,7,8,22.0,8.2,31.0,1985,1980-2011,4.0,1988,1980-2011
190,7,9,22.1,8.3,32.0,1985,1980-2011,3.0,1981,1980-2011
191,7,10,22.2,8.3,31.5,1985,1980-2010,3.5,1993,1980-2011
192,7,11,22.3,8.3,33.5,2002,1980-2011,0.0,1987,1980-2010
193,7,12,22.4,8.4,33.0,2002,1980-2011,2.5,2008,1980-2011
194,7,13,22.4,8.4,32.5,2002,1980-2011,2.0,2010,1980-2011
195,7,14,22.5,8.4,33.5,2007,1980-2011,3.5,1985,1980-2011
196,7,15,22.6,8.5,33.0,2007,1980-2011,2.0,1982,1980-2011
197,7,16,22.7,8.5,30.5,2004,1980-2011,-1.0,1999,1980-2011
198,7,17,22.7,8.5,31.0,2004,1980-2011,2.5,1983,1980-2011
199,7,18,22.8,8.5,30.5,2003,1980-2011,3.5,1985,1980-2011
200,7,19,22.8,8.6,30.5,2003,1980-2011,4.5,2008,1980-2011
201,7,20,22.9,8.6,30.5,2003,1980-2011,2.5,2010,1980-2011
202,7,21,22.9,8.6,32.5,1994,1980-2011,3.5,1990,1980-2011
203,7,22,23.0,8.6,32.5,2006,1980-2011,1.5,1984,1980-2011
204,7,23,23.0,8.6,35.0,2007,1980-2011,2.5,1982,1980-2011
205,7,24,23.1,8.6,30.5,1984,1980-2011,2.5,1982,1980-2011
206,7,25,23.1,8.7,35.5,2009,1980-2011,3.5,2001,1980-2011
207,7,26,23.1,8.7,34.0,1984,1981-2011,3.0,1981,1980-2011
208,7,27,23.1,8.7,31.5,1987,1981-2011,3.5,1986,1981-2011
209,7,28,23.1,8.7,30.0,1987,1980-2011,4.0,2011,1981-2011
210,7,29,23.2,8.7,30.5,1994,1980-2011,4.0,1986,1980-2011
211,7,30,23.2,8.7,30.5,2000,1980-2011,3.5,2011,1980-2011
212,7,31,23.2,8.7,31.5,1983,1980-2011,3.5,1986,1980-2011
213,8,1,23.2,8.7,30.0,1994,1980-2011,3.5,2002,1980-2011
214,8,2,23.1,8.7,29.0,1983,1980-2011,2.5,2002,1980-2011
215,8,3,23.1,8.7,32.0,2001,1980-2011,2.0,2002,1980-2011
216,8,4,23.1,8.7,30.5,1997,1980-2011,3.0,1980,1980-2011
217,8,5,23.1,8.6,32.0,1983,1980-2011,2.0,2006,1980-2011
218,8,6,23.0,8.6,31.5,1997,1980-2011,2.0,1980,1980-2011
219,8,7,23.0,8.6,30.5,2006,1980-2011,4.5,2006,1980-2011
220,8,8,23.0,8.5,30.5,2006,1980-2011,3.5,1980,1980-2011
221,8,9,22.9,8.5,32.0,2000,1980-2011,1.5,1985,1980-2011
222,8,10,22.9,8.4,33.0,2003,1980-2011,0.5,1997,1980-2011
223,8,11,22.8,8.4,30.5,1996,1980-2011,0.5,1985,1980-2011
224,8,12,22.7,8.3,31.0,1981,1980-2011,-0.5,1993,1980-2011
225,8,13,22.6,8.3,29.5,2004,1980-2011,0.0,2005,1980-2011
226,8,14,22.6,8.2,33.0,1994,1980-2011,2.5,1985,1980-2011
227,8,15,22.5,8.1,30.0,2003,1980-2011,0.5,1982,1980-2011
228,8,16,22.4,8.0,31.0,2008,1980-2011,2.0,2002,1980-2011
229,8,17,22.3,8.0,31.5,2001,1980-2011,2.0,1985,1980-2011
230,8,18,22.2,7.9,33.5,2008,1980-2011,1.0,1987,1980-2011
231,8,19,22.1,7.8,28.5,1991,1980-2011,0.0,2005,1980-2011
232,8,20,22.0,7.7,28.5,1994,1980-2011,2.0,1986,1980-2011
233,8,21,21.8,7.6,29.0,2003,1980-2011,3.0,1984,1980-2011
234,8,22,21.7,7.5,30.0,1984,1980-2011,-1.5,1992,1980-2011
235,8,23,21.6,7.4,30.0,1999,1980-2011,-1.0,1992,1980-2011
236,8,24,21.5,7.2,29.0,1999,1980-2010,-6.0,1992,1980-2011
237,8,25,21.3,7.1,30.0,1996,1980-2010,-2.5,1992,1980-2010
238,8,26,21.2,7.0,30.0,1996,1980-2010,0.0,1980,1980-2010
239,8,27,21.0,6.9,29.5,2001,1980-2010,2.5,1991,1980-2010
240,8,28,20.8,6.7,30.0,1986,1980-2010,0.5,2000,1980-2010
241,8,29,20.7,6.6,30.0,1998,1980-2011,1.0,1984,1980-2010
242,8,30,20.5,6.4,30.0,1983,1980-2011,0.0,2010,1980-2011
243,8,31,20.3,6.3,31.0,1991,1980-2011,0.5,2006,1980-2011
244,9,1,20.1,6.1,30.0,1998,1980-2011,-2.5,2006,1980-2011
245,9,2,20.0,5.9,30.5,1988,1981-2011,-1.5,2010,1980-2011
246,9,3,19.8,5.8,30.5,1998,1980-2011,-2.0,2011,1980-2011
247,9,4,19.6,5.6,30.5,2003,1980-2011,-0.5,1985,1980-2011
248,9,5,19.4,5.5,33.5,1988,1980-2011,1.5,1983,1980-2011
249,9,6,19.2,5.3,30.0,1998,1980-2011,-2.0,2010,1980-2011
250,9,7,19.1,5.2,29.5,1998,1980-2011,-2.5,1986,1980-2011
251,9,8,18.9,5.0,29.0,1981,1980-2011,-2.5,2001,1980-2011
252,9,9,18.7,4.9,28.5,1981,1980-2011,0.0,1983,1980-2011
253,9,10,18.5,4.7,26.5,1997,1980-2011,-2.0,1983,1980-2011
254,9,11,18.4,4.6,29.0,2011,1980-2011,-2.5,1989,1980-2011
255,9,12,18.2,4.4,27.0,1996,1980-2011,-1.5,1999,1980-2011
256,9,13,18.0,4.3,25.0,1988,1980-2011,-2.5,1993,1980-2011
257,9,14,17.8,4.2,28.0,1988,1980-2011,-3.5,1982,1980-2011
258,9,15,17.7,4.0,26.5,2000,1980-2010,-3.0,1984,1980-2011
259,9,16,17.5,3.9,31.0,1981,1980-2009,-3.0,1984,1980-2010
260,9,17,17.3,3.7,32.0,1981,1980-2009,-2.0,2003,1980-2009
261,9,18,17.2,3.6,32.5,1981,1980-2010,-4.0,1988,1980-2010
262,9,19,17.0,3.5,27.0,2008,1980-2010,-6.5,1983,1980-2010
263,9,20,16.8,3.3,26.0,1999,1980-2010,-6.0,1983,1980-2010
264,9,21,16.7,3.2,27.0,1987,1980-2010,-5.5,1995,1980-2010
265,9,22,16.5,3.1,29.5,1987,1980-2010,-5.5,2000,1980-2010
266,9,23,16.4,2.9,30.0,2009,1980-2011,-9.0,2000,1980-2010
267,9,24,16.2,2.8,30.0,2001,1980-2011,-4.5,1996,1980-2011
268,9,25,16.0,2.7,30.5,2001,1980-2011,-4.0,1981,1980-2011
269,9,26,15.9,2.5,24.0,1983,1980-2011,-2.5,1996,1980-2011
270,9,27,15.7,2.4,27.0,1994,1980-2011,-5.0,1999,1980-2011
