,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,-1.0,1992,1988-2008,-39.0,1999,1991-2006
1,1,2,,,-1.0,1992,1988-2008,-39.5,2000,1988-2009
2,1,3,,,0.0,2007,1988-2008,-34.0,2004,1989-2008
3,1,4,,,1.0,2001,1988-2008,-36.5,1994,1988-2008
4,1,5,,,19.0,2009,1988-2009,-40.5,1994,1988-2009
5,1,6,,,19.0,2009,1988-2009,-38.0,1988,1988-2009
6,1,7,,,6.5,2003,1988-2009,-38.5,1989,1988-2009
7,1,8,,,2.5,2003,1988-2009,-38.0,1993,1988-2009
8,1,9,,,-2.0,2002,1988-2008,-40.0,1989,1988-2009
9,1,10,,,-2.5,2002,1988-2008,-44.0,1989,1989-2008
10,1,11,,,-3.0,2002,1988-2008,-38.0,1994,1988-2008
11,1,12,,,-1.0,2002,1988-2009,-39.5,1999,1988-2009
12,1,13,,,-6.5,1989,1988-2009,-39.5,1999,1988-2009
13,1,14,,,-11.0,1999,1988-2009,-38.0,1992,1988-2009
14,1,15,,,-8.0,1990,1988-2009,-39.0,1994,1988-2009
15,1,16,,,-2.0,1999,1988-2008,-39.0,2005,1988-2009
16,1,17,,,-4.0,2007,1988-2008,-38.0,2005,1989-2008
17,1,18,,,-1.0,1997,1988-2008,-38.5,1996,1988-2008
18,1,19,,,-2.5,1993,1988-2009,-37.5,2002,1988-2009
19,1,20,,,-1.5,1993,1988-2009,-39.0,2002,1988-2009
20,1,21,,,-1.5,1993,1988-2009,-41.5,2002,1988-2009
21,1,22,,,-3.5,2001,1988-2009,-36.0,2002,1988-2009
22,1,23,,,-7.0,2006,1988-2008,-37.5,2002,1988-2008
23,1,24,,,-7.0,2006,1988-2008,-37.0,2002,1989-2008
24,1,25,,,-6.5,2001,1988-2008,-40.0,1994,1988-2008
25,1,26,,,0.5,1989,1988-2009,-35.5,2005,1988-2009
26,1,27,,,5.0,1989,1988-2009,-37.0,2002,1988-2009
27,1,28,,,-3.0,2001,1988-2009,-40.5,2002,1988-2009
28,1,29,,,2.5,1989,1988-2009,-39.0,1990,1988-2009
29,1,30,,,8.0,1993,1988-2008,-40.5,1996,1988-2008
30,1,31,,,-2.5,2000,1988-2008,-42.5,1996,1989-2008
31,2,1,,,3.5,1993,1988-2009,-43.5,1996,1988-2008
32,2,2,,,5.5,1993,1988-2009,-39.0,1990,1988-2009
33,2,3,,,2.0,1991,1988-2009,-37.5,1988,1988-2009
34,2,4,,,-2.0,2000,1988-2009,-35.0,1994,1988-2009
35,2,5,,,2.0,1991,1988-2009,-39.5,1994,1988-2009
36,2,6,,,4.0,1991,1988-2008,-37.0,2007,1988-2009
37,2,7,,,4.0,1991,1989-2008,-32.0,2005,1989-2008
38,2,8,,,2.0,1997,1988-2008,-36.0,1988,1988-2008
39,2,9,,,-0.5,2009,1988-2009,-36.0,1988,1988-2009
40,2,10,,,-1.0,2005,1988-2009,-37.0,2001,1988-2009
41,2,11,,,22.0,2008,1988-2009,-39.0,1993,1988-2009
42,2,12,,,-4.0,1989,1988-2009,-35.5,1994,1988-2007
43,2,13,,,26.5,2008,1988-2008,-34.5,1990,1988-2009
44,2,14,,,-7.5,2002,1988-2007,-34.5,1989,1988-2007
45,2,15,,,0.0,1998,1988-2008,-37.5,1989,1989-2008
46,2,16,,,1.0,1998,1988-2007,-42.0,1990,1988-2007
47,2,17,,,1.0,1998,1988-2009,-35.5,1990,1988-2009
48,2,18,,,3.0,1998,1988-2009,-33.0,2009,1988-2009
49,2,19,,,2.0,1998,1988-2009,-38.0,2008,1988-2009
50,2,20,,,2.5,1998,1988-2008,-33.5,1992,1988-2009
51,2,21,,,1.0,2002,1988-2008,-35.5,2003,1989-2008
52,2,22,,,5.5,2000,1988-2008,-39.5,1993,1988-2008
53,2,23,,,3.0,2004,1988-2009,-37.0,2003,1988-2009
54,2,24,,,7.0,2000,1988-2009,-35.5,2003,1988-2009
55,2,25,,,9.0,2008,1988-2009,-34.0,1994,1988-2009
56,2,26,,,9.0,2008,1988-2009,-36.5,2009,1988-2009
57,2,27,,,18.0,2008,1988-2008,-35.0,1995,1988-2008
58,2,28,,,5.0,1993,1989-2008,-35.5,1995,1989-2008
59,2,29,,,-3.0,2000,1988-2008,-34.5,1988,1988-2008
60,3,1,,,7.0,1993,1988-2007,-36.0,1989,1988-2007
61,3,2,,,10.0,1994,1988-2009,-39.0,2003,1988-2009
62,3,3,,,8.0,2000,1988-2009,-35.0,1997,1988-2009
63,3,4,,,7.5,2000,1988-2009,-32.0,1996,1988-2009
64,3,5,,,11.0,2000,1988-2009,-39.0,1995,1988-2009
65,3,6,,,6.5,2000,1988-2008,-38.5,1995,1989-2009
66,3,7,,,4.5,1990,1988-2008,-34.0,1995,1988-2008
67,3,8,,,5.5,1990,1988-2007,-33.5,1995,1988-2007
68,3,9,,,4.0,2004,1988-2008,-32.0,1998,1988-2007
69,3,10,,,3.0,1991,1988-2008,-29.5,1993,1988-2008
70,3,11,,,8.0,1996,1988-2009,-35.5,2009,1988-2009
71,3,12,,,10.5,1995,1988-2009,-33.0,2003,1988-2009
72,3,13,,,9.0,1995,1988-2008,-30.0,1988,1988-2008
73,3,14,,,3.5,1991,1988-2008,-34.0,1993,1989-2008
74,3,15,,,5.0,1991,1988-2007,-31.5,2005,1988-2007
75,3,16,,,1.0,1995,1988-2009,-31.5,2005,1988-2009
76,3,17,,,4.0,2001,1988-2009,-29.5,1989,1988-2009
77,3,18,,,6.5,2003,1988-2009,-27.0,1998,1988-2009
78,3,19,,,8.5,2000,1988-2009,-28.0,2007,1988-2009
79,3,20,,,10.0,2003,1988-2008,-32.0,1993,1988-2009
80,3,21,,,11.0,2003,1988-2007,-26.5,2004,1989-2007
81,3,22,,,9.0,2003,1988-2007,-24.0,1996,1988-2007
82,3,23,,,11.0,2000,1988-2007,-25.5,2004,1988-2009
83,3,24,,,12.0,1993,1988-2009,-31.0,2002,1988-2006
84,3,25,,,8.5,2000,1988-2009,-33.5,1996,1988-2009
85,3,26,,,12.0,1998,1988-2009,-30.0,1996,1988-2009
86,3,27,,,8.0,1999,1988-2008,-26.5,1996,1988-2009
87,3,28,,,9.5,2006,1988-2008,-33.0,1996,1989-2008
88,3,29,,,10.0,2000,1988-2007,-22.0,1994,1988-2007
89,3,30,,,12.0,1990,1988-2009,-26.0,2003,1988-2009
90,3,31,,,10.5,2004,1988-2009,-24.5,1988,1988-2009
91,4,1,,,10.5,1998,1988-2009,-20.5,2003,1989-2009
92,4,2,,,10.0,1991,1988-2009,-28.0,1996,1988-2009
93,4,3,,,10.0,1991,1989-2008,-26.0,1996,1989-2009
94,4,4,,,13.5,1998,1988-2008,-24.0,2008,1989-2008
95,4,5,,,12.0,2004,1988-2007,-24.0,1994,1988-2007
96,4,6,,,12.0,1993,1988-2009,-23.5,2003,1988-2009
97,4,7,,,14.0,2005,1988-2009,-20.5,1997,1988-2009
98,4,8,,,15.5,2005,1988-2009,-22.5,1997,1988-2009
99,4,9,,,16.5,1999,1988-2008,-18.5,1997,1988-2009
100,4,10,,,16.0,2005,1988-2008,-21.0,2002,1989-2008
101,4,11,,,15.5,2006,1988-2008,-18.0,1988,1988-2008
102,4,12,,,17.0,1994,1988-2007,-25.0,1992,1988-2007
103,4,13,,,14.0,1999,1988-2008,-14.0,2000,1988-2007
104,4,14,,,19.0,2005,1988-2009,-21.5,2000,1988-2009
105,4,15,,,21.5,2006,1988-2008,-16.0,2000,1988-2008
106,4,16,,,11.0,1991,1988-2009,-14.0,2001,1988-2009
107,4,17,,,19.0,2005,1988-2008,-17.5,1989,1989-2009
108,4,18,,,17.0,2005,1988-2008,-13.5,1988,1988-2008
109,4,19,,,15.0,2001,1988-2007,-13.0,2002,1988-2007
110,4,20,,,17.5,2006,1988-2009,-14.5,1992,1988-2009
111,4,21,,,21.5,2006,1988-2008,-14.5,2001,1988-2009
112,4,22,,,22.0,2006,1988-2009,-13.5,1996,1988-2008
113,4,23,,,20.0,1990,1988-2009,-16.0,1996,1988-2009
114,4,24,,,20.5,1999,1988-2008,-9.5,2002,1989-2009
115,4,25,,,19.5,1999,1988-2008,-12.0,2002,1988-2008
116,4,26,,,22.0,1999,1988-2007,-15.5,1993,1988-2007
117,4,27,,,18.5,1999,1988-2009,-10.0,2002,1988-2009
118,4,28,,,21.5,2006,1988-2009,-9.0,2002,1988-2009
119,4,29,,,23.5,1988,1988-2009,-10.0,2004,1988-2008
120,4,30,,,21.0,1988,1988-2009,-9.5,1997,1988-2009
121,5,1,,,23.0,1999,1988-2008,-11.0,1990,1989-2009
122,5,2,,,22.5,1999,1988-2008,-13.0,1990,1988-2008
123,5,3,,,23.0,1999,1988-2007,-8.0,1991,1988-2007
124,5,4,,,21.5,1999,1988-2009,-8.0,2002,1988-2009
125,5,5,,,22.5,1999,1988-2009,-11.5,1989,1988-2009
126,5,6,,,24.5,1993,1988-2009,-7.5,1988,1988-2009
127,5,7,,,32.5,1993,1988-2009,-8.5,1990,1988-2009
128,5,8,,,28.5,1993,1988-2008,-8.0,2009,1989-2009
129,5,9,,,24.0,2007,1988-2008,-6.5,1990,1988-2008
130,5,10,,,23.5,1998,1988-2007,-8.0,2004,1988-2007
131,5,11,,,27.5,1989,1988-2009,-8.0,2004,1988-2009
132,5,12,,,27.0,1989,1988-2009,-7.0,1988,1988-2009
133,5,13,,,26.5,1989,1988-2009,-5.0,1988,1988-2009
134,5,14,,,26.0,1989,1988-2009,-11.5,2009,1988-2009
135,5,15,,,27.0,1989,1988-2008,-9.5,1997,1989-2009
136,5,16,,,25.0,2003,1988-2008,-8.0,1988,1988-2008
137,5,17,,,24.0,2007,1988-2007,-6.5,2002,1988-2007
138,5,18,,,25.5,1989,1988-2007,-5.5,2002,1988-2007
139,5,19,,,24.0,1992,1988-2009,-7.5,2009,1988-2009
140,5,20,,,26.5,1991,1988-2009,-5.0,2004,1988-2009
141,5,21,,,28.5,1991,1988-2009,-4.0,2004,1988-2009
142,5,22,,,24.5,1991,1989-2008,-3.5,1992,1990-2009
143,5,23,,,26.0,1998,1988-2008,-3.0,1996,1989-2008
144,5,24,,,26.5,1990,1988-2007,-5.5,2002,1988-2007
145,5,25,,,26.5,1990,1988-2009,-2.0,2007,1988-2009
146,5,26,,,28.0,1990,1988-2009,-1.5,1989,1988-2009
147,5,27,,,27.5,1990,1988-2009,-0.5,2004,1988-2009
148,5,28,,,26.5,2008,1988-2009,-2.0,2009,1988-2009
149,5,29,,,24.5,1996,1988-2008,-3.5,1989,1989-2008
150,5,30,,,33.0,1995,1988-2008,2.0,1999,1988-2008
151,5,31,,,30.5,1988,1988-2007,-2.0,1998,1988-2007
152,6,1,,,30.0,1988,1988-2008,1.0,1998,1988-2007
153,6,2,,,28.0,2007,1988-2008,2.0,1989,1988-2008
154,6,3,,,27.5,1988,1988-2008,0.5,1990,1988-2008
155,6,4,,,31.5,1988,1988-2008,0.5,1992,1988-2007
156,6,5,,,35.0,1988,1988-2008,0.0,1992,1989-2008
157,6,6,,,28.5,1988,1988-2008,0.0,2000,1988-2008
158,6,7,,,28.0,1991,1988-2007,0.5,1989,1988-2007
159,6,8,,,26.5,1991,1988-2008,1.0,2004,1988-2007
160,6,9,,,26.0,1994,1988-2008,1.0,2004,1988-2008
161,6,10,,,30.5,1988,1988-2008,3.5,2000,1988-2008
162,6,11,,,29.0,1988,1988-2008,3.0,2000,1988-2008
163,6,12,,,29.5,1995,1988-2008,4.0,2000,1989-2007
164,6,13,,,27.0,2002,1988-2008,3.5,1994,1988-2008
165,6,14,,,28.5,1995,1988-2007,2.0,1990,1988-2007
166,6,15,,,28.0,1995,1988-2008,2.5,1994,1988-2007
167,6,16,,,28.0,1995,1988-2008,3.0,2000,1988-2008
168,6,17,,,33.0,1995,1988-2008,1.0,2000,1988-2008
169,6,18,,,34.5,1995,1988-2008,1.0,1992,1988-2008
170,6,19,,,28.5,1995,1988-2008,4.0,1992,1989-2008
171,6,20,,,32.5,1995,1988-2008,5.5,1992,1988-2008
172,6,21,,,29.0,1995,1988-2007,3.0,2004,1988-2007
173,6,22,,,28.5,1994,1988-2008,4.5,2004,1988-2007
174,6,23,,,30.0,1994,1988-2008,4.5,2004,1988-2008
175,6,24,,,30.0,1990,1988-2008,5.0,1992,1988-2008
176,6,25,,,30.0,2002,1988-2008,3.0,1992,1988-2008
177,6,26,,,31.0,2002,1988-2008,2.5,1993,1989-2008
178,6,27,,,31.5,2002,1988-2008,6.0,2007,1988-2008
179,6,28,,,34.0,2002,1988-2007,6.0,1993,1988-2007
180,6,29,,,33.5,2002,1988-2008,3.0,1992,1988-2007
181,6,30,,,27.0,2006,1988-2006,5.0,1992,1988-2006
182,7,1,,,30.0,2008,1988-2008,7.5,2000,1994-2004
183,7,2,,,32.0,1989,1988-2009,6.5,2000,1988-2009
184,7,3,,,29.5,1996,1988-2008,4.5,2001,1989-2009
185,7,4,,,28.0,1989,1988-2008,7.5,2004,1988-2008
186,7,5,,,29.0,1998,1988-2007,8.0,1992,1988-2007
187,7,6,,,29.0,1998,1988-2009,8.0,2009,1988-2009
188,7,7,,,29.0,1989,1988-2009,6.5,1997,1988-2009
189,7,8,,,28.0,2004,1988-2009,5.5,2003,1988-2009
190,7,9,,,33.0,2005,1988-2009,9.0,1988,1988-2009
191,7,10,,,29.5,2002,1988-2008,4.0,2006,1989-2009
192,7,11,,,31.0,2002,1988-2008,7.5,1988,1988-2008
193,7,12,,,30.5,1996,1988-2007,4.0,1992,1988-2007
194,7,13,,,30.5,2005,1988-2009,7.0,1992,1988-2009
195,7,14,,,31.0,1989,1988-2009,7.5,1988,1988-2009
196,7,15,,,29.0,2000,1988-2009,7.5,2009,1988-2009
197,7,16,,,32.0,1989,1988-2009,6.5,2000,1988-2009
198,7,17,,,32.0,1989,1988-2008,5.0,2000,1989-2009
199,7,18,,,32.0,1989,1988-2008,7.0,2000,1988-2008
200,7,19,,,34.0,1989,1988-2007,6.0,1992,1988-2007
201,7,20,,,33.5,1989,1988-2009,7.0,1991,1988-2009
202,7,21,,,36.0,1989,1988-2009,7.5,2000,1988-2009
203,7,22,,,31.0,1999,1988-2009,-13.5,2009,1988-2009
204,7,23,,,34.5,1989,1988-2009,9.5,2004,1988-2009
205,7,24,,,33.0,2007,1988-2008,8.5,1995,1989-2009
206,7,25,,,29.0,2004,1988-2008,8.0,2005,1988-2008
207,7,26,,,30.0,1990,1988-2007,10.5,1994,1988-2007
208,7,27,,,30.5,1988,1988-2009,6.0,1992,1988-2009
209,7,28,,,31.0,2003,1988-2009,9.0,2006,1988-2009
210,7,29,,,32.0,2000,1988-2009,6.0,2004,1988-2009
211,7,30,,,31.5,1997,1989-2009,8.0,2004,1990-2009
212,7,31,,,31.0,2007,1989-2008,8.5,1999,1989-2009
213,8,1,,,32.0,1990,1988-2007,9.5,1999,1989-2007
214,8,2,,,29.0,1989,1988-2007,9.0,1999,1988-2007
215,8,3,,,32.0,2001,1988-2007,7.0,1992,1988-2007
216,8,4,,,30.5,2001,1988-2009,8.0,2004,1988-2009
217,8,5,,,31.5,1995,1988-2009,7.0,1989,1988-2009
218,8,6,,,30.5,1998,1989-2009,8.0,1991,1989-2009
219,8,7,,,33.0,1997,1989-2008,9.0,1999,1989-2009
220,8,8,,,31.0,1995,1988-2008,6.5,2004,1988-2008
221,8,9,,,29.5,1989,1988-2007,4.0,1997,1988-2007
222,8,10,,,29.0,1989,1988-2009,8.0,1992,1988-2009
223,8,11,,,32.0,1991,1988-2009,3.5,1992,1988-2009
224,8,12,,,32.5,1991,1988-2009,8.0,1994,1988-2009
225,8,13,,,32.5,1991,1989-2009,6.5,1994,1990-2009
226,8,14,,,31.0,1992,1988-2008,6.5,1989,1989-2009
227,8,15,,,30.5,1992,1988-2008,5.5,1990,1988-2008
228,8,16,,,29.5,2003,1988-2007,8.0,2002,1988-2007
229,8,17,,,30.0,2003,1988-2009,5.5,1990,1988-2009
230,8,18,,,29.0,2003,1988-2009,5.5,2004,1988-2009
231,8,19,,,30.0,1991,1988-2009,4.5,2004,1988-2009
232,8,20,,,31.0,2008,1988-2009,4.5,1990,1989-2009
233,8,21,,,30.5,1990,1989-2008,1.5,1989,1989-2009
234,8,22,,,28.0,1994,1988-2008,5.5,2004,1988-2008
235,8,23,,,28.0,1990,1988-2007,3.0,1992,1988-2007
236,8,24,,,27.5,1999,1988-2009,4.0,1992,1988-2009
237,8,25,,,31.0,1999,1988-2009,6.5,1992,1988-2009
238,8,26,,,30.0,2008,1988-2009,7.5,1996,1988-2009
239,8,27,,,25.0,1991,1988-2009,5.0,1992,1988-2009
240,8,28,,,28.0,2002,1988-2008,8.0,1992,1989-2008
241,8,29,,,28.0,1996,1988-2008,5.5,1999,1988-2008
242,8,30,,,27.5,1990,1988-2007,5.0,1992,1988-2007
243,8,31,,,27.0,2009,1988-2009,4.0,2004,1988-2009
