,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,5.9,-0.1,10.5,2001,1978-2015,-14.5,1979,1978-2015
1,1,2,6.0,0.0,12.0,2003,1978-2015,-11.0,1978,1978-2015
2,1,3,6.0,0.0,12.0,1984,1978-2014,-10.5,1979,1978-2015
3,1,4,6.0,0.0,12.0,2003,1978-2015,-14.0,2004,1978-2014
4,1,5,6.1,0.0,11.0,2001,1978-2015,-13.5,2004,1978-2015
5,1,6,6.1,0.0,13.0,2002,1978-2015,-14.0,1982,1978-2015
6,1,7,6.1,0.1,14.0,2002,1978-2015,-14.5,1993,1978-2015
7,1,8,6.2,0.1,11.0,2010,1978-2015,-11.0,1979,1978-2015
8,1,9,6.2,0.1,11.5,2010,1978-2015,-9.5,2005,1978-2015
9,1,10,6.2,0.1,12.5,1986,1978-2015,-12.0,1993,1978-2015
10,1,11,6.3,0.1,13.5,2010,1978-2015,-13.5,1993,1978-2015
11,1,12,6.3,0.2,13.0,1981,1978-2015,-12.5,1993,1978-2015
12,1,13,6.4,0.2,11.0,2010,1978-2015,-13.0,1993,1978-2015
13,1,14,6.4,0.2,12.5,1999,1978-2015,-11.0,2005,1978-2015
14,1,15,6.5,0.2,12.0,2004,1978-2015,-11.0,2005,1978-2015
15,1,16,6.5,0.2,14.0,2011,1978-2015,-8.0,1993,1978-2015
16,1,17,6.6,0.2,11.0,2010,1978-2015,-10.0,1993,1978-2015
17,1,18,6.6,0.3,12.0,2010,1978-2015,-9.0,1984,1978-2015
18,1,19,6.7,0.3,13.0,1995,1978-2015,-8.0,1980,1978-2015
19,1,20,6.7,0.3,16.5,1981,1978-2015,-7.0,1984,1978-2015
20,1,21,6.8,0.3,16.0,1981,1978-2015,-6.0,2008,1978-2015
21,1,22,6.9,0.3,12.0,2005,1978-2015,-6.0,2008,1978-2015
22,1,23,6.9,0.4,13.5,2005,1978-2015,-6.5,2008,1978-2015
23,1,24,7.0,0.4,15.0,2012,1978-2015,-5.5,2008,1978-2015
24,1,25,7.1,0.4,15.0,2015,1978-2015,-7.0,1997,1978-2015
25,1,26,7.2,0.4,14.5,2003,1978-2015,-10.5,1997,1978-2015
26,1,27,7.2,0.4,13.5,1995,1978-2015,-11.0,1980,1978-2015
27,1,28,7.3,0.5,14.5,1988,1978-2015,-13.5,1980,1978-2015
28,1,29,7.4,0.5,12.0,1995,1978-2015,-15.0,1980,1978-2015
29,1,30,7.5,0.5,19.5,2010,1978-2015,-14.5,1996,1978-2015
30,1,31,7.5,0.5,13.5,1992,1978-2015,-11.5,1996,1978-2015
31,2,1,7.6,0.5,14.5,2010,1978-2015,-9.5,1988,1978-2015
32,2,2,7.7,0.6,14.0,1991,1978-2015,-12.0,1989,1978-2015
