,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,5,1,,,7.8,1969.0,1969-1969,1.7,1969.0,1969-1969
1,5,2,,,12.8,1969.0,1969-1969,5.6,1969.0,1969-1969
2,5,3,,,18.3,1969.0,1969-1969,-2.8,1969.0,1969-1969
3,5,4,,,11.7,1969.0,1969-1969,1.7,1969.0,1969-1969
4,5,5,,,10.0,1969.0,1969-1969,4.4,1969.0,1969-1969
5,5,6,,,20.0,1969.0,1969-1969,3.9,1969.0,1969-1969
6,5,7,,,16.7,1969.0,1969-1969,5.0,1969.0,1969-1969
7,5,8,,,11.7,1969.0,1969-1969,0.0,1969.0,1969-1969
8,5,9,,,6.7,1969.0,1969-1969,1.1,1969.0,1969-1969
9,5,10,,,6.7,1969.0,1969-1969,0.6,1969.0,1969-1969
10,5,11,,,5.6,1969.0,1969-1969,-2.2,1969.0,1969-1969
11,5,12,,,10.6,1969.0,1969-1969,0.6,1969.0,1969-1969
12,5,13,,,13.9,1969.0,1969-1969,-3.9,1969.0,1969-1969
13,5,14,,,17.2,1969.0,1969-1969,0.0,1969.0,1969-1969
14,5,15,,,18.3,1969.0,1969-1969,7.8,1969.0,1969-1969
15,5,16,,,4.4,1969.0,1969-1969,1.1,1969.0,1969-1969
16,5,17,,,12.2,1969.0,1969-1969,-2.8,1969.0,1969-1969
17,5,18,,,14.5,1969.0,1969-1969,-6.1,1969.0,1969-1969
18,5,19,,,13.3,1969.0,1969-1969,1.1,1969.0,1969-1969
19,5,20,,,7.8,1969.0,1969-1969,-6.1,1969.0,1969-1969
20,5,21,,,11.7,1969.0,1969-1969,-3.9,1969.0,1969-1969
21,5,22,,,17.2,1969.0,1969-1969,1.1,1969.0,1969-1969
22,5,23,,,16.7,1969.0,1969-1969,5.6,1969.0,1969-1969
23,5,24,,,6.7,1969.0,1969-1969,0.6,1969.0,1969-1969
24,5,25,,,13.3,1969.0,1969-1969,-7.2,1969.0,1969-1969
25,5,26,,,19.5,1969.0,1969-1969,0.6,1969.0,1969-1969
26,5,27,,,32.2,1969.0,1969-1969,6.1,1969.0,1969-1969
27,5,28,,,35.0,1969.0,1969-1969,13.3,1969.0,1969-1969
28,5,29,,,23.4,1969.0,1969-1969,7.2,1969.0,1969-1969
29,5,30,,,21.1,1969.0,1969-1969,0.6,1969.0,1969-1969
30,5,31,,,14.5,1969.0,1969-1969,4.4,1969.0,1969-1969
31,6,1,,,9.5,1969.0,1969-1969,2.8,1969.0,1969-1969
32,6,2,,,3.9,1969.0,1969-1969,-0.6,1969.0,1969-1969
