,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,-2.5,-10.8,5.0,1984,1967-2011,-28.0,1978,1967-2011
1,1,2,-2.5,-10.8,8.0,2001,1967-2011,-25.0,1993,1967-2011
2,1,3,-2.4,-10.7,9.0,1984,1967-2011,-33.3,1973,1967-2011
3,1,4,-2.4,-10.7,7.5,1984,1967-2011,-30.6,1973,1967-2011
4,1,5,-2.4,-10.7,6.0,1990,1967-2011,-32.0,1982,1967-2011
5,1,6,-2.3,-10.7,6.0,1990,1967-2011,-31.0,1979,1967-2011
6,1,7,-2.3,-10.7,7.5,1984,1967-2011,-30.0,1979,1967-2011
7,1,8,-2.3,-10.6,6.0,2002,1967-2011,-30.6,1973,1967-2011
8,1,9,-2.2,-10.6,6.5,1986,1967-2011,-33.3,1973,1967-2011
9,1,10,-2.2,-10.6,9.0,1986,1967-2011,-28.0,1998,1967-2011
10,1,11,-2.1,-10.5,9.0,1987,1967-2011,-32.0,1998,1967-2011
11,1,12,-2.1,-10.5,8.5,1996,1967-2011,-36.0,1998,1967-2011
12,1,13,-2.0,-10.5,5.0,1986,1967-2011,-27.5,2005,1967-2011
13,1,14,-2.0,-10.4,8.3,1973,1967-2011,-29.0,2005,1967-2011
14,1,15,-1.9,-10.4,8.3,1973,1967-2011,-29.0,2005,1967-2011
15,1,16,-1.8,-10.3,9.0,2010,1967-2011,-27.2,1970,1967-2011
16,1,17,-1.8,-10.3,8.9,1977,1967-2011,-22.0,1996,1967-2011
17,1,18,-1.7,-10.2,8.0,2005,1967-2011,-25.0,1969,1967-2011
18,1,19,-1.6,-10.2,8.0,2005,1967-2011,-25.6,1969,1967-2011
19,1,20,-1.6,-10.1,7.5,2005,1967-2011,-26.7,1969,1967-2011
20,1,21,-1.5,-10.1,8.3,1968,1967-2011,-27.2,1969,1967-2011
21,1,22,-1.4,-10.0,8.0,1981,1967-2011,-31.1,1969,1967-2011
22,1,23,-1.3,-9.9,9.0,2005,1967-2011,-33.9,1969,1967-2011
23,1,24,-1.2,-9.9,8.0,1984,1967-2011,-30.0,1969,1967-2011
24,1,25,-1.1,-9.8,9.0,2003,1967-2011,-31.1,1972,1967-2011
25,1,26,-1.1,-9.7,8.0,2003,1967-2011,-32.2,1972,1967-2011
26,1,27,-1.0,-9.7,11.0,2011,1967-2011,-32.2,1969,1967-2011
27,1,28,-0.9,-9.6,11.0,2011,1967-2011,-33.3,1969,1967-2011
28,1,29,-0.8,-9.5,8.0,1989,1967-2011,-38.3,1969,1967-2011
29,1,30,-0.7,-9.5,7.0,1989,1967-2011,-31.0,1996,1967-2011
30,1,31,-0.5,-9.4,6.1,1971,1967-2011,-27.0,1988,1967-2011
31,2,1,-0.5,-9.3,6.0,1991,1967-2011,-31.0,1989,1967-2011
32,2,2,-0.3,-9.2,6.7,1976,1967-2011,-30.0,1989,1967-2011
33,2,3,-0.2,-9.1,8.0,2009,1967-2011,-32.0,1989,1967-2011
34,2,4,-0.1,-9.0,9.5,2009,1967-2011,-28.5,1989,1967-2011
35,2,5,0.0,-9.0,9.0,1984,1967-2011,-26.1,1975,1967-2011
36,2,6,0.1,-8.9,11.0,1987,1967-2011,-23.3,1975,1967-2011
37,2,7,0.2,-8.8,7.0,2006,1967-2011,-24.5,1994,1967-2011
38,2,8,0.3,-8.7,11.0,1987,1967-2011,-24.0,1994,1967-2011
39,2,9,0.4,-8.6,9.0,1987,1967-2011,-24.5,1982,1967-2011
40,2,10,0.5,-8.6,8.0,1987,1967-2011,-24.0,1981,1967-2011
41,2,11,0.6,-8.5,8.3,1968,1967-2011,-22.8,1975,1967-2011
42,2,12,0.7,-8.4,8.9,1971,1967-2011,-18.9,1975,1967-2011
43,2,13,0.8,-8.3,8.9,1971,1967-2011,-20.0,1995,1967-2011
44,2,14,1.0,-8.2,10.6,1977,1967-2011,-24.0,1979,1967-2011
45,2,15,1.1,-8.1,8.5,1991,1967-2011,-24.0,1979,1967-2011
46,2,16,1.2,-8.1,10.5,1997,1967-2011,-21.5,1986,1967-2011
47,2,17,1.3,-8.0,7.0,2007,1967-2011,-30.0,1990,1967-2011
48,2,18,1.4,-7.9,7.8,1977,1967-2011,-27.0,1986,1967-2011
49,2,19,1.5,-7.8,8.9,1968,1967-2011,-30.0,1986,1967-2011
50,2,20,1.6,-7.7,10.5,1978,1967-2010,-21.0,2011,1967-2011
51,2,21,1.7,-7.6,9.4,1973,1967-2011,-19.0,1986,1967-2010
52,2,22,1.8,-7.6,10.6,1973,1967-2011,-20.0,1993,1967-2011
53,2,23,1.9,-7.5,11.0,1995,1967-2011,-22.0,1993,1967-2011
54,2,24,2.0,-7.4,9.0,1990,1967-2011,-26.0,1994,1967-2011
55,2,25,2.1,-7.3,11.5,1991,1967-2011,-26.0,2011,1967-2011
56,2,26,2.2,-7.2,12.0,1988,1967-2011,-20.0,2009,1967-2011
57,2,27,2.3,-7.1,12.0,1986,1967-2011,-19.0,2009,1967-2011
58,2,28,2.4,-7.1,12.2,1968,1967-2011,-20.0,1976,1967-2011
59,2,29,2.4,-7.1,11.7,1968,1968-2008,-21.1,1976,1968-2008
60,3,1,2.5,-7.0,10.0,1968,1967-2011,-23.5,1989,1967-2011
61,3,2,2.6,-6.9,10.0,1986,1967-2011,-26.1,1976,1967-2011
62,3,3,2.7,-6.8,11.5,1986,1967-2011,-30.0,1976,1967-2011
63,3,4,2.8,-6.7,10.0,1987,1967-2011,-22.2,1976,1967-2011
64,3,5,3.0,-6.6,8.9,1967,1967-2011,-22.0,1995,1967-2011
65,3,6,3.1,-6.5,13.0,1993,1967-2011,-27.0,2002,1967-2011
66,3,7,3.2,-6.4,11.0,1984,1967-2011,-23.0,2002,1967-2011
67,3,8,3.3,-6.4,12.5,1984,1967-2011,-23.0,2002,1967-2011
68,3,9,3.4,-6.3,13.0,2005,1967-2010,-22.0,2002,1967-2010
69,3,10,3.5,-6.2,14.0,2005,1967-2011,-25.0,2009,1967-2011
70,3,11,3.7,-6.1,13.0,1992,1967-2011,-20.0,2009,1967-2011
71,3,12,3.8,-6.0,14.5,1992,1967-2011,-22.8,1967,1967-2011
72,3,13,3.9,-5.9,15.0,1992,1967-2011,-14.4,1967,1967-2011
73,3,14,4.0,-5.8,16.0,1992,1967-2011,-17.0,1997,1967-2011
74,3,15,4.2,-5.7,14.0,1992,1967-2011,-15.0,1967,1967-2011
75,3,16,4.3,-5.5,16.7,1972,1967-2011,-17.0,1993,1967-2011
76,3,17,4.4,-5.4,12.8,1972,1967-2011,-19.5,2002,1967-2011
77,3,18,4.6,-5.3,10.0,1988,1967-2011,-19.0,2002,1967-2011
78,3,19,4.7,-5.2,11.1,1972,1967-2011,-15.0,2002,1967-2011
79,3,20,4.8,-5.1,16.7,1972,1967-2011,-21.0,2002,1967-2011
80,3,21,5.0,-5.0,11.0,1998,1967-2011,-18.0,2002,1967-2011
81,3,22,5.1,-4.9,14.0,2004,1967-2011,-11.7,1969,1967-2011
82,3,23,5.3,-4.8,16.5,1979,1967-2011,-11.7,1975,1967-2011
83,3,24,5.4,-4.6,12.0,1979,1968-2011,-12.8,1975,1968-2011
84,3,25,5.6,-4.5,14.0,1992,1967-2011,-16.7,1975,1967-2011
85,3,26,5.7,-4.4,13.0,1994,1967-2011,-12.2,1975,1967-2011
86,3,27,5.9,-4.3,17.0,1994,1967-2011,-16.1,1975,1967-2011
87,3,28,6.0,-4.2,14.5,1994,1967-2011,-14.4,1969,1967-2011
88,3,29,6.2,-4.0,17.5,1994,1967-2011,-11.1,1977,1967-2011
89,3,30,6.3,-3.9,17.0,1994,1967-2010,-15.6,1967,1967-2010
90,3,31,6.5,-3.8,17.0,1994,1967-2011,-16.7,1967,1967-2011
91,4,1,6.7,-3.7,18.0,1992,1967-2011,-15.0,1967,1967-2011
92,4,2,6.8,-3.5,18.0,1992,1967-2011,-12.2,1972,1967-2011
93,4,3,7.0,-3.4,16.0,1987,1967-2011,-12.8,1975,1967-2011
94,4,4,7.2,-3.3,14.4,1977,1967-2011,-11.1,1975,1967-2011
95,4,5,7.3,-3.1,18.9,1977,1967-2011,-8.0,1997,1967-2011
96,4,6,7.5,-3.0,17.2,1977,1967-2011,-12.2,1967,1967-2011
97,4,7,7.6,-2.9,19.4,1977,1967-2010,-10.0,1968,1967-2010
98,4,8,7.8,-2.8,17.0,1985,1967-2011,-7.2,1967,1967-2011
99,4,9,8.0,-2.6,16.5,1985,1967-2011,-9.4,1972,1967-2011
100,4,10,8.1,-2.5,18.0,2004,1967-2011,-10.0,1967,1967-2011
101,4,11,8.3,-2.4,20.0,2004,1967-2011,-12.0,2007,1967-2011
102,4,12,8.5,-2.2,18.0,2004,1967-2011,-11.1,1968,1967-2011
103,4,13,8.6,-2.1,18.0,1988,1967-2011,-16.7,1968,1967-2011
104,4,14,8.8,-2.0,22.0,1988,1967-2010,-11.1,1967,1967-2010
