,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,-9.0,-21.8,1.0,1983,1970-1997,-37.0,1993,1970-1997
1,1,2,-9.0,-21.8,11.0,1985,1970-1997,-36.0,1982,1971-1997
2,1,3,-9.1,-21.8,10.0,1985,1970-1997,-36.1,1973,1970-1997
3,1,4,-9.1,-21.8,8.0,1981,1970-1997,-41.0,1982,1970-1997
4,1,5,-9.0,-21.8,8.0,1984,1971-1997,-40.0,1982,1970-1997
5,1,6,-9.0,-21.8,5.6,1971,1971-1997,-42.0,1980,1970-1997
6,1,7,-9.0,-21.8,8.3,1971,1970-1997,-45.6,1976,1970-1997
7,1,8,-9.0,-21.8,6.0,1983,1970-1997,-44.4,1976,1970-1997
8,1,9,-8.9,-21.8,3.0,1992,1970-1997,-48.0,1980,1970-1997
9,1,10,-8.9,-21.8,11.0,1996,1970-1997,-43.0,1980,1970-1997
10,1,11,-8.8,-21.8,11.0,1996,1970-1997,-43.0,1980,1970-1997
11,1,12,-8.8,-21.7,10.0,1987,1970-1997,-41.7,1971,1970-1997
12,1,13,-8.7,-21.7,6.5,1986,1970-1997,-45.6,1972,1970-1997
13,1,14,-8.7,-21.7,10.0,1986,1970-1997,-43.3,1971,1970-1997
14,1,15,-8.6,-21.6,6.1,1972,1970-1997,-41.7,1971,1970-1997
15,1,16,-8.5,-21.6,7.0,1985,1970-1997,-40.0,1970,1970-1997
16,1,17,-8.4,-21.6,8.3,1976,1970-1997,-43.9,1970,1970-1997
17,1,18,-8.3,-21.5,6.0,1997,1970-1997,-42.2,1970,1970-1997
18,1,19,-8.2,-21.5,8.9,1977,1970-1997,-45.0,1996,1970-1997
19,1,20,-8.0,-21.4,11.0,1981,1970-1997,-44.0,1996,1970-1997
20,1,21,-7.9,-21.3,9.0,1991,1970-1997,-42.0,1982,1970-1997
21,1,22,-7.8,-21.3,12.0,1980,1970-1997,-33.5,1996,1970-1997
22,1,23,-7.6,-21.2,12.2,1973,1970-1997,-41.1,1972,1971-1997
23,1,24,-7.5,-21.1,8.9,1975,1970-1997,-45.6,1972,1970-1997
24,1,25,-7.3,-21.1,9.0,1989,1970-1997,-48.0,1997,1970-1997
25,1,26,-7.2,-21.0,8.0,1989,1970-1997,-46.7,1972,1970-1997
26,1,27,-7.0,-20.9,9.0,1984,1970-1997,-44.4,1972,1970-1997
