,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,-1.0,1997,1985-1997,-44.0,1985,1985-1997
1,1,2,,,0.0,1992,1985-1997,-33.0,1994,1985-1997
2,1,3,,,1.0,1985,1985-1997,-32.0,1994,1985-1997
3,1,4,,,1.0,1987,1985-1997,-38.0,1996,1985-1997
4,1,5,,,-1.0,1985,1985-1997,-41.5,1996,1985-1997
5,1,6,,,0.0,1985,1985-1997,-40.0,1996,1985-1997
6,1,7,,,-6.5,1987,1985-1997,-38.0,1994,1985-1997
7,1,8,,,-1.5,1996,1985-1997,-41.5,1993,1985-1997
8,1,9,,,2.5,1990,1985-1997,-43.5,1993,1985-1997
9,1,10,,,-2.0,1992,1985-1997,-40.0,1989,1985-1997
10,1,11,,,3.0,1996,1985-1997,-39.0,1994,1985-1997
11,1,12,,,5.0,1996,1985-1997,-35.5,1997,1985-1997
12,1,13,,,1.5,1987,1985-1997,-36.0,1994,1985-1997
13,1,14,,,-4.0,1989,1985-1997,-33.0,1994,1985-1997
14,1,15,,,0.5,1988,1985-1997,-38.5,1994,1985-1997
15,1,16,,,-4.0,1988,1985-1997,-31.0,1994,1985-1997
16,1,17,,,-4.0,1991,1985-1997,-37.0,1997,1985-1997
17,1,18,,,3.0,1991,1985-1997,-44.0,1996,1985-1997
18,1,19,,,-3.5,1997,1985-1997,-49.5,1996,1985-1997
19,1,20,,,2.0,1992,1985-1997,-46.5,1996,1985-1997
20,1,21,,,1.5,1993,1985-1997,-38.0,1996,1985-1997
21,1,22,,,-1.5,1992,1985-1997,-39.0,1996,1985-1997
22,1,23,,,-2.5,1988,1985-1997,-39.0,1996,1985-1997
23,1,24,,,-7.0,1985,1985-1997,-38.0,1991,1985-1997
24,1,25,,,-2.0,1990,1985-1997,-39.0,1996,1985-1997
25,1,26,,,-1.0,1989,1985-1997,-44.5,1997,1985-1997
26,1,27,,,1.5,1989,1985-1997,-41.5,1997,1985-1997
27,1,28,,,3.0,1992,1985-1997,-39.0,1997,1985-1997
28,1,29,,,3.0,1992,1985-1997,-38.0,1996,1985-1997
