,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,4,1,,,,,-,,,-
1,4,2,,,,,-,,,-
2,4,3,,,,,-,,,-
3,4,4,,,,,-,,,-
4,4,5,,,20.0,1977.0,1977-1977,4.0,1977.0,1977-1977
5,4,6,,,20.0,1977.0,1977-1977,5.0,1977.0,1977-1977
6,4,7,,,21.0,1977.0,1977-1981,-4.0,1981.0,1977-1981
7,4,8,,,22.0,1977.0,1975-1981,-4.0,1981.0,1977-1981
8,4,9,,,13.0,1977.0,1975-1977,-5.0,1975.0,1975-1981
9,4,10,,,14.0,1977.0,1975-1977,-7.0,1981.0,1975-1981
10,4,11,,,15.0,1975.0,1975-1977,-7.0,1981.0,1975-1981
11,4,12,,,19.0,1977.0,1975-1977,-17.0,1981.0,1975-1981
12,4,13,,,13.0,1977.0,1966-1978,-14.0,1981.0,1966-1981
13,4,14,,,13.9,1966.0,1966-1978,-9.0,1981.0,1966-1981
14,4,15,,,17.0,1977.0,1966-1978,-4.0,1977.0,1966-1981
15,4,16,,,7.0,1977.0,1966-1978,-5.0,1966.0,1966-1981
16,4,17,,,18.0,1983.0,1966-1984,-9.4,1966.0,1966-1981
17,4,18,,,19.0,1983.0,1966-1984,-10.0,1966.0,1966-1984
18,4,19,,,19.0,1983.0,1966-1984,-8.9,1966.0,1966-1984
19,4,20,,,19.0,1983.0,1966-1984,-5.0,1977.0,1966-1984
20,4,21,,,18.0,1984.0,1966-1984,-6.0,1977.0,1966-1984
21,4,22,,,17.0,1977.0,1966-1984,-6.1,1972.0,1966-1984
22,4,23,,,23.0,1977.0,1966-1984,-6.7,1972.0,1966-1984
23,4,24,,,27.0,1977.0,1966-1984,-3.0,1984.0,1966-1984
24,4,25,,,28.0,1977.0,1966-1984,-3.3,1973.0,1966-1984
25,4,26,,,28.0,1977.0,1966-1984,-3.0,1983.0,1966-1984
26,4,27,,,26.0,1980.0,1966-1984,-11.7,1966.0,1966-1984
27,4,28,,,25.0,1980.0,1966-1984,-14.4,1966.0,1966-1984
28,4,29,,,20.0,1977.0,1966-1984,-10.0,1966.0,1966-1984
