,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,8.0,1990,1978-1996,-15.0,1985,1978-2000
1,1,2,,,8.0,1979,1978-1996,-20.0,1992,1978-2000
2,1,3,,,10.0,1979,1978-1997,-14.0,1989,1978-2000
3,1,4,,,6.0,1979,1978-1999,-20.0,1993,1978-2000
4,1,5,,,8.0,1993,1978-1999,-18.0,1998,1978-2000
5,1,6,,,6.0,1992,1978-1999,-14.0,1997,1978-2000
6,1,7,,,5.0,1984,1978-1999,-19.5,1998,1978-2000
7,1,8,,,9.0,1979,1978-1999,-21.0,1978,1978-2000
8,1,9,,,12.0,1979,1978-1999,-21.5,1991,1978-2000
9,1,10,,,14.0,1999,1978-2000,-18.0,1993,1978-2000
10,1,11,,,12.5,1984,1978-2000,-19.0,1980,1978-2000
11,1,12,,,6.0,2000,1978-2000,-19.0,1989,1978-2000
12,1,13,,,10.0,1981,1978-2000,-20.0,1996,1978-2000
13,1,14,,,8.5,1994,1978-2000,-22.5,1993,1978-2000
14,1,15,,,11.0,1978,1978-2000,-22.0,1993,1978-2000
15,1,16,,,6.0,1995,1978-2000,-22.5,1991,1978-2000
16,1,17,,,5.0,1997,1978-2000,-18.5,1996,1978-2000
17,1,18,,,9.0,1994,1978-2000,-20.0,1979,1978-2000
18,1,19,,,8.0,1978,1978-2000,-16.0,1992,1978-2000
19,1,20,,,11.0,1996,1978-2000,-20.5,1993,1978-2000
20,1,21,,,7.0,1986,1978-2000,-21.0,1993,1978-2000
21,1,22,,,5.0,2000,1978-2000,-23.0,1993,1978-2000
22,1,23,,,4.0,1987,1978-2000,-20.0,1992,1978-2000
23,1,24,,,8.0,1987,1978-2000,-23.5,1991,1978-2000
24,1,25,,,12.5,1999,1978-2000,-20.5,1997,1978-2000
25,1,26,,,13.5,2000,1978-2000,-19.5,1989,1978-2000
26,1,27,,,13.0,2000,1978-2000,-17.0,1994,1978-2000
27,1,28,,,12.0,1986,1978-2000,-20.5,1992,1978-2000
28,1,29,,,6.0,1994,1978-2000,-21.5,1992,1978-2000
29,1,30,,,9.0,1986,1978-2000,-19.0,1991,1978-2000
30,1,31,,,9.0,1986,1978-2000,-21.5,1992,1978-2000
31,2,1,,,5.0,1987,1978-2000,-19.5,1993,1978-2000
32,2,2,,,3.0,1988,1978-2000,-18.0,1991,1978-2000
33,2,3,,,8.0,1998,1978-2000,-24.0,1990,1978-2000
34,2,4,,,8.0,1984,1979-2000,-24.0,1990,1978-2000
35,2,5,,,12.0,1984,1978-2000,-24.0,1990,1978-2000
36,2,6,,,16.5,1984,1978-2000,-23.5,1985,1978-2000
37,2,7,,,12.0,1984,1978-2000,-23.0,1985,1978-2000
38,2,8,,,2.0,1996,1979-2000,-21.5,1993,1978-2000
39,2,9,,,10.0,1981,1978-2000,-32.0,1994,1978-2000
40,2,10,,,5.0,1987,1978-2000,-24.0,1994,1978-2000
41,2,11,,,7.0,1996,1978-2000,-24.0,1994,1978-2000
42,2,12,,,10.0,1996,1978-2000,-23.5,1993,1978-2000
43,2,13,,,5.0,1988,1978-2000,-21.0,1992,1978-2000
44,2,14,,,8.0,1999,1978-2000,-19.0,1986,1978-2000
45,2,15,,,10.5,1999,1978-2000,-16.5,1981,1978-2000
46,2,16,,,12.0,1999,1978-2000,-21.0,1981,1978-2000
47,2,17,,,11.0,1996,1978-2000,-19.0,1989,1978-2000
48,2,18,,,9.5,1981,1978-2000,-24.0,1990,1978-2000
49,2,19,,,9.0,1993,1978-2000,-23.0,1979,1978-2000
50,2,20,,,10.0,1981,1978-2000,-22.0,1979,1978-2000
51,2,21,,,10.5,1999,1978-2000,-26.0,1997,1978-2000
52,2,22,,,9.0,1996,1978-2000,-23.5,1979,1978-2000
53,2,23,,,10.5,1993,1978-2000,-20.0,2000,1978-2000
54,2,24,,,12.0,1996,1978-2000,-19.0,1992,1978-2000
55,2,25,,,14.0,1996,1979-2000,-22.5,1992,1978-2000
56,2,26,,,7.0,1998,1978-2000,-25.0,1997,1978-2000
57,2,27,,,7.0,1999,1978-2000,-22.0,1990,1978-2000
58,2,28,,,8.0,1979,1978-2000,-15.0,1990,1978-2000
59,2,29,,,5.0,1992,1980-2000,-16.0,1992,1980-2000
60,3,1,,,8.5,1984,1978-2000,-21.0,1997,1978-2000
61,3,2,,,9.0,2000,1978-2000,-21.5,1982,1978-2000
62,3,3,,,7.0,1999,1979-2000,-16.0,1992,1979-2000
63,3,4,,,10.0,2000,1978-2000,-21.0,1997,1978-2000
64,3,5,,,9.5,1999,1978-2000,-16.0,1992,1978-2000
65,3,6,,,9.5,1979,1978-2000,-16.0,1997,1978-2000
66,3,7,,,9.5,1979,1978-2000,-24.5,1994,1978-2000
67,3,8,,,12.0,1979,1978-2000,-20.5,1985,1978-2000
68,3,9,,,9.0,1999,1978-2000,-22.0,1997,1978-2000
69,3,10,,,9.0,1999,1978-2000,-23.0,1986,1978-2000
70,3,11,,,11.0,1998,1979-2000,-22.0,1986,1978-2000
71,3,12,,,8.5,1992,1979-2000,-15.0,1997,1979-2000
72,3,13,,,5.0,1981,1978-2000,-18.0,1994,1979-2000
73,3,14,,,9.5,1993,1978-2000,-15.5,1993,1978-2000
74,3,15,,,10.0,1979,1978-2000,-14.0,1990,1978-2000
75,3,16,,,12.0,1996,1978-2000,-13.0,1993,1978-2000
76,3,17,,,10.0,1984,1978-2000,-14.0,1997,1978-2000
77,3,18,,,9.0,1993,1978-2000,-14.0,1992,1978-2000
78,3,19,,,10.0,1999,1978-2000,-13.0,1992,1978-2000
79,3,20,,,9.5,1996,1978-2000,-19.5,1992,1978-2000
80,3,21,,,10.0,1990,1978-2000,-14.5,1989,1978-2000
81,3,22,,,16.0,1984,1978-2000,-10.5,1988,1978-2000
82,3,23,,,9.5,1984,1978-2000,-14.0,1991,1978-2000
83,3,24,,,11.0,1992,1978-2000,-17.5,1993,1978-2000
84,3,25,,,12.5,1979,1978-2000,-13.0,1990,1978-2000
85,3,26,,,14.0,1979,1978-2000,-11.5,1997,1978-2000
86,3,27,,,11.0,1993,1978-2000,-18.5,1978,1978-2000
87,3,28,,,15.0,1988,1978-2000,-15.0,1990,1978-2000
88,3,29,,,17.5,1999,1978-2000,-14.0,1997,1978-2000
89,3,30,,,12.0,1999,1978-2000,-14.0,1989,1978-2000
90,3,31,,,15.0,2000,1978-2000,-12.5,1982,1978-2000
91,4,1,,,10.0,2000,1978-2000,-11.0,1993,1978-2000
92,4,2,,,9.0,1996,1978-2000,-9.5,1994,1978-2000
93,4,3,,,12.0,1990,1978-2000,-19.0,1994,1978-2000
94,4,4,,,16.5,1990,1978-2000,-12.0,1982,1978-2000
95,4,5,,,11.0,1991,1978-2000,-14.0,1978,1978-2000
96,4,6,,,14.0,1990,1978-2000,-8.5,1982,1978-2000
97,4,7,,,10.5,1994,1978-2000,-9.0,1986,1978-2000
98,4,8,,,12.0,1983,1978-2000,-10.0,1980,1978-2000
