,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,2.8,2001,1997-2002,-30.3,2002,1997-2002
1,1,2,,,-1.0,2001,1997-2002,-30.8,1998,1997-2002
2,1,3,,,5.3,2001,1997-2002,-34.2,1998,1997-2002
3,1,4,,,4.7,2001,1997-2002,-31.7,1998,1997-2002
4,1,5,,,4.9,2001,1997-2002,-26.0,1998,1997-2002
5,1,6,,,4.2,2001,1997-2002,-31.3,1999,1997-2002
6,1,7,,,6.6,2002,1997-2002,-33.0,1999,1997-2002
7,1,8,,,6.1,2002,1997-2002,-35.1,1999,1997-2002
8,1,9,,,3.6,2001,1997-2002,-35.8,1998,1997-2002
9,1,10,,,2.3,2002,1997-2002,-38.4,1997,1997-2002
10,1,11,,,1.9,2002,1997-2002,-41.1,1997,1997-2002
11,1,12,,,2.9,2002,1997-2002,-37.8,1998,1997-2002
12,1,13,,,3.1,2002,1997-2002,-32.9,1998,1997-2002
13,1,14,,,5.3,1999,1997-2002,-29.6,1998,1997-2002
14,1,15,,,3.8,1999,1997-2002,-29.5,1997,1997-2002
15,1,16,,,0.1,2001,1997-2002,-34.0,1997,1997-2002
16,1,17,,,0.6,2001,1997-2002,-29.4,1997,1997-2002
17,1,18,,,1.2,1997,1997-2002,-23.9,1998,1997-2002
18,1,19,,,-1.2,1997,1997-2002,-25.7,2000,1997-2002
19,1,20,,,1.8,2001,1997-2002,-21.8,2000,1997-2002
20,1,21,,,-0.4,2001,1997-2002,-24.1,2000,1997-2002
21,1,22,,,0.0,2001,1997-2002,-27.1,2002,1997-2002
22,1,23,,,-2.5,2001,1997-2002,-29.7,1999,1997-2002
23,1,24,,,0.0,2001,1997-2002,-34.0,1997,1997-2002
24,1,25,,,-3.3,2001,1997-2002,-40.3,1997,1997-2002
25,1,26,,,1.5,1998,1997-2002,-41.2,1997,1997-2002
26,1,27,,,1.0,2001,1997-2002,-38.5,1997,1997-2002
27,1,28,,,-1.0,1998,1997-2002,-33.8,2002,1997-2002
28,1,29,,,5.7,1999,1997-2002,-28.8,2002,1997-2002
29,1,30,,,6.3,1997,1997-2002,-32.4,2002,1997-2002
30,1,31,,,5.8,1997,1997-2002,-28.5,2002,1997-2002
31,2,1,,,4.0,2000,1997-2002,-19.3,2002,1997-2002
32,2,2,,,5.3,2001,1997-2002,-15.0,2002,1997-2002
33,2,3,,,4.9,2001,1997-2002,-22.1,1999,1997-2002
34,2,4,,,1.8,2002,1997-2002,-21.3,1999,1997-2002
35,2,5,,,5.1,2002,1997-2002,-26.1,1999,1997-2002
36,2,6,,,4.2,2002,1997-2002,-20.1,2000,1997-2002
37,2,7,,,1.7,2000,1997-2002,-25.8,2001,1997-2002
38,2,8,,,0.9,2000,1997-2002,-25.3,2001,1997-2002
39,2,9,,,-2.1,1997,1997-2002,-27.0,2001,1997-2002
40,2,10,,,6.3,2002,1997-2002,-27.6,2001,1997-2002
41,2,11,,,2.9,2002,1997-2002,-29.0,2000,1997-2002
42,2,12,,,3.2,2002,1997-2002,-26.4,2000,1997-2002
43,2,13,,,3.2,1998,1997-2002,-24.2,2000,1997-2002
44,2,14,,,6.5,1998,1997-2002,-19.0,2000,1997-2002
45,2,15,,,6.1,2002,1997-2002,-19.9,2001,1997-2002
46,2,16,,,7.9,2002,1997-2002,-27.7,2001,1997-2002
47,2,17,,,6.0,2002,1997-2002,-23.5,2001,1997-2002
48,2,18,,,-0.5,2002,1997-2002,-22.0,2001,1997-2002
49,2,19,,,2.4,2000,1997-2002,-19.4,2001,1997-2002
50,2,20,,,4.4,1998,1997-2002,-24.9,2001,1997-2002
51,2,21,,,3.9,1998,1997-2002,-19.1,2001,1997-2002
52,2,22,,,5.3,1998,1997-2002,-20.3,2001,1997-2002
53,2,23,,,4.2,2000,1997-2002,-19.6,2002,1997-2002
54,2,24,,,6.4,1997,1997-2002,-22.8,2001,1997-2002
55,2,25,,,5.9,1997,1997-2002,-28.0,2001,1997-2002
56,2,26,,,1.3,1999,1997-2002,-32.5,2001,1997-2002
57,2,27,,,2.8,2000,1997-2002,-23.0,2001,1997-2002
58,2,28,,,5.0,2001,1997-2002,-23.1,2002,1997-2002
59,2,29,,,0.2,2000,2000-2000,-10.4,2000,2000-2000
60,3,1,,,3.9,2001,1997-2002,-26.8,2002,1997-2002
61,3,2,,,4.1,2000,1997-2002,-29.0,2002,1997-2002
62,3,3,,,6.2,2000,1997-2002,-21.2,1997,1997-2002
63,3,4,,,4.2,2000,1997-2002,-20.1,1997,1997-2002
64,3,5,,,1.9,2000,1997-2002,-25.5,1997,1997-2002
65,3,6,,,7.3,2001,1997-2002,-31.2,2002,1997-2002
66,3,7,,,7.7,2001,1997-2002,-30.6,2002,1997-2002
67,3,8,,,7.1,2001,1997-2002,-32.9,2002,1997-2002
68,3,9,,,3.8,2001,1997-2002,-32.3,2002,1997-2002
69,3,10,,,5.0,2001,1997-2002,-25.6,1998,1997-2002
70,3,11,,,6.5,2001,1997-2002,-22.2,2002,1997-2002
71,3,12,,,9.6,2001,1997-2002,-15.6,2000,1997-2002
72,3,13,,,6.3,2001,1997-2002,-19.0,1997,1997-2002
73,3,14,,,6.7,1999,1997-2002,-23.8,1997,1997-2002
74,3,15,,,7.5,2001,1997-2002,-25.7,1997,1997-2002
75,3,16,,,9.0,2001,1997-2002,-20.5,2000,1997-2002
76,3,17,,,10.0,2001,1997-2002,-24.9,2002,1997-2002
77,3,18,,,11.8,2001,1997-2002,-27.2,2002,1997-2002
78,3,19,,,6.5,1997,1997-2002,-29.6,2002,1997-2002
79,3,20,,,6.3,1999,1997-2002,-30.3,2002,1997-2002
80,3,21,,,7.6,2000,1997-2002,-25.5,2002,1997-2002
81,3,22,,,7.9,2000,1997-2002,-23.5,2002,1997-2002
82,3,23,,,6.3,1999,1997-2002,-20.9,2002,1997-2002
83,3,24,,,12.0,1999,1997-2002,-22.7,2001,1997-2002
84,3,25,,,16.6,1999,1997-2002,-15.6,2001,1997-2002
85,3,26,,,9.4,1998,1997-2002,-11.9,2002,1997-2002
86,3,27,,,13.7,2000,1997-2002,-6.9,2002,1997-2002
87,3,28,,,11.7,2001,1997-2002,-5.8,1998,1997-2002
88,3,29,,,10.2,2000,1997-2002,-6.7,1999,1997-2002
89,3,30,,,13.0,1998,1997-2002,-12.3,2002,1997-2002
90,3,31,,,15.8,1998,1997-2002,-10.4,2002,1997-2002
91,4,1,,,9.9,2000,1996-2002,-16.5,2002,1996-2002
92,4,2,,,13.0,1998,1996-2002,-19.1,2002,1996-2002
93,4,3,,,18.6,1998,1996-2002,-18.3,2002,1996-2002
94,4,4,,,12.8,2000,1996-2002,-17.9,2002,1996-2002
95,4,5,,,12.5,2001,1996-2002,-13.2,1997,1996-2002
96,4,6,,,17.1,1996,1996-2002,-15.1,1997,1996-2002
97,4,7,,,18.0,1999,1996-2002,-16.2,1997,1996-2002
98,4,8,,,19.9,1996,1996-2002,-13.8,1997,1996-2002
99,4,9,,,19.0,1996,1996-2002,-14.1,1997,1996-2002
100,4,10,,,13.5,1998,1996-2002,-13.4,1997,1996-2002
101,4,11,,,15.6,2002,1996-2002,-8.9,1997,1996-2002
