,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,-4.4,1977,1977-1978,-17.2,1978,1977-1978
1,1,2,,,-3.9,1977,1977-1978,-11.1,1978,1977-1978
2,1,3,,,-3.9,1977,1977-1978,-13.3,1978,1977-1978
3,1,4,,,-1.1,1977,1977-1978,-11.7,1978,1977-1978
4,1,5,,,0.0,1978,1977-1978,-7.2,1977,1977-1978
5,1,6,,,-3.9,1977,1977-1978,-20.6,1977,1977-1978
6,1,7,,,0.6,1978,1977-1978,-10.6,1978,1977-1978
7,1,8,,,2.2,1978,1977-1978,-20.6,1977,1977-1978
8,1,9,,,-11.7,1978,1977-1978,-23.9,1977,1977-1978
9,1,10,,,-6.1,1978,1977-1978,-21.7,1977,1977-1978
10,1,11,,,-4.4,1978,1977-1978,-16.7,1977,1977-1978
11,1,12,,,-8.3,1978,1977-1978,-14.4,1977,1977-1978
12,1,13,,,-5.6,1978,1977-1978,-18.3,1977,1977-1978
13,1,14,,,-5.0,1977,1977-1978,-16.7,1978,1977-1978
14,1,15,,,-6.1,1977,1977-1978,-19.4,1978,1977-1978
15,1,16,,,-4.4,1978,1977-1978,-18.3,1977,1977-1978
16,1,17,,,-6.1,1978,1977-1978,-28.9,1978,1977-1978
17,1,18,,,-5.0,1978,1977-1978,-37.2,1977,1977-1978
18,1,19,,,-5.0,1977,1977-1978,-20.0,1978,1977-1978
19,1,20,,,-3.3,1977,1977-1978,-13.3,1978,1977-1978
20,1,21,,,-5.6,1977,1977-1978,-15.0,1978,1977-1978
21,1,22,,,-2.2,1978,1977-1978,-23.9,1978,1977-1978
22,1,23,,,0.6,1978,1977-1978,-22.2,1977,1977-1978
23,1,24,,,1.1,1978,1977-1978,-17.8,1977,1977-1978
24,1,25,,,2.2,1978,1977-1978,-6.1,1977,1977-1978
25,1,26,,,2.8,1978,1977-1978,-10.6,1978,1977-1978
26,1,27,,,-7.2,1978,1977-1978,-18.3,1977,1977-1978
27,1,28,,,-8.3,1978,1977-1978,-21.1,1977,1977-1978
28,1,29,,,-10.0,1978,1977-1978,-19.4,1977,1977-1978
29,1,30,,,-7.8,1978,1977-1978,-21.1,1978,1977-1978
30,1,31,,,-5.0,1978,1977-1978,-19.4,1978,1977-1978
31,2,1,,,-5.6,1977,1977-1978,-10.0,1977,1977-1978
32,2,2,,,-1.7,1977,1977-1978,-13.3,1977,1977-1978
33,2,3,,,-0.6,1977,1977-1978,-19.4,1978,1977-1978
34,2,4,,,-4.4,1977,1977-1978,-34.4,1978,1977-1978
35,2,5,,,-11.1,1978,1977-1978,-27.2,1978,1977-1978
36,2,6,,,-11.1,1977,1977-1978,-20.6,1977,1977-1978
37,2,7,,,-8.9,1978,1977-1978,-18.3,1978,1977-1978
38,2,8,,,-5.6,1977,1977-1978,-22.2,1977,1977-1978
39,2,9,,,-2.2,1977,1977-1978,-23.9,1978,1977-1978
40,2,10,,,3.3,1977,1977-1978,-22.8,1978,1977-1978
41,2,11,,,5.0,1977,1977-1978,-7.8,1978,1977-1978
42,2,12,,,6.7,1977,1977-1978,-8.3,1978,1977-1978
43,2,13,,,1.1,1977,1977-1978,-12.8,1978,1977-1978
44,2,14,,,-3.3,1977,1977-1978,-27.8,1978,1977-1978
45,2,15,,,-3.9,1978,1977-1978,-25.0,1978,1977-1978
