,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,5,1,,,21.0,1988,1979-1994,-1.0,1984,1979-1994
1,5,2,,,21.0,1983,1979-1994,-3.0,1986,1979-1994
2,5,3,,,21.5,1993,1979-1994,-3.5,1984,1979-1994
3,5,4,,,27.0,1981,1979-1994,-2.0,1991,1979-1994
4,5,5,,,25.5,1980,1979-1994,-1.0,1979,1979-1994
5,5,6,,,29.0,1982,1979-1994,-1.0,1983,1979-1994
6,5,7,,,23.5,1982,1979-1994,-2.0,1981,1979-1994
7,5,8,,,28.0,1988,1979-1994,-2.0,1985,1979-1994
8,5,9,,,27.0,1993,1979-1994,-3.0,1983,1979-1994
9,5,10,,,27.5,1993,1979-1994,-1.0,1983,1979-1994
10,5,11,,,28.5,1985,1978-1994,1.0,1983,1979-1994
11,5,12,,,29.5,1985,1978-1994,0.0,1990,1978-1994
12,5,13,,,26.0,1986,1977-1994,-1.0,1994,1977-1994
13,5,14,,,25.0,1983,1977-1994,-2.0,1984,1977-1994
14,5,15,,,25.5,1991,1977-1994,-0.5,1984,1977-1994
15,5,16,,,29.0,1991,1977-1994,-1.5,1984,1977-1994
16,5,17,,,25.5,1992,1977-1994,-1.0,1983,1977-1994
17,5,18,,,25.5,1982,1977-1994,-1.0,1993,1977-1994
18,5,19,,,25.0,1989,1977-1994,-1.0,1981,1977-1994
19,5,20,,,24.5,1992,1977-1994,1.0,1981,1977-1994
20,5,21,,,27.0,1992,1977-1994,4.0,1990,1977-1994
21,5,22,,,28.3,1977,1977-1994,3.0,1993,1977-1994
22,5,23,,,28.0,1991,1977-1994,4.0,1985,1977-1994
23,5,24,,,25.5,1991,1977-1994,1.0,1992,1977-1994
24,5,25,,,27.5,1991,1977-1994,1.0,1992,1977-1994
25,5,26,,,25.5,1986,1977-1994,3.0,1983,1977-1994
26,5,27,,,26.0,1978,1977-1994,3.0,1983,1977-1994
27,5,28,,,27.0,1987,1977-1994,2.5,1992,1977-1994
28,5,29,,,29.0,1978,1977-1994,4.5,1985,1977-1994
29,5,30,,,24.5,1980,1977-1994,4.0,1993,1977-1994
30,5,31,,,23.5,1988,1977-1994,4.0,1984,1977-1994
31,6,1,,,26.5,1996,1975-1996,5.5,1983,1975-1996
32,6,2,,,24.0,1991,1975-1996,3.5,1993,1975-1996
33,6,3,,,23.5,1981,1975-1996,3.0,1994,1975-1996
34,6,4,,,27.0,1992,1975-1996,5.0,1990,1975-1996
35,6,5,,,27.5,1988,1975-1996,6.0,1990,1975-1996
36,6,6,,,24.5,1982,1975-1996,6.0,1979,1975-1996
37,6,7,,,26.0,1989,1975-1996,5.6,1977,1975-1996
38,6,8,,,25.0,1989,1975-1996,5.0,1980,1975-1996
39,6,9,,,26.5,1982,1975-1996,4.0,1988,1975-1996
40,6,10,,,28.0,1996,1975-1996,3.0,1980,1975-1996
41,6,11,,,24.0,1993,1975-1996,4.0,1980,1975-1996
42,6,12,,,24.5,1996,1975-1996,7.0,1979,1975-1996
43,6,13,,,26.5,1987,1975-1996,7.0,1985,1975-1996
44,6,14,,,28.0,1983,1975-1996,7.5,1986,1975-1996
45,6,15,,,27.5,1988,1975-1996,8.0,1978,1975-1996
46,6,16,,,29.0,1994,1975-1996,5.5,1980,1975-1996
47,6,17,,,28.0,1994,1975-1996,6.5,1986,1975-1996
48,6,18,,,27.5,1991,1975-1996,8.9,1977,1975-1996
49,6,19,,,29.5,1988,1975-1996,8.0,1985,1975-1996
50,6,20,,,27.5,1983,1975-1996,6.5,1992,1975-1996
51,6,21,,,28.5,1983,1975-1996,5.5,1992,1975-1996
52,6,22,,,29.0,1995,1975-1996,4.5,1992,1975-1996
53,6,23,,,29.0,1995,1975-1996,7.0,1992,1975-1996
54,6,24,,,27.5,1987,1975-1996,7.0,1979,1975-1996
55,6,25,,,28.5,1989,1975-1996,8.0,1985,1975-1996
56,6,26,,,29.0,1995,1975-1996,9.0,1985,1975-1996
57,6,27,,,28.0,1991,1975-1996,11.0,1981,1975-1996
58,6,28,,,28.9,1977,1975-1996,8.0,1990,1975-1996
59,6,29,,,30.6,1975,1975-1996,8.5,1989,1975-1996
60,6,30,,,30.6,1975,1975-1996,8.0,1988,1975-1996
61,7,1,,,28.9,1975,1975-1996,9.5,1982,1975-1996
62,7,2,,,30.0,1975,1975-1996,10.5,1988,1975-1996
63,7,3,,,30.6,1975,1975-1996,10.5,1980,1975-1996
64,7,4,,,27.8,1975,1975-1996,10.6,1976,1975-1996
65,7,5,,,27.8,1975,1975-1996,11.0,1983,1975-1996
66,7,6,,,30.0,1975,1975-1996,10.5,1979,1975-1996
67,7,7,,,29.5,1988,1975-1996,10.0,1984,1975-1996
68,7,8,,,29.5,1988,1975-1996,10.5,1995,1975-1996
69,7,9,,,30.0,1987,1975-1996,12.5,1991,1975-1996
70,7,10,,,29.5,1988,1975-1996,5.6,1975,1975-1996
71,7,11,,,28.5,1987,1975-1996,12.5,1986,1975-1996
72,7,12,,,32.0,1987,1975-1996,7.2,1975,1975-1996
73,7,13,,,27.5,1979,1975-1996,13.0,1980,1975-1996
74,7,14,,,29.0,1979,1975-1996,13.9,1976,1975-1996
75,7,15,,,27.8,1977,1975-1996,11.5,1989,1975-1996
76,7,16,,,28.0,1982,1975-1996,12.5,1989,1975-1996
77,7,17,,,27.8,1975,1975-1996,13.0,1989,1975-1996
78,7,18,,,28.9,1975,1975-1996,13.9,1976,1975-1996
79,7,19,,,29.0,1987,1975-1996,14.0,1984,1975-1996
80,7,20,,,30.5,1989,1975-1996,12.5,1996,1975-1996
81,7,21,,,31.0,1988,1975-1996,10.0,1992,1975-1996
82,7,22,,,29.0,1989,1975-1996,11.0,1992,1975-1996
83,7,23,,,30.0,1989,1975-1996,11.5,1985,1975-1996
84,7,24,,,29.5,1989,1975-1996,12.0,1992,1975-1996
85,7,25,,,29.5,1989,1975-1996,12.2,1976,1975-1996
86,7,26,,,29.0,1989,1975-1996,13.3,1975,1975-1996
87,7,27,,,28.5,1990,1975-1996,13.5,1996,1975-1996
88,7,28,,,29.5,1990,1975-1996,12.0,1996,1975-1996
89,7,29,,,29.5,1990,1975-1996,13.0,1981,1975-1996
90,7,30,,,28.0,1983,1975-1996,10.0,1978,1975-1996
91,7,31,,,28.0,1989,1975-1996,12.5,1990,1975-1996
92,8,1,,,28.9,1975,1975-1995,13.0,1992,1975-1995
93,8,2,,,30.5,1988,1975-1995,10.6,1976,1975-1995
94,8,3,,,30.0,1988,1975-1995,12.5,1982,1975-1995
95,8,4,,,31.0,1988,1975-1995,13.0,1994,1975-1995
96,8,5,,,29.5,1988,1975-1995,10.0,1991,1975-1995
97,8,6,,,26.5,1983,1975-1995,11.1,1976,1975-1995
98,8,7,,,27.0,1983,1975-1995,11.0,1989,1975-1995
99,8,8,,,28.0,1988,1975-1995,10.0,1989,1975-1995
100,8,9,,,28.0,1985,1975-1995,13.0,1979,1975-1995
101,8,10,,,26.5,1995,1975-1995,11.5,1994,1975-1995
102,8,11,,,26.0,1995,1975-1995,10.5,1979,1975-1995
103,8,12,,,28.5,1988,1975-1995,9.5,1992,1975-1995
104,8,13,,,28.5,1988,1975-1995,9.5,1992,1975-1995
105,8,14,,,28.0,1988,1975-1995,10.0,1990,1975-1995
106,8,15,,,27.0,1978,1975-1995,11.0,1992,1975-1995
107,8,16,,,26.5,1988,1975-1995,10.0,1979,1975-1995
108,8,17,,,29.0,1993,1975-1995,11.5,1981,1975-1995
