,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,4,1,,,,,-,,,-
1,4,2,,,,,-,,,-
2,4,3,,,,,-,,,-
3,4,4,,,,,-,,,-
4,4,5,,,,,-,,,-
5,4,6,,,,,-,,,-
6,4,7,,,,,-,,,-
7,4,8,,,,,-,,,-
8,4,9,,,,,-,,,-
9,4,10,,,,,-,,,-
10,4,11,,,,,-,,,-
11,4,12,,,,,-,,,-
12,4,13,,,7.0,1977.0,1977-1981,,,-
13,4,14,,,19.0,1992.0,1977-1992,-5.0,1978.0,1977-1981
14,4,15,,,16.0,1992.0,1977-1992,-6.0,1978.0,1977-1992
15,4,16,,,19.0,1992.0,1972-1992,-6.0,1978.0,1977-1992
16,4,17,,,17.0,1983.0,1972-1992,-9.4,1972.0,1972-1992
17,4,18,,,17.0,1983.0,1972-1992,-8.3,1972.0,1972-1992
18,4,19,,,18.0,1983.0,1972-1992,-5.0,1977.0,1972-1992
19,4,20,,,19.0,1983.0,1969-1992,-6.0,1977.0,1972-1992
20,4,21,,,18.0,1983.0,1969-1992,-7.2,1976.0,1969-2010
21,4,22,,,15.0,2003.0,1969-2004,-7.2,1976.0,1969-1992
22,4,23,,,21.0,1977.0,1969-2003,-7.8,1972.0,1969-2004
23,4,24,,,25.0,1977.0,1969-2003,-6.0,1984.0,1969-2003
24,4,25,,,26.0,1977.0,1970-2004,-4.4,1969.0,1969-2003
25,4,26,,,23.0,1980.0,1970-2005,-5.0,1981.0,1970-2004
26,4,27,,,24.0,1980.0,1969-2005,-9.0,2005.0,1970-2005
27,4,28,,,25.0,1980.0,1969-2005,-9.5,2005.0,1969-2005
28,4,29,,,20.0,1989.0,1969-2004,-8.5,2005.0,1969-2005
29,4,30,,,21.1,1976.0,1969-2003,-4.0,1982.0,1969-2004
30,5,1,,,25.0,1980.0,1966-2008,-6.5,2005.0,1966-2010
31,5,2,,,24.0,1980.0,1966-2008,-6.7,1974.0,1966-2008
32,5,3,,,22.0,1980.0,1966-2010,-7.0,2003.0,1966-2008
33,5,4,,,25.0,1992.0,1966-2010,-8.0,2003.0,1966-2010
