,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,1.5,2015,2008-2015,-38.0,2010,2008-2015
1,1,2,,,4.0,2008,2008-2015,-37.0,2009,2008-2015
2,1,3,,,6.0,2012,2008-2015,-41.0,2009,2008-2015
3,1,4,,,9.0,2012,2008-2015,-40.0,2009,2008-2015
4,1,5,,,5.0,2012,2008-2015,-34.5,2014,2008-2015
5,1,6,,,2.0,2011,2008-2015,-32.0,2014,2008-2015
6,1,7,,,2.5,2012,2008-2015,-34.5,2010,2008-2014
7,1,8,,,7.5,2012,2008-2015,-24.5,2010,2008-2014
8,1,9,,,10.5,2012,2008-2015,-29.0,2009,2008-2015
9,1,10,,,1.0,2010,2008-2015,-26.0,2015,2008-2015
10,1,11,,,4.0,2010,2008-2015,-30.5,2011,2008-2014
11,1,12,,,6.1,2010,2008-2014,-31.5,2011,2008-2014
12,1,13,,,4.0,2010,2008-2015,-27.0,2011,2008-2015
13,1,14,,,6.0,2014,2008-2015,-27.0,2009,2008-2015
14,1,15,,,8.0,2014,2008-2015,-27.0,2009,2008-2015
15,1,16,,,3.0,2009,2008-2015,-30.0,2012,2008-2015
16,1,17,,,4.0,2014,2008-2015,-34.0,2012,2008-2015
17,1,18,,,5.5,2009,2008-2015,-36.0,2012,2008-2015
18,1,19,,,3.0,2010,2008-2015,-30.5,2012,2008-2015
19,1,20,,,2.5,2009,2008-2015,-31.5,2013,2008-2015
20,1,21,,,-1.0,2015,2008-2015,-25.5,2008,2008-2015
21,1,22,,,3.5,2011,2008-2014,-22.0,2014,2008-2015
22,1,23,,,3.0,2014,2008-2014,-30.5,2009,2008-2014
23,1,24,,,4.0,2014,2008-2014,-33.7,2009,2008-2014
24,1,25,,,4.0,2012,2008-2014,-30.0,2009,2008-2014
25,1,26,,,3.0,2011,2008-2014,-32.0,2009,2008-2014
26,1,27,,,2.5,2011,2008-2014,-26.5,2014,2008-2014
27,1,28,,,3.5,2011,2008-2014,-31.0,2008,2008-2014
28,1,29,,,2.0,2012,2008-2014,-41.0,2008,2008-2014
29,1,30,,,5.8,2009,2008-2014,-33.5,2008,2008-2014
30,1,31,,,4.5,2012,2008-2014,-35.0,2013,2008-2014
31,2,1,,,3.0,2012,2008-2014,-32.5,2008,2008-2014
32,2,2,,,2.0,2011,2008-2014,-24.0,2008,2008-2014
33,2,3,,,6.5,2011,2008-2014,-29.5,2008,2008-2014
34,2,4,,,7.5,2011,2008-2014,-26.0,2008,2008-2014
35,2,5,,,2.0,2009,2008-2014,-28.5,2014,2008-2014
36,2,6,,,0.5,2009,2008-2014,-27.0,2014,2008-2014
37,2,7,,,2.5,2009,2008-2014,-29.5,2014,2008-2014
38,2,8,,,3.7,2009,2008-2014,-31.5,2011,2008-2014
39,2,9,,,-1.0,2013,2008-2014,-36.0,2008,2008-2014
40,2,10,,,2.2,2011,2008-2014,-33.0,2014,2008-2014
41,2,11,,,3.0,2011,2008-2014,-25.5,2014,2008-2014
42,2,12,,,4.0,2011,2008-2014,-23.0,2009,2008-2014
43,2,13,,,4.5,2011,2008-2014,-26.5,2009,2008-2014
44,2,14,,,3.5,2011,2008-2014,-29.0,2009,2008-2014
45,2,15,,,6.0,2008,2008-2014,-26.5,2009,2008-2014
46,2,16,,,2.0,2012,2008-2014,-25.5,2009,2008-2014
47,2,17,,,3.0,2012,2008-2014,-22.0,2011,2008-2014
48,2,18,,,4.0,2012,2008-2014,-27.0,2011,2008-2014
49,2,19,,,5.0,2012,2008-2014,-34.0,2011,2008-2014
50,2,20,,,4.0,2012,2008-2014,-33.0,2011,2008-2014
51,2,21,,,3.0,2012,2008-2014,-22.0,2011,2008-2014
52,2,22,,,2.5,2012,2008-2014,-22.0,2014,2008-2014
53,2,23,,,0.0,2012,2008-2014,-31.0,2014,2008-2014
54,2,24,,,0.0,2013,2008-2014,-36.0,2014,2008-2014
55,2,25,,,0.0,2008,2008-2014,-35.0,2014,2008-2014
56,2,26,,,1.5,2010,2008-2014,-34.0,2009,2008-2014
57,2,27,,,3.0,2008,2008-2014,-29.0,2009,2008-2014
58,2,28,,,3.0,2010,2008-2014,-30.0,2014,2008-2014
59,2,29,,,1.0,2008,2008-2012,-17.0,2012,2008-2012
60,3,1,,,4.2,2010,2008-2014,-37.0,2014,2008-2014
61,3,2,,,4.5,2013,2008-2014,-37.5,2014,2008-2014
62,3,3,,,2.5,2012,2008-2014,-25.0,2014,2008-2014
63,3,4,,,8.2,2010,2008-2014,-29.0,2011,2008-2014
64,3,5,,,8.5,2010,2008-2014,-22.0,2014,2008-2014
65,3,6,,,10.5,2010,2008-2014,-29.0,2009,2008-2014
66,3,7,,,10.0,2010,2008-2014,-30.0,2011,2008-2014
67,3,8,,,7.5,2010,2008-2014,-31.0,2011,2008-2014
68,3,9,,,10.0,2012,2008-2014,-31.5,2009,2008-2014
69,3,10,,,9.0,2008,2008-2014,-31.5,2009,2008-2014
70,3,11,,,11.5,2012,2008-2014,-33.0,2009,2008-2014
71,3,12,,,13.0,2010,2008-2014,-25.5,2011,2008-2014
72,3,13,,,15.3,2012,2008-2014,-20.0,2009,2008-2014
73,3,14,,,9.5,2010,2008-2014,-13.0,2013,2008-2014
74,3,15,,,11.5,2012,2008-2014,-22.0,2013,2008-2014
75,3,16,,,19.0,2010,2008-2014,-26.0,2013,2008-2014
76,3,17,,,10.0,2010,2008-2013,-20.0,2009,2008-2014
77,3,18,,,7.0,2012,2008-2014,-27.0,2013,2008-2013
78,3,19,,,8.5,2009,2008-2014,-28.0,2013,2008-2014
79,3,20,,,13.0,2010,2008-2014,-15.5,2013,2008-2014
80,3,21,,,9.0,2010,2008-2014,-18.0,2014,2008-2014
81,3,22,,,3.0,2010,2008-2013,-18.0,2014,2008-2014
82,3,23,,,9.0,2010,2008-2014,-20.0,2013,2008-2013
83,3,24,,,1.5,2008,2008-2013,-24.0,2013,2008-2013
84,3,25,,,8.3,2010,2008-2014,-24.5,2013,2008-2014
85,3,26,,,5.0,2012,2008-2014,-23.0,2013,2008-2014
86,3,27,,,15.0,2010,2008-2014,-19.0,2014,2008-2014
87,3,28,,,20.0,2010,2008-2014,-18.0,2014,2008-2014
88,3,29,,,20.5,2010,2008-2014,-17.5,2008,2008-2014
89,3,30,,,16.0,2012,2008-2014,-17.5,2008,2008-2014
90,3,31,,,13.5,2012,2008-2014,-19.5,2008,2008-2014
91,4,1,,,10.5,2010,2008-2014,-11.0,2008,2008-2014
92,4,2,,,14.0,2010,2008-2014,-9.0,2013,2008-2014
93,4,3,,,18.0,2012,2008-2014,-8.0,2013,2008-2014
94,4,4,,,18.5,2012,2008-2014,-14.0,2013,2008-2014
