,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,0.0,1975,1966-1984,-35.0,1982,1973-1984
1,1,2,,,4.4,1967,1966-1984,-37.2,1966,1966-1984
2,1,3,,,1.7,1967,1966-1984,-37.2,1966,1966-1984
3,1,4,,,8.0,1981,1966-1984,-41.7,1966,1966-1984
4,1,5,,,5.0,1981,1966-1984,-44.4,1966,1966-1984
5,1,6,,,6.0,1977,1966-1984,-38.0,1980,1966-1984
6,1,7,,,1.0,1981,1966-1984,-42.2,1976,1966-1984
7,1,8,,,5.0,1983,1966-1984,-36.0,1980,1966-1984
8,1,9,,,-2.0,1983,1966-1984,-43.5,1980,1966-1984
9,1,10,,,0.6,1967,1966-1984,-38.0,1980,1966-1984
10,1,11,,,5.0,1967,1966-1984,-40.0,1980,1966-1984
11,1,12,,,3.0,1981,1966-1984,-30.0,1979,1966-1984
12,1,13,,,6.7,1973,1966-1984,-37.0,1979,1966-1984
13,1,14,,,3.0,1981,1966-1984,-35.0,1979,1966-1984
14,1,15,,,2.2,1976,1966-1984,-35.0,1979,1966-1984
15,1,16,,,3.3,1976,1966-1984,-40.0,1982,1966-1984
16,1,17,,,7.2,1976,1966-1984,-40.0,1982,1966-1984
17,1,18,,,6.7,1975,1966-1984,-26.0,1980,1966-1984
18,1,19,,,11.0,1981,1966-1984,-46.0,1982,1966-1984
19,1,20,,,13.0,1981,1966-1984,-44.0,1982,1966-1984
20,1,21,,,8.0,1980,1966-1984,-44.0,1982,1966-1984
21,1,22,,,10.0,1980,1966-1984,-37.0,1982,1966-1984
22,1,23,,,9.0,1980,1966-1984,-40.0,1982,1966-1984
23,1,24,,,5.6,1973,1966-1984,-41.7,1966,1966-1984
24,1,25,,,4.0,1977,1966-1984,-36.7,1967,1966-1984
25,1,26,,,7.0,1984,1966-1984,-37.8,1966,1966-1984
26,1,27,,,8.9,1976,1966-1984,-35.0,1980,1966-1984
27,1,28,,,5.6,1976,1966-1984,-34.0,1980,1966-1984
28,1,29,,,11.0,1984,1966-1984,-36.5,1980,1966-1984
29,1,30,,,11.1,1976,1966-1984,-31.1,1975,1966-1984
30,1,31,,,12.2,1976,1966-1984,-36.0,1978,1966-1984
31,2,1,,,8.9,1976,1966-1984,-40.0,1978,1966-1984
32,2,2,,,9.0,1984,1966-1984,-38.0,1978,1966-1984
33,2,3,,,8.0,1977,1966-1984,-32.0,1982,1966-1984
34,2,4,,,5.0,1977,1966-1984,-40.0,1975,1966-1984
35,2,5,,,15.5,1984,1966-1984,-38.9,1975,1966-1984
36,2,6,,,11.5,1984,1966-1984,-26.7,1975,1966-1984
37,2,7,,,12.0,1977,1966-1984,-26.7,1973,1966-1984
38,2,8,,,13.0,1984,1966-1984,-37.2,1975,1966-1984
39,2,9,,,8.0,1977,1966-1984,-35.0,1982,1966-1984
40,2,10,,,10.0,1984,1966-1984,-35.0,1981,1966-1984
41,2,11,,,5.0,1980,1966-1984,-40.6,1975,1966-1984
42,2,12,,,6.7,1967,1966-1984,-38.3,1975,1966-1984
43,2,13,,,10.0,1983,1966-1984,-36.1,1973,1966-1984
44,2,14,,,13.0,1981,1966-1984,-36.0,1979,1966-1984
45,2,15,,,11.0,1981,1966-1984,-35.0,1979,1966-1984
46,2,16,,,10.6,1973,1966-1984,-35.0,1979,1966-1984
47,2,17,,,12.0,1981,1966-1984,-35.6,1967,1966-1984
48,2,18,,,10.5,1981,1966-1984,-27.0,1979,1966-1984
49,2,19,,,12.0,1977,1966-1984,-23.3,1976,1966-1984
50,2,20,,,15.0,1978,1966-1984,-27.8,1966,1966-1984
51,2,21,,,13.0,1984,1966-1984,-22.8,1966,1966-1984
52,2,22,,,12.0,1981,1966-1984,-29.0,1979,1966-1984
53,2,23,,,12.2,1975,1966-1984,-31.0,1979,1966-1984
54,2,24,,,10.0,1966,1966-1984,-37.0,1979,1966-1984
55,2,25,,,10.0,1967,1966-1984,-29.0,1982,1966-1984
56,2,26,,,8.9,1966,1966-1984,-31.0,1982,1966-1984
57,2,27,,,10.0,1967,1966-1984,-24.0,1982,1966-1984
58,2,28,,,8.0,1981,1966-1984,-28.0,1982,1966-1984
59,2,29,,,9.5,1984,1976-1984,-33.3,1976,1976-1984
60,3,1,,,9.0,1981,1966-1984,-29.0,1978,1966-1984
61,3,2,,,7.0,1981,1966-1984,-39.4,1976,1966-1984
62,3,3,,,10.0,1979,1966-1984,-38.9,1976,1966-1984
63,3,4,,,12.0,1979,1966-1984,-35.0,1980,1966-1984
64,3,5,,,14.0,1979,1966-1984,-33.0,1980,1966-1984
65,3,6,,,13.0,1979,1966-1984,-27.2,1966,1966-1984
66,3,7,,,10.0,1977,1966-1984,-30.6,1975,1966-1984
67,3,8,,,11.0,1981,1966-1984,-28.3,1975,1966-1984
68,3,9,,,12.0,1984,1966-1984,-21.7,1975,1966-1984
69,3,10,,,16.0,1979,1966-1984,-31.7,1967,1966-1984
70,3,11,,,11.0,1979,1966-1984,-26.7,1975,1966-1984
71,3,12,,,11.5,1981,1966-1984,-32.2,1967,1966-1984
72,3,13,,,13.0,1981,1966-1984,-38.3,1967,1966-1984
73,3,14,,,12.0,1981,1966-1984,-31.7,1967,1966-1984
74,3,15,,,14.5,1981,1966-1984,-26.0,1980,1966-1984
75,3,16,,,11.7,1976,1966-1984,-25.0,1980,1966-1984
76,3,17,,,15.0,1976,1966-1984,-25.0,1980,1966-1984
77,3,18,,,13.0,1984,1966-1984,-17.2,1966,1966-1984
78,3,19,,,12.0,1979,1966-1984,-29.4,1967,1966-1984
79,3,20,,,13.0,1984,1966-1984,-23.9,1967,1966-1984
80,3,21,,,10.0,1979,1966-1984,-25.0,1981,1966-1984
81,3,22,,,14.0,1984,1966-1984,-27.2,1966,1966-1984
82,3,23,,,13.5,1984,1966-1984,-18.9,1966,1966-1984
83,3,24,,,11.0,1981,1966-1984,-16.7,1975,1966-1984
84,3,25,,,12.8,1966,1966-1984,-25.0,1975,1966-1984
85,3,26,,,15.6,1966,1966-1984,-21.1,1975,1966-1984
86,3,27,,,16.7,1966,1966-1984,-25.6,1975,1966-1984
87,3,28,,,18.3,1966,1966-1984,-22.8,1967,1966-1984
88,3,29,,,21.1,1966,1966-1984,-12.2,1967,1966-1984
89,3,30,,,13.0,1984,1966-1984,-15.0,1982,1966-1984
90,3,31,,,12.5,1981,1966-1984,-27.2,1967,1966-1984
91,4,1,,,20.0,1987,1963-1990,-26.1,1975,1966-1990
92,4,2,,,16.5,1987,1963-1990,-20.0,1975,1963-1990
93,4,3,,,19.5,1987,1963-1990,-17.0,1979,1963-1990
94,4,4,,,17.5,1987,1963-1990,-21.1,1975,1963-1990
95,4,5,,,20.0,1977,1963-1990,-18.9,1975,1963-1990
96,4,6,,,21.0,1977,1963-1990,-18.9,1967,1963-1990
97,4,7,,,22.0,1977,1963-1990,-17.8,1975,1963-1990
98,4,8,,,24.0,1977,1963-1990,-14.0,1989,1963-1990
99,4,9,,,26.0,1986,1963-1990,-13.0,1990,1963-1990
100,4,10,,,20.0,1985,1963-1990,-20.0,1990,1963-1990
101,4,11,,,21.0,1988,1963-1990,-14.4,1966,1963-1990
102,4,12,,,20.5,1980,1963-1990,-15.0,1986,1963-1990
103,4,13,,,21.0,1980,1963-1990,-20.0,1981,1963-1990
104,4,14,,,25.0,1984,1963-1990,-16.7,1973,1963-1990
105,4,15,,,28.5,1984,1963-1990,-11.7,1973,1963-1990
106,4,16,,,23.0,1980,1963-1990,-13.0,1990,1963-1990
107,4,17,,,23.0,1980,1963-1990,-12.8,1964,1963-1990
108,4,18,,,24.0,1980,1963-1990,-8.3,1964,1963-1990
109,4,19,,,23.0,1980,1963-1990,-6.0,1987,1963-1990
110,4,20,,,22.0,1983,1963-1990,-8.9,1975,1963-1990
111,4,21,,,22.0,1983,1963-1990,-9.0,1977,1963-1990
112,4,22,,,22.0,1980,1963-1990,-7.0,1979,1963-1990
113,4,23,,,26.0,1980,1963-1990,-8.0,1987,1963-1990
