,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,-4.9,2002.0,1999-2007,-22.5,2004.0,1999-2007
1,1,2,,,-5.2,2002.0,1999-2007,-24.4,2004.0,1999-2007
2,1,3,,,-2.7,2001.0,1999-2007,-32.0,2004.0,1999-2007
3,1,4,,,-5.5,2003.0,1999-2007,-31.4,2004.0,1999-2007
4,1,5,,,-5.9,2001.0,1999-2007,-31.1,2004.0,1999-2007
5,1,6,,,0.9,2003.0,1999-2007,-27.9,2004.0,1999-2007
6,1,7,,,1.7,2003.0,1999-2007,-19.2,2004.0,1999-2007
7,1,8,,,-2.5,2001.0,1999-2007,-18.8,2007.0,1999-2007
8,1,9,,,-4.3,2003.0,1999-2007,-18.1,2007.0,1999-2007
9,1,10,,,-3.0,2003.0,1999-2007,-25.3,2007.0,1999-2007
10,1,11,,,-3.7,2001.0,1999-2007,-26.9,2007.0,1999-2007
11,1,12,,,-4.8,2004.0,1999-2007,-22.6,2007.0,1999-2007
12,1,13,,,-6.1,2004.0,1999-2007,-19.5,2007.0,1999-2007
13,1,14,,,-3.7,2004.0,1999-2007,-19.6,2007.0,1999-2007
14,1,15,,,-3.9,2004.0,1999-2007,-17.1,2000.0,1999-2007
15,1,16,,,-5.1,2001.0,1999-2007,-17.7,2006.0,1999-2007
16,1,17,,,-6.3,2004.0,1999-2007,-21.3,2007.0,1999-2007
17,1,18,,,-4.3,2003.0,1999-2007,-21.7,2007.0,1999-2007
18,1,19,,,-3.6,2003.0,1999-2007,-20.1,2000.0,1999-2007
19,1,20,,,-8.3,1999.0,1999-2007,-16.7,2002.0,1999-2007
20,1,21,,,-9.0,2004.0,1999-2007,-20.0,2003.0,1999-2007
21,1,22,,,-5.2,2001.0,1999-2007,-20.4,2003.0,1999-2007
22,1,23,,,1.6,2001.0,1999-2007,-20.0,1999.0,1999-2007
23,1,24,,,-3.2,2001.0,1999-2007,-21.9,2004.0,1999-2007
24,1,25,,,-4.9,2000.0,1999-2007,-27.0,2004.0,1999-2007
25,1,26,,,-2.7,2003.0,1999-2007,-32.0,2004.0,1999-2007
26,1,27,,,-3.3,2001.0,1999-2007,-33.0,2004.0,1999-2007
27,1,28,,,-2.9,2000.0,1999-2007,-20.0,2002.0,1999-2007
28,1,29,,,-0.2,2000.0,1999-2007,-21.7,2002.0,1999-2007
29,1,30,,,1.5,2000.0,1999-2007,-22.2,2002.0,1999-2007
