,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,5.6,1962,1915-1976,-40.0,1928,1915-1976
1,1,2,,,4.4,1927,1915-1976,-39.4,1950,1915-1976
2,1,3,,,6.1,1958,1915-1976,-31.7,1950,1915-1976
3,1,4,,,7.2,1931,1915-1976,-33.3,1950,1915-1976
4,1,5,,,11.7,1932,1915-1976,-31.1,1973,1915-1976
5,1,6,,,11.1,1963,1915-1976,-30.6,1930,1915-1976
6,1,7,,,7.2,1971,1915-1976,-31.1,1930,1915-1976
7,1,8,,,7.8,1928,1915-1976,-31.7,1956,1915-1976
8,1,9,,,10.6,1931,1915-1976,-35.0,1957,1915-1976
9,1,10,,,6.7,1932,1915-1976,-35.6,1957,1915-1976
10,1,11,,,5.0,1919,1915-1976,-37.2,1950,1915-1976
11,1,12,,,6.7,1942,1915-1976,-39.4,1950,1915-1976
12,1,13,,,7.2,1968,1915-1976,-42.2,1950,1915-1976
13,1,14,,,7.8,1968,1915-1976,-40.6,1950,1915-1976
14,1,15,,,7.8,1968,1915-1976,-40.6,1950,1915-1976
15,1,16,,,6.1,1928,1915-1976,-37.8,1950,1915-1976
16,1,17,,,6.1,1966,1915-1976,-40.0,1950,1915-1976
17,1,18,,,5.6,1942,1915-1976,-33.3,1935,1915-1976
18,1,19,,,6.7,1942,1915-1976,-37.2,1935,1915-1976
19,1,20,,,7.2,1942,1915-1976,-36.1,1935,1915-1976
20,1,21,,,4.4,1948,1915-1976,-35.6,1969,1915-1976
21,1,22,,,5.6,1918,1915-1976,-36.1,1969,1915-1976
22,1,23,,,7.2,1932,1915-1976,-38.9,1920,1915-1976
23,1,24,,,5.6,1919,1915-1976,-38.9,1972,1915-1976
24,1,25,,,8.9,1927,1915-1976,-38.9,1972,1915-1976
25,1,26,,,5.0,1931,1915-1976,-39.4,1972,1915-1976
26,1,27,,,6.7,1976,1915-1976,-36.7,1969,1915-1976
27,1,28,,,6.7,1935,1915-1976,-34.4,1950,1915-1976
28,1,29,,,8.3,1935,1915-1976,-35.6,1969,1915-1976
29,1,30,,,11.7,1931,1915-1976,-40.6,1947,1915-1976
30,1,31,,,9.4,1960,1915-1976,-45.0,1947,1915-1976
31,2,1,,,7.8,1941,1915-1976,-31.7,1916,1915-1976
32,2,2,,,8.9,1935,1915-1976,-41.7,1947,1915-1976
33,2,3,,,7.2,1935,1915-1976,-35.6,1929,1915-1976
34,2,4,,,10.6,1941,1915-1976,-32.2,1937,1915-1976
35,2,5,,,8.9,1961,1915-1976,-32.8,1937,1915-1976
36,2,6,,,7.8,1954,1915-1976,-30.6,1937,1915-1976
37,2,7,,,10.0,1954,1915-1976,-34.4,1937,1915-1976
38,2,8,,,7.8,1954,1915-1976,-26.7,1916,1915-1976
39,2,9,,,9.4,1926,1915-1976,-31.1,1939,1915-1976
40,2,10,,,9.4,1970,1915-1976,-31.1,1951,1915-1976
41,2,11,,,6.7,1920,1915-1976,-29.4,1951,1915-1976
42,2,12,,,10.0,1934,1915-1976,-36.7,1922,1915-1976
43,2,13,,,7.2,1931,1915-1976,-35.0,1922,1915-1976
44,2,14,,,21.1,1943,1915-1976,-36.1,1936,1915-1976
45,2,15,,,9.4,1943,1915-1976,-36.1,1948,1915-1976
46,2,16,,,10.0,1916,1915-1976,-32.8,1948,1915-1976
47,2,17,,,10.6,1943,1915-1976,-28.9,1918,1915-1976
48,2,18,,,8.9,1930,1915-1976,-31.7,1922,1915-1976
49,2,19,,,8.3,1916,1915-1976,-33.3,1936,1915-1976
50,2,20,,,10.6,1966,1915-1976,-35.0,1949,1915-1976
51,2,21,,,10.0,1958,1915-1976,-31.7,1936,1915-1976
52,2,22,,,9.4,1970,1915-1976,-31.1,1922,1915-1976
53,2,23,,,10.0,1966,1915-1976,-31.1,1922,1915-1976
54,2,24,,,14.4,1938,1915-1976,-30.0,1922,1915-1976
55,2,25,,,9.4,1938,1915-1976,-28.9,1956,1915-1976
56,2,26,,,12.8,1968,1915-1976,-26.1,1922,1915-1976
57,2,27,,,10.0,1938,1915-1976,-27.2,1936,1915-1976
58,2,28,,,11.1,1938,1915-1976,-25.6,1919,1915-1976
59,2,29,,,9.4,1924,1916-1976,-23.3,1976,1916-1976
60,3,1,,,15.0,1938,1915-1976,-22.8,1951,1915-1976
61,3,2,,,10.0,1938,1915-1976,-23.3,1976,1915-1976
62,3,3,,,12.2,1938,1915-1976,-26.1,1955,1915-1976
63,3,4,,,11.7,1937,1915-1976,-26.1,1955,1915-1976
64,3,5,,,11.1,1924,1915-1976,-23.3,1951,1915-1976
65,3,6,,,10.0,1924,1915-1976,-20.0,1951,1915-1976
66,3,7,,,10.0,1963,1915-1976,-23.9,1951,1915-1976
67,3,8,,,10.0,1970,1915-1976,-25.0,1974,1915-1976
68,3,9,,,11.7,1916,1915-1976,-29.4,1951,1915-1976
69,3,10,,,11.1,1915,1915-1976,-23.3,1951,1915-1976
70,3,11,,,13.3,1941,1915-1976,-26.1,1918,1915-1976
71,3,12,,,12.8,1934,1915-1976,-25.6,1918,1915-1976
72,3,13,,,12.8,1934,1915-1976,-19.4,1918,1915-1976
73,3,14,,,15.6,1915,1915-1976,-15.6,1919,1915-1976
74,3,15,,,16.7,1926,1915-1976,-16.7,1943,1915-1976
75,3,16,,,11.7,1915,1915-1976,-15.6,1939,1915-1976
76,3,17,,,12.2,1947,1915-1976,-17.8,1919,1915-1976
77,3,18,,,12.8,1933,1915-1976,-16.1,1919,1915-1976
78,3,19,,,16.7,1928,1915-1976,-23.3,1919,1915-1976
79,3,20,,,18.3,1915,1915-1976,-17.2,1930,1915-1976
80,3,21,,,13.9,1915,1915-1976,-10.0,1922,1915-1976
81,3,22,,,13.9,1968,1915-1976,-11.1,1955,1915-1976
82,3,23,,,13.3,1915,1915-1976,-15.0,1955,1915-1976
83,3,24,,,13.9,1915,1915-1976,-18.9,1955,1915-1976
84,3,25,,,14.4,1915,1915-1976,-13.9,1942,1915-1976
85,3,26,,,16.7,1941,1915-1976,-17.2,1922,1915-1976
86,3,27,,,20.0,1915,1915-1976,-12.2,1922,1915-1976
87,3,28,,,16.7,1915,1915-1976,-19.4,1936,1915-1976
88,3,29,,,16.7,1923,1915-1976,-16.7,1936,1915-1976
89,3,30,,,17.8,1962,1915-1976,-17.2,1936,1915-1976
90,3,31,,,16.7,1942,1915-1976,-11.7,1925,1915-1976
91,4,1,,,18.9,1941,1915-1976,-15.6,1936,1915-1976
92,4,2,,,16.1,1962,1915-1976,-15.6,1936,1915-1976
93,4,3,,,16.7,1941,1915-1976,-18.3,1920,1915-1976
94,4,4,,,16.7,1966,1915-1976,-17.2,1948,1915-1976
95,4,5,,,22.2,1966,1915-1976,-16.1,1929,1915-1976
96,4,6,,,21.7,1966,1915-1976,-12.2,1948,1915-1976
97,4,7,,,22.2,1966,1915-1976,-11.7,1948,1915-1976
98,4,8,,,21.1,1966,1915-1976,-11.1,1935,1915-1976
99,4,9,,,21.7,1959,1915-1976,-11.7,1972,1915-1976
100,4,10,,,22.2,1959,1915-1976,-11.7,1972,1915-1976
101,4,11,,,19.4,1959,1915-1976,-10.0,1929,1915-1976
102,4,12,,,21.7,1943,1915-1976,-12.2,1966,1915-1976
103,4,13,,,22.8,1943,1915-1976,-8.9,1966,1915-1976
104,4,14,,,18.3,1930,1915-1976,-7.2,1948,1915-1976
105,4,15,,,17.8,1947,1915-1976,-8.3,1919,1915-1976
106,4,16,,,23.9,1947,1915-1976,-6.7,1945,1915-1976
107,4,17,,,21.7,1936,1915-1976,-8.9,1922,1915-1976
108,4,18,,,22.8,1936,1915-1976,-7.8,1946,1915-1976
109,4,19,,,25.0,1934,1915-1976,-10.6,1927,1915-1976
110,4,20,,,25.0,1934,1915-1976,-7.2,1938,1915-1976
111,4,21,,,23.9,1934,1915-1976,-7.2,1951,1915-1976
112,4,22,,,27.2,1934,1915-1976,-7.2,1929,1915-1976
113,4,23,,,26.7,1934,1915-1976,-6.7,1916,1915-1976
114,4,24,,,27.8,1934,1915-1976,-6.7,1955,1915-1976
115,4,25,,,28.3,1934,1915-1976,-7.8,1955,1915-1976
116,4,26,,,23.9,1941,1915-1976,-10.0,1943,1915-1976
117,4,27,,,26.7,1924,1915-1976,-7.8,1954,1915-1976
118,4,28,,,25.6,1924,1915-1976,-10.6,1954,1915-1976
119,4,29,,,24.4,1976,1915-1976,-10.0,1954,1915-1976
120,4,30,,,24.4,1932,1915-1976,-11.7,1954,1915-1976
121,5,1,,,23.9,1932,1915-1976,-11.7,1954,1915-1976
122,5,2,,,25.0,1945,1915-1976,-7.2,1956,1915-1976
123,5,3,,,28.3,1946,1915-1976,-5.6,1949,1915-1976
124,5,4,,,27.8,1915,1915-1976,-7.2,1919,1915-1976
125,5,5,,,28.3,1915,1915-1976,-5.6,1919,1915-1976
126,5,6,,,30.6,1966,1915-1976,-5.0,1937,1915-1976
127,5,7,,,26.1,1946,1915-1976,-6.1,1930,1915-1976
128,5,8,,,25.6,1946,1915-1976,-8.3,1930,1915-1976
129,5,9,,,27.2,1969,1915-1976,-6.1,1930,1915-1976
130,5,10,,,26.1,1925,1915-1976,-5.6,1922,1915-1976
131,5,11,,,27.2,1971,1915-1976,-4.4,1943,1915-1976
132,5,12,,,29.4,1924,1915-1976,-6.7,1943,1915-1976
133,5,13,,,31.1,1924,1915-1976,-4.4,1955,1915-1976
134,5,14,,,30.6,1973,1915-1976,-3.9,1929,1915-1976
135,5,15,,,27.8,1925,1915-1976,-5.0,1938,1915-1976
136,5,16,,,30.6,1925,1915-1976,-4.4,1971,1915-1976
137,5,17,,,28.9,1925,1915-1976,-3.9,1947,1915-1976
138,5,18,,,27.8,1968,1915-1976,-5.0,1932,1915-1976
139,5,19,,,29.4,1956,1915-1976,-2.8,1930,1915-1976
140,5,20,,,28.9,1963,1915-1976,-4.4,1918,1915-1976
141,5,21,,,29.4,1963,1915-1976,-2.8,1935,1915-1976
142,5,22,,,28.9,1969,1915-1976,-2.2,1931,1915-1976
143,5,23,,,30.6,1969,1915-1976,-5.0,1916,1915-1976
144,5,24,,,29.4,1947,1915-1976,-3.9,1925,1915-1976
145,5,25,,,30.0,1947,1915-1976,-3.3,1918,1915-1976
146,5,26,,,32.2,1947,1915-1976,-3.3,1930,1915-1976
147,5,27,,,31.7,1947,1915-1976,-2.8,1921,1915-1976
148,5,28,,,31.7,1947,1915-1976,-3.3,1940,1915-1976
149,5,29,,,32.2,1936,1915-1976,-3.9,1943,1915-1976
