,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,,,-,,,-
1,1,2,,,,,-,,,-
2,1,3,,,-13.3,1959.0,1959-1959,-32.8,1959.0,1959-1959
3,1,4,,,-17.8,1959.0,1959-1959,-28.9,1959.0,1959-1959
4,1,5,,,-6.7,1959.0,1959-1959,-21.7,1959.0,1959-1959
5,1,6,,,-2.8,1959.0,1959-1959,-16.7,1959.0,1959-1959
6,1,7,,,0.0,1959.0,1959-1959,-15.0,1959.0,1959-1959
7,1,8,,,1.7,1959.0,1959-1959,-2.8,1959.0,1959-1959
8,1,9,,,2.2,1959.0,1959-1959,-0.6,1959.0,1959-1959
9,1,10,,,0.6,1959.0,1959-1959,-2.8,1959.0,1959-1959
10,1,11,,,1.1,1959.0,1959-1959,-6.7,1959.0,1959-1959
11,1,12,,,0.6,1959.0,1959-1959,-3.3,1959.0,1959-1959
12,1,13,,,-1.7,1959.0,1959-1959,-9.5,1959.0,1959-1959
13,1,14,,,-2.8,1959.0,1959-1959,-15.0,1959.0,1959-1959
14,1,15,,,-1.7,1959.0,1959-1959,-9.5,1959.0,1959-1959
15,1,16,,,2.2,1959.0,1959-1959,-7.8,1959.0,1959-1959
16,1,17,,,2.2,1959.0,1959-1959,-11.1,1959.0,1959-1959
17,1,18,,,1.1,1959.0,1959-1959,-3.3,1959.0,1959-1959
18,1,19,,,-5.0,1959.0,1959-1959,-9.5,1959.0,1959-1959
19,1,20,,,-12.2,1959.0,1959-1959,-22.2,1959.0,1959-1959
20,1,21,,,-6.7,1959.0,1959-1959,-23.9,1959.0,1959-1959
21,1,22,,,-0.6,1959.0,1959-1959,-17.2,1959.0,1959-1959
22,1,23,,,3.3,1959.0,1959-1959,-5.6,1959.0,1959-1959
23,1,24,,,0.6,1959.0,1959-1959,-3.3,1959.0,1959-1959
24,1,25,,,1.1,1959.0,1959-1959,-7.8,1959.0,1959-1959
25,1,26,,,0.6,1959.0,1959-1959,-3.9,1959.0,1959-1959
26,1,27,,,2.2,1959.0,1959-1959,-3.3,1959.0,1959-1959
27,1,28,,,0.0,1959.0,1959-1959,-8.9,1959.0,1959-1959
28,1,29,,,-1.1,1959.0,1959-1959,-13.9,1959.0,1959-1959
29,1,30,,,-3.3,1959.0,1959-1959,-13.9,1959.0,1959-1959
30,1,31,,,-1.7,1959.0,1959-1959,-13.9,1959.0,1959-1959
31,2,1,,,1.1,1959.0,1959-1959,-12.2,1959.0,1959-1959
32,2,2,,,7.2,1959.0,1959-1959,-5.6,1959.0,1959-1959
