,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,9.0,1992,1977-1997,-13.0,1979,1977-1997
1,1,2,,,9.5,1984,1977-1997,-9.0,1993,1977-1997
2,1,3,,,11.0,1984,1977-1997,-8.0,1982,1977-1997
3,1,4,,,11.0,1984,1977-1997,-8.0,1982,1977-1997
4,1,5,,,9.0,1990,1977-1997,-12.0,1982,1977-1997
5,1,6,,,9.0,1990,1977-1997,-11.5,1982,1977-1997
6,1,7,,,13.0,1986,1977-1997,-8.0,1982,1977-1997
7,1,8,,,8.5,1984,1977-1997,-8.0,1982,1977-1997
8,1,9,,,10.0,1986,1977-1997,-6.5,1980,1977-1997
9,1,10,,,12.0,1986,1977-1997,-9.0,1993,1977-1997
10,1,11,,,10.0,1986,1977-1997,-9.5,1993,1977-1997
11,1,12,,,10.5,1986,1977-1997,-9.5,1993,1977-1997
12,1,13,,,11.5,1986,1977-1997,-9.5,1993,1977-1997
13,1,14,,,11.0,1986,1977-1997,-6.0,1984,1977-1997
14,1,15,,,8.5,1992,1977-1997,-7.0,1984,1977-1997
15,1,16,,,10.0,1978,1977-1997,-7.0,1984,1977-1997
16,1,17,,,11.5,1983,1977-1997,-8.0,1984,1977-1997
17,1,18,,,11.5,1983,1977-1997,-9.0,1984,1977-1997
18,1,19,,,11.5,1992,1977-1997,-8.5,1984,1977-1997
19,1,20,,,10.0,1992,1977-1997,-7.0,1984,1977-1997
20,1,21,,,12.0,1994,1977-1997,-3.0,1984,1977-1997
21,1,22,,,12.0,1994,1977-1997,-5.0,1993,1977-1997
22,1,23,,,11.0,1983,1977-1997,-5.0,1989,1977-1997
23,1,24,,,11.5,1992,1977-1997,-3.5,1997,1977-1997
24,1,25,,,11.0,1983,1977-1997,-6.0,1997,1977-1997
25,1,26,,,10.5,1983,1977-1997,-10.0,1997,1977-1997
26,1,27,,,11.0,1988,1977-1997,-9.5,1980,1977-1997
27,1,28,,,12.0,1988,1977-1997,-10.5,1980,1977-1997
28,1,29,,,9.5,1983,1977-1997,-12.5,1980,1977-1997
29,1,30,,,10.0,1986,1977-1997,-11.0,1996,1977-1997
30,1,31,,,13.5,1986,1977-1997,-8.0,1996,1977-1997
31,2,1,,,10.5,1986,1977-1997,-13.5,1989,1977-1997
32,2,2,,,11.0,1991,1977-1997,-14.5,1989,1977-1997
33,2,3,,,16.0,1992,1977-1997,-14.0,1989,1977-1997
34,2,4,,,13.0,1992,1977-1997,-3.5,1994,1977-1997
35,2,5,,,15.0,1984,1977-1997,-11.5,1989,1977-1997
36,2,6,,,15.0,1987,1977-1997,-10.5,1989,1977-1997
37,2,7,,,15.0,1993,1977-1997,-8.0,1989,1977-1997
38,2,8,,,13.5,1993,1977-1997,-7.0,1989,1977-1997
39,2,9,,,14.0,1987,1977-1997,-5.0,1989,1977-1997
40,2,10,,,13.5,1987,1977-1997,-7.5,1981,1977-1997
41,2,11,,,11.0,1987,1977-1997,-4.0,1989,1977-1997
42,2,12,,,13.0,1987,1977-1997,-5.5,1990,1977-1997
43,2,13,,,13.0,1996,1977-1997,-5.5,1990,1977-1997
44,2,14,,,15.0,1992,1977-1997,-9.0,1990,1977-1997
45,2,15,,,14.0,1996,1977-1997,-8.0,1990,1977-1997
46,2,16,,,16.0,1996,1977-1997,-6.0,1993,1977-1997
47,2,17,,,11.0,1997,1977-1997,-11.5,1990,1977-1997
48,2,18,,,12.2,1977,1977-1997,-10.5,1990,1977-1997
49,2,19,,,14.4,1977,1977-1997,-10.0,1986,1977-1997
50,2,20,,,13.9,1977,1977-1997,-8.0,1986,1977-1997
51,2,21,,,11.0,1978,1977-1997,-7.0,1986,1977-1997
52,2,22,,,12.5,1978,1977-1997,-4.0,1988,1977-1997
53,2,23,,,12.5,1983,1977-1997,-3.0,1987,1977-1997
54,2,24,,,14.5,1988,1977-1997,-6.0,1993,1977-1997
