,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,-4.0,-14.0,8.5,1979,1974-1995,-22.5,1989,1974-1995
1,1,2,-4.1,-14.1,13.5,1979,1974-1995,-22.0,1989,1974-1995
2,1,3,-4.2,-14.3,13.5,1979,1974-1995,-25.0,1974,1974-1995
3,1,4,-4.2,-14.4,6.0,1982,1974-1995,-29.0,1981,1974-1995
4,1,5,-4.3,-14.5,6.0,1982,1974-1995,-33.0,1981,1974-1995
5,1,6,-4.3,-14.7,6.0,1992,1974-1995,-21.0,1988,1974-1995
6,1,7,-4.4,-14.8,4.5,1981,1974-1995,-28.9,1977,1974-1995
7,1,8,-4.5,-14.9,5.0,1989,1974-1995,-27.0,1978,1974-1995
8,1,9,-4.5,-15.0,11.5,1978,1974-1995,-26.0,1991,1974-1995
9,1,10,-4.5,-15.1,2.5,1990,1974-1995,-26.5,1993,1974-1995
10,1,11,-4.6,-15.2,12.0,1983,1974-1995,-30.0,1995,1974-1995
11,1,12,-4.6,-15.2,10.0,1980,1974-1995,-31.0,1995,1974-1995
12,1,13,-4.6,-15.3,6.0,1986,1974-1995,-29.5,1979,1974-1995
13,1,14,-4.7,-15.4,8.0,1992,1974-1995,-34.4,1977,1974-1995
14,1,15,-4.7,-15.5,11.5,1995,1974-1995,-29.0,1986,1974-1995
15,1,16,-4.7,-15.5,11.5,1995,1974-1995,-28.0,1994,1974-1995
16,1,17,-4.7,-15.6,6.5,1988,1974-1995,-28.5,1979,1974-1995
17,1,18,-4.7,-15.6,7.5,1986,1974-1995,-33.5,1982,1974-1995
18,1,19,-4.7,-15.7,8.0,1986,1974-1995,-30.0,1976,1974-1995
19,1,20,-4.8,-15.7,9.0,1986,1974-1995,-29.5,1994,1974-1995
20,1,21,-4.7,-15.7,2.5,1988,1974-1995,-26.5,1987,1974-1995
21,1,22,-4.7,-15.8,5.5,1979,1974-1995,-32.5,1984,1974-1995
22,1,23,-4.7,-15.8,9.0,1992,1974-1995,-28.5,1991,1974-1995
23,1,24,-4.7,-15.8,8.0,1992,1974-1995,-26.0,1994,1974-1995
24,1,25,-4.7,-15.8,8.0,1990,1974-1995,-31.0,1986,1974-1995
25,1,26,-4.7,-15.8,11.0,1990,1974-1995,-31.5,1994,1974-1995
26,1,27,-4.7,-15.8,11.0,1986,1974-1995,-29.0,1994,1974-1995
27,1,28,-4.6,-15.8,11.0,1986,1974-1995,-29.5,1987,1974-1995
28,1,29,-4.6,-15.8,7.0,1994,1974-1995,-25.0,1984,1974-1995
29,1,30,-4.6,-15.7,2.0,1979,1974-1995,-23.3,1975,1974-1995
30,1,31,-4.5,-15.7,4.0,1989,1974-1995,-32.0,1993,1974-1995
31,2,1,-4.5,-15.7,9.0,1988,1974-1995,-25.6,1977,1974-1995
32,2,2,-4.4,-15.6,12.2,1976,1974-1995,-24.0,1991,1974-1995
33,2,3,-4.4,-15.6,8.5,1983,1974-1995,-26.0,1990,1974-1995
34,2,4,-4.3,-15.5,9.5,1983,1974-1995,-30.0,1975,1974-1995
35,2,5,-4.2,-15.5,3.0,1991,1974-1995,-28.5,1985,1974-1995
36,2,6,-4.1,-15.4,0.0,1991,1974-1995,-31.0,1978,1974-1995
37,2,7,-4.1,-15.3,-1.0,1981,1974-1995,-31.0,1993,1974-1995
38,2,8,-4.0,-15.2,6.0,1991,1974-1995,-26.5,1994,1974-1995
39,2,9,-3.9,-15.1,8.5,1990,1974-1995,-30.0,1994,1974-1995
40,2,10,-3.8,-15.0,3.0,1990,1974-1995,-27.0,1984,1974-1995
41,2,11,-3.7,-14.9,12.0,1981,1974-1995,-26.0,1994,1974-1995
