,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,4.0,1982,1954-1982,-34.4,1972,1954-1982
1,1,2,,,-1.1,1967,1954-1982,-34.4,1974,1954-1982
2,1,3,,,1.7,1964,1954-1982,-44.0,1981,1954-1981
3,1,4,,,3.0,1982,1954-1982,-48.0,1981,1954-1982
4,1,5,,,-1.1,1973,1954-1982,-31.7,1974,1954-1982
5,1,6,,,-1.1,1969,1964-1982,-34.4,1977,1954-1982
6,1,7,,,2.0,1980,1954-1982,-28.9,1973,1954-1982
7,1,8,,,5.0,1965,1954-1982,-42.2,1973,1954-1982
8,1,9,,,1.7,1975,1954-1982,-41.1,1973,1954-1982
9,1,10,,,4.4,1975,1954-1982,-37.0,1982,1954-1982
10,1,11,,,8.9,1975,1954-1982,-39.4,1979,1954-1982
11,1,12,,,1.7,1972,1954-1982,-37.2,1973,1954-1982
12,1,13,,,7.2,1972,1954-1982,-42.2,1977,1954-1982
13,1,14,,,2.0,1980,1954-1982,-38.0,1981,1954-1982
14,1,15,,,0.0,1973,1954-1982,-40.6,1965,1954-1982
15,1,16,,,1.7,1973,1954-1982,-40.0,1972,1954-1982
16,1,17,,,2.0,1980,1954-1982,-42.2,1979,1954-1982
17,1,18,,,4.4,1972,1954-1982,-45.0,1982,1954-1982
18,1,19,,,8.9,1973,1954-1982,-43.0,1982,1954-1982
19,1,20,,,-0.6,1966,1954-1982,-35.6,1975,1954-1982
20,1,21,,,4.4,1969,1954-1982,-35.5,1982,1954-1982
21,1,22,,,5.6,1969,1954-1982,-38.0,1982,1954-1982
22,1,23,,,7.2,1969,1954-1982,-37.2,1975,1954-1982
23,1,24,,,7.2,1969,1954-1982,-43.9,1976,1954-1982
24,1,25,,,5.0,1967,1954-1982,-37.2,1976,1954-1982
25,1,26,,,4.4,1974,1954-1982,-42.0,1982,1954-1982
26,1,27,,,4.4,1974,1954-1982,-40.0,1982,1954-1982
27,1,28,,,3.9,1979,1954-1982,-30.0,1966,1954-1982
