,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,2,1,,,,,-,,,-
1,2,2,,,,,-,,,-
2,2,3,,,,,-,,,-
3,2,4,,,,,-,,,-
4,2,5,,,,,-,,,-
5,2,6,,,,,-,,,-
6,2,7,,,,,-,,,-
7,2,8,,,,,-,,,-
8,2,9,,,,,-,,,-
9,2,10,,,,,-,,,-
10,2,11,,,,,-,,,-
11,2,12,,,,,-,,,-
12,2,13,,,,,-,,,-
13,2,14,,,,,-,,,-
14,2,15,,,,,-,,,-
15,2,16,,,,,-,,,-
16,2,17,,,,,-,,,-
17,2,18,,,,,-,,,-
18,2,19,,,,,-,,,-
19,2,20,,,,,-,,,-
20,2,21,,,,,-,,,-
21,2,22,,,,,-,,,-
22,2,23,,,,,-,,,-
23,2,24,,,,,-,,,-
24,2,25,,,,,-,,,-
25,2,26,,,,,-,,,-
26,2,27,,,,,-,,,-
27,2,28,,,,,-,,,-
28,2,29,,,,,-,,,-
29,3,1,,,,,-,,,-
30,3,2,,,,,-,,,-
31,3,3,,,,,-,,,-
32,3,4,,,,,-,,,-
33,3,5,,,,,-,,,-
34,3,6,,,,,-,,,-
35,3,7,,,,,-,,,-
36,3,8,,,,,-,,,-
37,3,9,,,,,-,,,-
38,3,10,,,,,-,,,-
39,3,11,,,,,-,,,-
40,3,12,,,,,-,,,-
41,3,13,,,,,-,,,-
42,3,14,,,,,-,,,-
43,3,15,,,,,-,,,-
44,3,16,,,,,-,,,-
45,3,17,,,,,-,,,-
46,3,18,,,,,-,,,-
47,3,19,,,,,-,,,-
48,3,20,,,,,-,,,-
49,3,21,,,,,-,,,-
50,3,22,,,,,-,,,-
51,3,23,,,,,-,,,-
52,3,24,,,,,-,,,-
53,3,25,,,,,-,,,-
54,3,26,,,,,-,,,-
55,3,27,,,,,-,,,-
56,3,28,,,,,-,,,-
57,3,29,,,,,-,,,-
58,3,30,,,,,-,,,-
59,3,31,,,,,-,,,-
60,4,1,,,,,-,,,-
61,4,2,,,,,-,,,-
62,4,3,,,,,-,,,-
63,4,4,,,,,-,,,-
64,4,5,,,,,-,,,-
65,4,6,,,,,-,,,-
66,4,7,,,,,-,,,-
67,4,8,,,,,-,,,-
68,4,9,,,,,-,,,-
69,4,10,,,,,-,,,-
70,4,11,,,,,-,,,-
71,4,12,,,,,-,,,-
72,4,13,,,,,-,,,-
73,4,14,,,,,-,,,-
74,4,15,,,,,-,,,-
75,4,16,,,,,-,,,-
76,4,17,,,,,-,,,-
77,4,18,,,,,-,,,-
78,4,19,,,,,-,,,-
79,4,20,,,,,-,,,-
80,4,21,,,,,-,,,-
81,4,22,,,,,-,,,-
82,4,23,,,,,-,,,-
83,4,24,,,,,-,,,-
84,4,25,,,,,-,,,-
85,4,26,,,,,-,,,-
86,4,27,,,,,-,,,-
87,4,28,,,,,-,,,-
88,4,29,,,,,-,,,-
89,4,30,,,,,-,,,-
90,11,1,,,,,-,,,-
91,11,2,,,,,-,,,-
92,11,3,,,,,-,,,-
93,11,4,,,,,-,,,-
94,11,5,,,,,-,,,-
95,11,6,,,,,-,,,-
96,11,7,,,,,-,,,-
97,11,8,,,,,-,,,-
98,11,9,,,,,-,,,-
99,11,10,,,,,-,,,-
100,11,11,,,,,-,,,-
101,11,12,,,,,-,,,-
102,11,13,,,,,-,,,-
103,11,14,,,,,-,,,-
104,11,15,,,,,-,,,-
105,11,16,,,,,-,,,-
106,11,17,,,,,-,,,-
107,11,18,,,,,-,,,-
108,11,19,,,,,-,,,-
109,11,20,,,,,-,,,-
110,11,21,,,,,-,,,-
111,11,22,,,,,-,,,-
112,11,23,,,,,-,,,-
113,11,24,,,,,-,,,-
114,11,25,,,,,-,,,-
115,11,26,,,,,-,,,-
116,11,27,,,,,-,,,-
117,11,28,,,,,-,,,-
118,11,29,,,,,-,,,-
119,11,30,,,,,-,,,-
120,12,1,,,,,-,,,-
121,12,2,,,,,-,,,-
122,12,3,,,,,-,,,-
123,12,4,,,,,-,,,-
124,12,5,,,,,-,,,-
125,12,6,,,,,-,,,-
126,12,7,,,,,-,,,-
127,12,8,,,,,-,,,-
128,12,9,,,,,-,,,-
129,12,10,,,,,-,,,-
130,12,11,,,,,-,,,-
131,12,12,,,,,-,,,-
132,12,13,,,,,-,,,-
133,12,14,,,,,-,,,-
134,12,15,,,,,-,,,-
135,12,16,,,,,-,,,-
136,12,17,,,,,-,,,-
137,12,18,,,,,-,,,-
138,12,19,,,,,-,,,-
139,12,20,,,,,-,,,-
140,12,21,,,,,-,,,-
141,12,22,,,,,-,,,-
142,12,23,,,,,-,,,-
143,12,24,,,,,-,,,-
144,12,25,,,,,-,,,-
145,12,26,,,,,-,,,-
146,12,27,,,,,-,,,-
147,12,28,,,,,-,,,-
148,12,29,,,,,-,,,-
149,12,30,,,,,-,,,-
150,12,31,,,,,-,,,-
