,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,-1.0,2013.0,2013-2014,-14.1,2014,2013-2014
1,1,2,,,8.6,2014.0,2013-2014,-15.0,2013,2013-2014
2,1,3,,,4.1,2013.0,2013-2013,-11.0,2013,2013-2013
3,1,4,,,2.6,2013.0,2013-2013,-12.8,2013,2013-2013
4,1,5,,,-2.9,2013.0,2013-2014,-33.1,2014,2013-2014
5,1,6,,,1.2,2013.0,2013-2014,-29.9,2014,2013-2014
6,1,7,,,4.0,2014.0,2013-2014,-14.0,2013,2013-2014
7,1,8,,,4.1,2014.0,2013-2014,-16.7,2014,2013-2014
8,1,9,,,4.9,2013.0,2013-2014,-13.6,2013,2013-2014
9,1,10,,,0.1,2014.0,2013-2014,-10.1,2013,2013-2014
10,1,11,,,-16.5,2013.0,2013-2013,-25.2,2013,2013-2013
11,1,12,,,-1.6,2014.0,2013-2014,-25.5,2013,2013-2014
12,1,13,,,-9.2,2013.0,2013-2013,-17.3,2013,2013-2013
13,1,14,,,0.8,2013.0,2013-2013,-16.1,2013,2013-2013
14,1,15,,,6.9,2013.0,2013-2013,-7.3,2013,2013-2013
15,1,16,,,7.3,2014.0,2013-2014,-10.1,2014,2013-2014
16,1,17,,,8.1,2013.0,2013-2014,-8.4,2013,2013-2014
17,1,18,,,11.1,2014.0,2013-2014,-10.1,2014,2013-2014
18,1,19,,,4.0,2014.0,2013-2014,-6.6,2013,2013-2014
19,1,20,,,-0.6,2014.0,2013-2014,-17.8,2013,2013-2014
20,1,21,,,0.4,2014.0,2013-2014,-16.2,2013,2013-2014
21,1,22,,,-3.6,2014.0,2013-2014,-13.0,2013,2013-2014
22,1,23,,,5.4,2014.0,2013-2014,-13.5,2013,2013-2014
23,1,24,,,3.8,2013.0,2013-2013,-15.1,2013,2013-2013
24,1,25,,,9.7,2014.0,2013-2014,-9.2,2013,2013-2014
25,1,26,,,1.1,2014.0,2013-2014,-13.5,2013,2013-2014
26,1,27,,,1.6,2013.0,2013-2014,-17.7,2014,2013-2014
27,1,28,,,2.9,2014.0,2013-2014,-17.1,2014,2013-2014
28,1,29,,,-1.2,2014.0,2014-2014,-5.1,2014,2014-2014
29,1,30,,,-6.4,2013.0,2013-2014,-23.3,2013,2013-2014
30,1,31,,,-1.9,2013.0,2013-2014,-25.8,2014,2013-2014
31,2,1,,,6.3,2013.0,2013-2014,-24.7,2014,2013-2014
32,2,2,,,7.7,2013.0,2013-2014,-19.6,2014,2013-2014
33,2,3,,,5.2,2013.0,2013-2014,-21.2,2014,2013-2014
34,2,4,,,6.5,2013.0,2013-2014,-28.1,2014,2013-2014
35,2,5,,,5.9,2013.0,2013-2014,-33.1,2014,2013-2014
36,2,6,,,5.8,2013.0,2013-2014,-31.0,2014,2013-2014
37,2,7,,,5.1,2013.0,2013-2014,-26.0,2014,2013-2014
38,2,8,,,4.9,2013.0,2013-2014,-21.1,2014,2013-2014
39,2,9,,,2.5,2013.0,2013-2014,-33.2,2014,2013-2014
40,2,10,,,-0.1,2013.0,2013-2014,-29.7,2014,2013-2014
41,2,11,,,5.7,2013.0,2013-2014,-22.2,2014,2013-2014
42,2,12,,,7.3,2013.0,2013-2014,-22.2,2014,2013-2014
43,2,13,,,5.3,2013.0,2013-2013,-14.8,2014,2013-2014
44,2,15,,,10.0,2013.0,2013-2013,-11.9,2013,2013-2013
45,2,17,,,-0.4,2013.0,2013-2013,-3.5,2013,2013-2013
46,2,18,,,-4.1,2013.0,2013-2013,-10.5,2013,2013-2013
47,2,19,,,-0.6,2013.0,2013-2013,-7.7,2013,2013-2013
48,2,20,,,-2.7,2013.0,2013-2013,-9.6,2013,2013-2013
49,2,21,,,3.3,2013.0,2013-2013,-17.2,2013,2013-2013
50,2,22,,,5.8,2013.0,2013-2013,-11.4,2013,2013-2013
51,2,23,,,4.8,2013.0,2013-2013,-11.3,2013,2013-2013
