,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,-10.3,-19.0,5.0,1962,1955-1992,-37.5,1979,1956-1992
1,1,2,-10.4,-19.0,3.0,1985,1955-1992,-42.2,1963,1955-1992
2,1,3,-10.4,-19.0,1.5,1985,1955-1992,-40.5,1982,1955-1992
3,1,4,-10.4,-19.0,3.3,1960,1955-1992,-41.0,1982,1955-1992
4,1,5,-10.4,-19.0,5.6,1958,1955-1992,-40.0,1959,1955-1992
5,1,6,-10.4,-19.0,6.7,1958,1955-1992,-41.7,1965,1955-1992
6,1,7,-10.4,-19.0,0.0,1958,1955-1992,-41.1,1956,1955-1992
7,1,8,-10.4,-19.0,2.5,1985,1956-1992,-39.4,1957,1955-1992
8,1,9,-10.4,-19.0,3.5,1987,1955-1992,-41.1,1963,1956-1992
9,1,10,-10.4,-18.9,4.0,1981,1955-1992,-41.1,1963,1955-1992
10,1,11,-10.4,-18.9,3.5,1985,1955-1992,-41.7,1972,1955-1992
11,1,12,-10.4,-19.0,1.5,1986,1955-1992,-42.8,1972,1955-1992
12,1,13,-10.3,-19.0,4.0,1986,1955-1992,-43.9,1970,1955-1992
13,1,14,-10.3,-19.0,4.0,1981,1955-1992,-42.8,1969,1955-1992
14,1,15,-10.3,-19.0,4.4,1965,1956-1992,-44.4,1970,1955-1992
15,1,16,-10.2,-19.0,7.0,1981,1955-1992,-43.3,1974,1956-1992
16,1,17,-10.2,-19.0,4.0,1991,1955-1992,-40.6,1969,1955-1992
17,1,18,-10.2,-19.0,4.4,1963,1955-1992,-45.0,1971,1955-1992
18,1,19,-10.1,-19.0,5.0,1981,1955-1992,-42.2,1972,1955-1992
19,1,20,-10.1,-19.0,4.0,1985,1955-1992,-40.6,1969,1955-1992
20,1,21,-10.0,-19.0,4.0,1981,1955-1992,-38.3,1969,1955-1992
21,1,22,-10.0,-19.0,5.0,1980,1956-1992,-37.8,1957,1955-1992
22,1,23,-9.9,-19.0,2.8,1968,1955-1992,-41.1,1967,1956-1992
23,1,24,-9.9,-19.0,4.4,1978,1955-1992,-40.6,1957,1955-1992
24,1,25,-9.8,-19.1,3.3,1977,1955-1992,-41.7,1971,1955-1992
25,1,26,-9.7,-19.1,3.3,1977,1955-1992,-41.7,1962,1955-1992
26,1,27,-9.6,-19.1,2.5,1984,1955-1992,-40.0,1969,1955-1992
27,1,28,-9.6,-19.1,1.1,1957,1955-1992,-33.3,1956,1955-1992
28,1,29,-9.5,-19.1,1.1,1976,1956-1992,-40.5,1990,1955-1992
29,1,30,-9.4,-19.1,2.0,1984,1955-1992,-43.0,1990,1956-1992
30,1,31,-9.3,-19.2,2.2,1976,1955-1992,-43.5,1990,1955-1992
31,2,1,-9.2,-19.2,4.5,1991,1955-1992,-42.8,1968,1955-1992
32,2,2,-9.1,-19.2,4.4,1977,1955-1992,-47.2,1968,1955-1992
33,2,3,-9.0,-19.2,3.0,1984,1955-1992,-46.1,1968,1955-1992
34,2,4,-8.9,-19.2,4.5,1984,1955-1992,-37.5,1988,1955-1992
35,2,5,-8.8,-19.2,4.4,1961,1956-1992,-36.1,1969,1955-1992
36,2,6,-8.7,-19.2,4.5,1984,1955-1992,-41.0,1979,1956-1992
37,2,7,-8.6,-19.2,5.0,1984,1955-1992,-40.0,1979,1955-1992
38,2,8,-8.5,-19.2,5.0,1968,1955-1992,-37.0,1979,1955-1992
39,2,9,-8.4,-19.2,2.2,1971,1955-1992,-35.0,1979,1955-1992
40,2,10,-8.2,-19.1,3.5,1980,1955-1992,-36.0,1985,1955-1992
41,2,11,-8.1,-19.1,3.0,1991,1955-1992,-40.6,1975,1955-1992
42,2,12,-8.0,-19.1,2.0,1991,1956-1992,-38.9,1975,1955-1992
43,2,13,-7.9,-19.0,0.6,1977,1955-1992,-45.0,1975,1956-1992
44,2,14,-7.7,-19.0,3.0,1991,1955-1992,-45.0,1956,1955-1992
45,2,15,-7.6,-18.9,1.7,1963,1955-1992,-43.9,1956,1955-1992
46,2,16,-7.5,-18.9,1.1,1973,1955-1992,-40.0,1990,1955-1992
47,2,17,-7.3,-18.8,1.0,1981,1955-1992,-34.4,1976,1955-1992
48,2,18,-7.2,-18.7,3.3,1977,1955-1992,-34.0,1986,1955-1992
49,2,19,-7.0,-18.6,5.6,1978,1956-1992,-39.0,1986,1955-1992
50,2,20,-6.9,-18.5,4.5,1988,1955-1992,-38.3,1965,1956-1992
51,2,21,-6.7,-18.5,2.2,1964,1955-1992,-39.4,1956,1955-1992
52,2,22,-6.6,-18.4,4.4,1964,1955-1992,-39.4,1956,1955-1992
53,2,23,-6.4,-18.3,5.0,1988,1955-1992,-39.4,1957,1955-1992
54,2,24,-6.2,-18.2,5.0,1992,1955-1992,-38.0,1979,1955-1992
55,2,25,-6.1,-18.0,7.5,1992,1955-1992,-38.9,1957,1955-1992
56,2,26,-5.9,-17.9,9.5,1992,1956-1992,-38.3,1955,1955-1992
57,2,27,-5.7,-17.8,9.4,1968,1955-1992,-35.0,1979,1956-1992
58,2,28,-5.5,-17.7,7.5,1992,1955-1992,-37.2,1955,1955-1992
59,2,29,-5.5,-17.7,6.1,1968,1960-1992,-30.6,1976,1956-1992
60,3,1,-5.4,-17.5,6.1,1968,1954-1992,-36.7,1955,1954-1992
61,3,2,-5.2,-17.4,5.0,1965,1954-1992,-37.8,1962,1954-1992
62,3,3,-5.0,-17.3,6.5,1990,1954-1992,-44.4,1955,1954-1992
