,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,-3.9,1903,1895-1919,-38.3,1911,1895-1919
1,1,2,,,-4.4,1898,1895-1919,-40.0,1901,1895-1919
2,1,3,,,-1.7,1898,1895-1919,-41.7,1911,1895-1919
3,1,4,,,1.1,1906,1895-1919,-41.7,1896,1895-1919
4,1,5,,,2.2,1908,1895-1919,-39.4,1909,1895-1919
5,1,6,,,6.7,1902,1895-1919,-40.6,1909,1895-1919
6,1,7,,,1.7,1919,1895-1919,-38.3,1899,1895-1919
7,1,8,,,5.6,1897,1895-1919,-38.3,1899,1895-1919
8,1,9,,,0.6,1906,1895-1919,-37.2,1905,1895-1919
9,1,10,,,1.1,1896,1895-1919,-43.3,1905,1895-1919
10,1,11,,,-2.8,1902,1895-1919,-42.8,1912,1895-1919
11,1,12,,,1.1,1899,1895-1919,-39.4,1912,1895-1919
12,1,13,,,1.7,1901,1895-1919,-38.9,1911,1895-1919
13,1,14,,,0.6,1903,1895-1919,-43.9,1917,1895-1919
14,1,15,,,-0.6,1919,1895-1919,-41.1,1907,1895-1919
15,1,16,,,2.8,1902,1895-1919,-37.2,1911,1895-1919
16,1,17,,,-1.1,1919,1895-1919,-34.4,1899,1895-1919
17,1,18,,,3.3,1909,1895-1919,-34.4,1896,1895-1919
18,1,19,,,4.4,1900,1895-1919,-35.0,1912,1895-1919
19,1,20,,,3.3,1909,1895-1919,-38.9,1913,1895-1919
20,1,21,,,4.4,1900,1895-1919,-36.1,1913,1895-1919
21,1,22,,,2.8,1909,1895-1919,-38.9,1906,1895-1919
22,1,23,,,-1.1,1919,1895-1919,-36.7,1897,1895-1919
23,1,24,,,1.7,1919,1895-1919,-41.7,1904,1895-1919
24,1,25,,,2.8,1903,1895-1919,-39.4,1904,1895-1919
25,1,26,,,0.0,1906,1895-1919,-40.0,1904,1895-1919
26,1,27,,,-1.1,1906,1895-1919,-37.2,1902,1895-1919
27,1,28,,,2.8,1913,1895-1919,-37.2,1907,1895-1919
28,1,29,,,0.6,1906,1895-1919,-40.0,1908,1895-1919
29,1,30,,,-2.2,1912,1895-1919,-38.9,1917,1895-1919
30,1,31,,,2.8,1906,1895-1919,-36.7,1899,1895-1919
31,2,1,,,-3.9,1910,1895-1919,-40.0,1917,1895-1919
32,2,2,,,-4.4,1896,1895-1919,-42.2,1917,1895-1919
33,2,3,,,0.6,1910,1895-1919,-41.1,1905,1895-1919
34,2,4,,,-2.2,1896,1895-1919,-42.2,1895,1895-1919
35,2,5,,,-1.1,1897,1895-1919,-40.6,1907,1895-1919
36,2,6,,,-1.1,1897,1895-1919,-37.8,1899,1895-1919
37,2,7,,,0.0,1917,1895-1919,-41.7,1895,1895-1919
38,2,8,,,-3.9,1896,1895-1919,-43.3,1899,1895-1919
39,2,9,,,0.6,1907,1895-1919,-42.8,1899,1895-1919
40,2,10,,,2.8,1919,1895-1919,-42.8,1899,1895-1919
41,2,11,,,1.1,1908,1895-1919,-42.2,1899,1895-1919
42,2,12,,,3.9,1898,1895-1919,-38.9,1905,1895-1919
43,2,13,,,-2.8,1907,1895-1919,-37.2,1906,1895-1919
44,2,14,,,3.9,1907,1895-1919,-42.2,1903,1895-1919
45,2,15,,,2.8,1907,1895-1919,-41.7,1903,1895-1919
46,2,16,,,1.7,1907,1895-1919,-41.7,1903,1895-1919
47,2,17,,,1.7,1906,1895-1919,-38.9,1903,1895-1919
48,2,18,,,0.0,1912,1895-1919,-35.6,1903,1895-1919
49,2,19,,,3.9,1906,1895-1919,-36.7,1903,1895-1919
50,2,20,,,0.0,1899,1895-1919,-31.1,1917,1895-1919
51,2,21,,,3.9,1902,1895-1919,-35.6,1910,1895-1919
52,2,22,,,4.4,1896,1895-1919,-36.1,1910,1895-1919
53,2,23,,,4.4,1905,1895-1919,-35.6,1899,1895-1919
54,2,24,,,3.9,1902,1895-1919,-37.2,1919,1895-1919
55,2,25,,,2.8,1896,1895-1919,-38.3,1897,1895-1919
56,2,26,,,4.4,1896,1895-1919,-40.0,1919,1895-1919
57,2,27,,,6.1,1905,1895-1919,-37.2,1919,1895-1919
58,2,28,,,5.0,1905,1895-1919,-40.0,1897,1895-1919
59,2,29,,,0.0,1904,1896-1912,-29.4,1912,1896-1912
60,3,1,,,5.0,1905,1895-1919,-35.6,1913,1895-1919
61,3,2,,,10.6,1905,1895-1919,-34.4,1913,1895-1919
62,3,3,,,2.8,1910,1895-1919,-33.3,1917,1895-1919
