,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,3.9,1952,1921-1968,-41.1,1934,1921-1966
1,1,2,,,2.8,1963,1921-1968,-41.7,1934,1921-1966
2,1,3,,,5.6,1950,1921-1968,-41.1,1934,1921-1966
3,1,4,,,8.3,1950,1921-1968,-41.7,1922,1921-1966
4,1,5,,,6.1,1929,1921-1968,-39.4,1924,1921-1966
5,1,6,,,7.8,1946,1921-1968,-41.7,1924,1921-1966
6,1,7,,,5.0,1930,1921-1968,-41.1,1945,1921-1966
7,1,8,,,6.7,1956,1921-1968,-38.3,1942,1921-1966
8,1,9,,,7.8,1956,1921-1968,-41.1,1954,1921-1966
9,1,10,,,4.4,1956,1921-1968,-41.1,1960,1921-1966
10,1,11,,,2.2,1933,1921-1968,-42.8,1954,1921-1966
11,1,12,,,3.3,1932,1921-1968,-42.8,1954,1921-1966
12,1,13,,,7.2,1932,1921-1968,-40.0,1926,1921-1966
13,1,14,,,5.0,1932,1921-1968,-45.0,1929,1921-1966
14,1,15,,,4.4,1953,1921-1968,-45.0,1957,1921-1966
15,1,16,,,5.6,1959,1921-1968,-45.6,1957,1921-1966
16,1,17,,,3.3,1966,1921-1968,-46.1,1925,1921-1966
17,1,18,,,2.8,1966,1921-1968,-47.8,1925,1921-1966
18,1,19,,,7.2,1949,1921-1968,-42.8,1925,1921-1966
19,1,20,,,1.7,1960,1921-1968,-41.7,1934,1921-1966
20,1,21,,,3.9,1957,1921-1968,-42.8,1926,1921-1966
21,1,22,,,5.6,1959,1921-1968,-40.0,1927,1921-1966
22,1,23,,,3.9,1934,1921-1968,-42.8,1954,1921-1966
23,1,24,,,5.6,1953,1921-1968,-41.1,1961,1921-1966
24,1,25,,,10.0,1950,1921-1968,-42.8,1927,1921-1966
25,1,26,,,10.6,1950,1921-1968,-40.6,1935,1921-1966
26,1,27,,,2.8,1958,1921-1968,-42.8,1924,1921-1966
27,1,28,,,4.4,1934,1921-1968,-42.2,1922,1921-1966
28,1,29,,,2.8,1958,1921-1968,-44.4,1962,1921-1966
29,1,30,,,4.4,1938,1921-1968,-43.9,1952,1921-1966
30,1,31,,,2.2,1953,1921-1968,-44.4,1954,1921-1966
31,2,1,,,1.7,1952,1921-1966,-45.6,1955,1921-1966
32,2,2,,,2.2,1966,1921-1966,-45.6,1955,1921-1966
33,2,3,,,3.3,1922,1921-1966,-42.2,1955,1921-1966
34,2,4,,,4.4,1959,1921-1966,-41.1,1923,1921-1966
35,2,5,,,0.0,1943,1921-1966,-44.4,1934,1921-1966
36,2,6,,,2.8,1960,1921-1966,-43.9,1923,1921-1966
37,2,7,,,5.6,1965,1921-1965,-39.4,1962,1921-1966
38,2,8,,,7.2,1965,1921-1966,-42.8,1934,1921-1966
39,2,9,,,3.3,1937,1921-1966,-43.3,1959,1921-1966
40,2,10,,,6.1,1966,1921-1966,-43.9,1951,1921-1966
41,2,11,,,7.2,1925,1921-1966,-42.8,1951,1921-1966
42,2,12,,,9.4,1932,1921-1966,-40.0,1959,1921-1966
43,2,13,,,5.0,1941,1921-1966,-42.8,1954,1921-1966
44,2,14,,,7.2,1946,1921-1966,-42.2,1954,1921-1966
45,2,15,,,2.8,1954,1921-1966,-40.0,1934,1921-1966
