,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,-7.4,-16.0,3.9,1966,1965-1989,-31.7,1972,1965-1989
1,1,2,-7.5,-16.2,2.8,1979,1965-1989,-29.4,1968,1965-1989
2,1,3,-7.6,-16.3,1.1,1966,1965-1989,-33.5,1981,1965-1989
3,1,4,-7.6,-16.4,2.0,1982,1965-1989,-34.5,1981,1965-1989
4,1,5,-7.7,-16.5,1.7,1971,1965-1989,-30.0,1981,1965-1989
5,1,6,-7.8,-16.6,-1.0,1983,1965-1989,-27.2,1968,1965-1989
6,1,7,-7.9,-16.7,0.0,1980,1965-1989,-26.5,1985,1965-1989
7,1,8,-8.0,-16.8,6.7,1978,1965-1989,-31.7,1968,1965-1989
8,1,9,-8.0,-16.9,7.2,1978,1965-1989,-32.2,1968,1965-1989
9,1,10,-8.1,-17.0,3.9,1972,1965-1989,-29.0,1982,1965-1989
10,1,11,-8.1,-17.0,11.5,1980,1965-1989,-32.2,1976,1965-1989
11,1,12,-8.2,-17.1,3.5,1986,1965-1989,-28.3,1979,1965-1989
12,1,13,-8.2,-17.1,7.2,1972,1965-1989,-33.0,1981,1965-1989
13,1,14,-8.2,-17.2,1.5,1980,1965-1989,-31.5,1981,1965-1989
14,1,15,-8.2,-17.2,1.0,1980,1965-1989,-31.7,1965,1965-1989
15,1,16,-8.3,-17.2,1.1,1973,1965-1989,-29.4,1965,1965-1989
16,1,17,-8.3,-17.2,3.0,1986,1965-1989,-32.8,1974,1965-1989
17,1,18,-8.3,-17.2,6.1,1972,1965-1989,-34.0,1982,1965-1989
18,1,19,-8.3,-17.2,5.6,1973,1965-1989,-31.7,1967,1965-1989
19,1,20,-8.2,-17.2,1.7,1966,1965-1989,-28.9,1975,1965-1989
20,1,21,-8.2,-17.2,2.5,1988,1965-1989,-31.7,1975,1965-1989
21,1,22,-8.2,-17.2,1.7,1973,1965-1989,-33.5,1984,1965-1989
22,1,23,-8.2,-17.2,5.0,1969,1965-1989,-30.0,1982,1965-1989
23,1,24,-8.1,-17.1,2.8,1969,1965-1989,-31.1,1976,1965-1989
24,1,25,-8.1,-17.1,3.3,1972,1965-1989,-26.5,1987,1965-1989
25,1,26,-8.0,-17.0,5.6,1976,1965-1989,-28.0,1987,1965-1989
26,1,27,-8.0,-17.0,6.1,1974,1965-1989,-27.8,1966,1965-1989
27,1,28,-7.9,-16.9,3.9,1974,1965-1989,-25.0,1969,1965-1989
28,1,29,-7.9,-16.8,5.0,1979,1965-1989,-32.8,1971,1965-1989
29,1,30,-7.8,-16.7,3.3,1974,1965-1989,-26.0,1986,1965-1989
30,1,31,-7.7,-16.7,7.8,1974,1965-1989,-30.6,1973,1965-1989
31,2,1,-7.6,-16.6,5.0,1988,1965-1989,-31.7,1971,1965-1989
32,2,2,-7.5,-16.4,7.2,1970,1965-1989,-30.0,1971,1965-1989
33,2,3,-7.4,-16.3,5.0,1984,1965-1989,-31.1,1971,1965-1989
34,2,4,-7.3,-16.2,2.0,1984,1965-1989,-32.2,1971,1965-1989
35,2,5,-7.2,-16.1,0.6,1967,1965-1989,-30.5,1989,1965-1989
36,2,6,-7.1,-16.0,-1.7,1971,1965-1989,-25.6,1967,1965-1989
37,2,7,-7.0,-15.9,2.2,1965,1965-1989,-30.6,1967,1965-1989
38,2,8,-6.9,-15.7,4.4,1965,1965-1989,-25.0,1967,1965-1989
39,2,9,-6.8,-15.6,-1.1,1971,1965-1989,-25.5,1984,1965-1989
40,2,10,-6.6,-15.5,4.4,1966,1965-1989,-28.9,1975,1965-1989
41,2,11,-6.5,-15.3,10.0,1981,1965-1989,-28.0,1983,1965-1989
42,2,12,-6.4,-15.2,3.9,1965,1965-1989,-33.3,1967,1965-1989
43,2,13,-6.2,-15.1,3.0,1984,1965-1989,-32.2,1967,1965-1989
44,2,14,-6.1,-14.9,4.0,1984,1965-1989,-31.1,1967,1965-1989
45,2,15,-5.9,-14.7,6.0,1984,1965-1989,-27.8,1979,1965-1989
46,2,16,-5.8,-14.6,5.0,1981,1965-1989,-23.3,1979,1965-1989
47,2,17,-5.6,-14.4,5.0,1981,1965-1989,-28.9,1973,1965-1989
48,2,18,-5.4,-14.3,5.0,1981,1965-1989,-36.7,1967,1965-1989
49,2,19,-5.2,-14.1,5.0,1981,1965-1989,-33.3,1967,1965-1989
50,2,20,-5.1,-13.9,5.0,1981,1965-1989,-30.6,1966,1965-1989
51,2,21,-4.9,-13.8,5.5,1981,1965-1989,-27.2,1968,1965-1989
52,2,22,-4.7,-13.6,10.5,1981,1965-1989,-22.5,1986,1965-1989
53,2,23,-4.5,-13.4,6.0,1984,1965-1989,-32.8,1972,1965-1989
54,2,24,-4.3,-13.2,5.0,1981,1965-1989,-27.2,1970,1965-1989
55,2,25,-4.1,-13.0,3.5,1981,1965-1989,-26.7,1972,1965-1989
56,2,26,-3.9,-12.8,3.9,1966,1965-1989,-26.1,1970,1965-1989
57,2,27,-3.7,-12.6,6.0,1981,1965-1989,-28.3,1973,1965-1989
58,2,28,-3.5,-12.4,3.3,1966,1965-1989,-25.0,1973,1965-1989
59,2,29,-3.5,-12.4,-0.6,1968,1968-1988,-18.0,1980,1968-1988
60,3,1,-3.3,-12.2,4.5,1985,1965-1989,-29.0,1982,1965-1989
61,3,2,-3.1,-12.0,4.4,1965,1965-1989,-23.0,1980,1965-1989
62,3,3,-2.8,-11.8,5.6,1974,1965-1989,-23.0,1980,1965-1989
63,3,4,-2.6,-11.6,8.9,1965,1965-1989,-24.0,1985,1965-1989
64,3,5,-2.4,-11.4,6.1,1979,1965-1989,-27.2,1967,1965-1989
65,3,6,-2.2,-11.2,6.7,1974,1965-1989,-22.0,1988,1965-1989
66,3,7,-2.0,-10.9,8.9,1974,1965-1989,-30.0,1989,1965-1989
67,3,8,-1.7,-10.7,8.3,1973,1965-1989,-30.5,1989,1965-1989
68,3,9,-1.5,-10.5,7.2,1977,1965-1989,-29.5,1984,1965-1989
69,3,10,-1.3,-10.3,9.4,1977,1965-1989,-28.0,1984,1965-1989
70,3,11,-1.1,-10.1,6.1,1977,1965-1989,-27.2,1972,1965-1989
71,3,12,-0.8,-9.8,7.8,1977,1965-1989,-26.0,1984,1965-1989
72,3,13,-0.6,-9.6,5.5,1982,1965-1989,-27.0,1984,1965-1989
73,3,14,-0.4,-9.4,6.1,1979,1965-1989,-18.9,1972,1965-1989
74,3,15,-0.1,-9.1,10.5,1989,1965-1989,-21.1,1967,1965-1989
75,3,16,0.1,-8.9,5.6,1973,1965-1989,-23.9,1976,1965-1989
76,3,17,0.3,-8.6,7.5,1982,1965-1989,-23.3,1967,1965-1989
77,3,18,0.5,-8.4,7.0,1982,1965-1989,-24.4,1967,1965-1989
78,3,19,0.8,-8.2,10.0,1968,1965-1989,-22.2,1967,1965-1989
79,3,20,1.0,-7.9,7.2,1970,1965-1989,-20.6,1972,1965-1989
80,3,21,1.3,-7.7,10.0,1979,1965-1989,-21.5,1986,1965-1989
81,3,22,1.5,-7.4,9.4,1979,1965-1989,-18.0,1989,1965-1989
82,3,23,1.7,-7.1,12.0,1987,1965-1989,-18.9,1976,1965-1989
83,3,24,2.0,-6.9,15.6,1979,1965-1989,-15.5,1983,1965-1989
84,3,25,2.2,-6.6,16.0,1987,1965-1989,-18.5,1983,1965-1989
85,3,26,2.4,-6.4,12.0,1986,1965-1989,-16.0,1983,1965-1989
86,3,27,2.7,-6.1,14.4,1976,1965-1989,-17.8,1975,1965-1989
87,3,28,2.9,-5.8,12.0,1987,1965-1989,-20.5,1982,1965-1989
88,3,29,3.2,-5.6,13.0,1987,1965-1989,-23.9,1974,1965-1989
89,3,30,3.4,-5.3,16.0,1987,1965-1989,-16.1,1970,1965-1989
90,3,31,3.6,-5.0,14.0,1987,1965-1989,-15.6,1969,1965-1989
91,4,1,3.9,-4.8,14.5,1986,1965-1989,-16.1,1969,1965-1989
92,4,2,4.1,-4.5,11.5,1980,1965-1989,-10.6,1975,1965-1989
93,4,3,4.4,-4.2,11.5,1981,1965-1989,-16.1,1969,1965-1989
94,4,4,4.6,-3.9,17.0,1981,1965-1989,-12.2,1967,1965-1989
95,4,5,4.9,-3.7,11.1,1965,1965-1989,-11.0,1982,1965-1989
96,4,6,5.2,-3.4,8.9,1965,1965-1989,-16.5,1982,1965-1989
97,4,7,5.4,-3.2,13.0,1980,1965-1989,-13.0,1982,1965-1989
98,4,8,5.7,-2.9,15.5,1981,1965-1989,-12.2,1972,1965-1989
99,4,9,6.0,-2.6,15.0,1987,1965-1989,-14.4,1977,1965-1989
100,4,10,6.2,-2.4,17.5,1987,1965-1989,-12.8,1977,1965-1989
101,4,11,6.5,-2.1,15.5,1981,1965-1989,-14.4,1977,1965-1989
102,4,12,6.8,-1.8,17.8,1968,1965-1989,-12.2,1976,1965-1989
103,4,13,7.1,-1.6,23.3,1968,1965-1989,-10.0,1985,1965-1989
104,4,14,7.4,-1.3,15.0,1980,1965-1989,-6.7,1973,1965-1989
105,4,15,7.7,-1.1,15.6,1969,1965-1989,-10.0,1981,1965-1989
106,4,16,8.0,-0.8,18.5,1987,1965-1989,-9.0,1981,1965-1989
107,4,17,8.3,-0.6,19.0,1982,1965-1989,-10.5,1985,1965-1989
108,4,18,8.6,-0.3,23.5,1987,1965-1989,-10.0,1985,1965-1989
109,4,19,8.9,-0.1,23.5,1987,1965-1989,-5.6,1974,1965-1989
110,4,20,9.2,0.2,26.5,1987,1965-1989,-6.7,1974,1965-1989
111,4,21,9.5,0.4,27.0,1987,1965-1989,-7.0,1981,1965-1989
112,4,22,9.8,0.6,17.2,1968,1965-1989,-8.0,1981,1965-1989
