date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-27.9,-36.8,0.0,0.0,0.0,10849.0,
2014-01-02,-24.0,-47.0,0.0,0.0,0.0,,
2014-01-03,-13.5,-44.5,0.0,20.0,2.0,5988.0,
2014-01-04,-5.5,-26.5,0.0,50.0,5.0,5988.0,
2014-01-05,-11.5,-15.5,0.0,90.0,9.0,5988.0,
2014-01-06,-19.0,-24.5,0.0,26.0,2.6,,5988.0
2014-01-07,-22.5,-28.5,0.0,0.0,0.0,,
2014-01-08,-15.0,-25.0,0.0,0.0,0.0,,
2014-01-09,-8.5,-31.0,0.0,0.0,0.0,,
2014-01-10,-2.9,-11.0,7.6,40.0,11.6,10849.0,5988.0
2014-01-11,1.5,-4.0,0.0,62.0,6.2,,5988.0
2014-01-12,-0.5,-6.5,0.0,0.0,0.0,,
2014-01-13,1.0,-5.5,0.0,50.0,5.0,,5988.0
2014-01-14,-6.5,-11.0,0.0,10.0,1.0,,
2014-01-15,-13.5,-17.5,0.0,30.0,3.0,,
2014-01-16,-8.0,-26.5,0.0,15.0,1.5,,
2014-01-17,-4.5,-11.5,0.0,24.0,2.4,,5988.0
2014-01-18,-11.5,-17.5,0.0,36.0,3.6,5988.0,5988.0
2014-01-19,-7.5,-22.5,0.0,68.0,6.8,,5988.0
2014-01-20,-25.0,-33.0,0.0,0.0,0.0,,
2014-01-21,-23.5,-39.0,0.0,0.0,0.0,,
2014-01-22,-21.0,-44.5,0.0,0.0,0.0,,
2014-01-23,-24.0,-39.0,0.0,0.0,0.0,,
2014-01-24,-12.0,-37.5,0.0,104.0,10.4,,5988.0
2014-01-25,-13.5,-22.5,0.0,12.0,1.2,,5988.0
2014-01-26,-22.5,-33.5,0.0,5.0,0.5,,
2014-01-27,-24.0,-30.0,0.0,0.0,0.0,,
2014-01-28,-16.5,-32.5,0.0,32.0,3.2,,5988.0
2014-01-29,-13.9,-19.6,0.0,0.0,0.0,10849.0,
