date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-24.9,-35.9,,,0.0,,27620.0
2014-01-02,-24.5,-33.0,,,0.0,,27620.0
2014-01-03,-26.0,-33.1,,,0.0,,27620.0
2014-01-04,-29.1,-33.4,,,0.0,,27620.0
2014-01-05,-24.7,-31.4,,,0.0,,27620.0
2014-01-06,-22.8,-25.1,,,0.0,,27620.0
2014-01-07,-17.8,-22.8,,,0.0,,10091.0
2014-01-08,-17.5,-28.6,,,,,
2014-01-09,-23.1,-29.4,,,0.0,,10091.0
2014-01-10,-22.4,-27.1,,,0.0,,10091.0
2014-01-11,-24.5,-29.3,,,0.0,,10091.0
2014-01-12,-26.1,-33.0,,,0.0,,10091.0
2014-01-13,-23.4,-33.7,,,0.0,,27620.0
2014-01-14,-24.2,-31.6,,,0.2,,27620.0
2014-01-15,-23.5,-26.4,,,0.0,,10091.0
2014-01-16,-21.6,-24.7,,,0.2,,27620.0
2014-01-17,-24.7,-31.9,,,0.0,,27620.0
2014-01-18,-21.4,-28.4,,,2.1,,27620.0
2014-01-19,-20.9,-25.2,,,0.0,,10091.0
2014-01-20,-21.5,-28.2,,,0.0,,10091.0
2014-01-21,-13.6,-22.0,,,0.0,,10091.0
2014-01-22,-5.6,-16.8,,,0.0,,10091.0
2014-01-23,-16.8,-22.8,,,0.0,,10091.0
2014-01-24,-13.7,-20.5,,,0.0,,10091.0
2014-01-25,-14.5,-26.1,,,0.0,,10091.0
2014-01-26,-13.7,-17.0,,,0.0,,10091.0
2014-01-27,-13.6,-19.5,,,0.0,,10091.0
2014-01-28,-17.7,-21.9,,,0.0,,10091.0
2014-01-29,-17.6,-21.3,,,0.0,,10091.0
2014-01-30,-7.4,-21.3,,,0.0,,10091.0
2014-01-31,-7.2,-13.9,,,0.0,,10091.0
2014-02-01,-8.0,-16.5,,,0.0,,10091.0
2014-02-02,-13.7,-17.4,,,0.0,,10091.0
2014-02-03,-12.4,-13.9,,,0.0,,10091.0
2014-02-04,-9.9,-14.5,,,0.0,,10091.0
2014-02-05,-9.3,-13.5,,,0.0,,10091.0
2014-02-06,-6.0,-10.1,,,0.0,,10091.0
2014-02-07,-10.1,-18.6,,,0.0,,10091.0
2014-02-08,-18.2,-27.7,,,0.0,,10091.0
2014-02-09,-24.0,-28.2,,,0.0,,10091.0
2014-02-10,-19.5,-25.2,,,0.0,,10091.0
2014-02-11,-22.4,-26.7,,,0.0,,10091.0
2014-02-12,-22.6,-32.1,,,0.0,,10091.0
2014-02-13,-30.0,-32.9,,,0.2,,27620.0
2014-02-14,-31.7,-37.3,,,0.4,,27620.0
2014-02-15,-31.3,-36.7,,,0.0,,27620.0
2014-02-16,-26.2,-34.0,,,0.9,,27620.0
2014-02-17,-26.5,-33.6,,,0.0,,10091.0
2014-02-18,-33.4,-40.1,,,0.0,,27620.0
2014-02-19,-34.0,-40.4,,,0.0,,27620.0
2014-02-20,-27.9,-34.1,,,0.0,,27620.0
2014-02-21,-28.6,-33.6,,,0.0,,27620.0
2014-02-22,-22.4,-33.6,,,0.5,,27620.0
2014-02-23,-21.9,-29.8,,,0.0,,10091.0
2014-02-24,-17.0,-24.4,,,0.0,,10091.0
2014-02-25,-12.0,-21.2,,,0.0,,10091.0
2014-02-26,-12.0,-21.8,,,0.0,,10091.0
2014-02-27,-12.6,-20.6,,,0.0,,10091.0
2014-02-28,-16.8,-23.3,,,0.0,,10091.0
2014-03-01,-17.4,-24.1,,,0.0,,10091.0
2014-03-02,-18.6,-25.1,,,0.0,,10091.0
2014-03-03,-14.6,-19.3,,,0.0,,10091.0
2014-03-04,-16.3,-22.0,,,0.0,,10091.0
2014-03-05,-22.0,-28.2,,,0.0,,10091.0
2014-03-06,-20.5,-29.8,,,0.0,,10091.0
2014-03-07,-18.8,-26.1,,,0.0,,10091.0
2014-03-08,-22.2,-29.3,,,0.0,,10091.0
2014-03-09,-25.9,-33.2,,,0.0,,10091.0
2014-03-10,-24.2,-34.6,,,0.2,,27620.0
2014-03-11,-17.7,-27.5,,,0.0,,27620.0
2014-03-12,-10.4,-21.1,,,0.0,,10091.0
2014-03-13,-2.7,-20.7,,,0.0,,10091.0
2014-03-14,-6.5,-11.9,,,0.0,,10091.0
2014-03-15,-8.0,-16.3,,,0.0,,10091.0
2014-03-16,-11.9,-16.6,,,0.0,,10091.0
2014-03-17,-8.5,-16.1,,,0.0,,10091.0
2014-03-18,-11.1,-15.5,,,0.0,,10091.0
2014-03-19,-13.0,-20.6,,,0.0,,10091.0
2014-03-20,-15.2,-28.4,,,0.0,,10091.0
2014-03-21,-11.4,-18.8,,,0.0,,10091.0
2014-03-22,-8.5,-18.3,,,0.0,,10091.0
2014-03-23,-11.0,-23.4,,,0.0,,10091.0
2014-03-24,-11.3,-19.7,,,0.0,,10091.0
2014-03-25,-9.4,-21.3,,,0.0,,10091.0
2014-03-26,-7.2,-19.1,,,0.0,,10091.0
2014-03-27,-5.0,-17.3,,,0.0,,10091.0
2014-03-28,-6.8,-14.7,,,0.0,,10091.0
2014-03-29,-6.1,-18.0,,,0.0,,10091.0
2014-03-30,-14.7,-19.6,,,0.0,,10091.0
2014-03-31,-15.4,-25.0,,,0.0,,10091.0
2014-04-01,-16.2,-24.0,,,0.0,,10091.0
2014-04-02,-12.9,-22.1,,,0.0,,10091.0
2014-04-03,-13.6,-19.1,,,0.0,,10091.0
2014-04-04,-13.6,-23.4,,,0.0,,10091.0
2014-04-05,-9.2,-20.1,,,0.0,,10091.0
2014-04-06,-15.7,-21.8,,,0.0,,10091.0
2014-04-07,-17.9,-22.8,,,0.0,,10091.0
2014-04-08,-17.3,-21.0,,,0.0,,10091.0
2014-04-09,-19.3,-24.2,,,0.0,,10091.0
2014-04-10,-12.0,-25.9,,,0.0,,10091.0
2014-04-11,-11.6,-17.0,,,0.0,,10091.0
2014-04-12,-5.3,-19.5,,,0.0,,10091.0
2014-04-13,-0.7,-11.2,,,0.0,,10091.0
2014-04-14,4.8,-7.8,,,0.0,,10091.0
2014-04-15,3.4,-4.0,,,0.0,,10091.0
2014-04-16,4.0,-6.6,,,0.0,,10091.0
2014-04-17,-4.3,-8.2,,,0.0,,10091.0
2014-04-18,-3.8,-7.7,,,0.0,,10091.0
2014-04-19,-7.0,-10.2,,,0.0,,10091.0
2014-04-20,-5.0,-8.0,,,0.0,,10091.0
2014-04-21,-6.6,-11.6,,,0.0,,10091.0
2014-04-22,-0.5,-11.8,,,0.0,,10091.0
2014-04-23,2.7,-8.6,,,0.0,,10091.0
2014-04-24,6.5,-5.1,,,0.0,,10091.0
2014-04-25,7.5,-0.4,,,0.0,,10091.0
2014-04-26,5.0,-1.5,,,0.0,,10091.0
2014-04-27,1.9,-15.0,,,0.0,,10091.0
