date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-25.6,-35.0,0.0,0.0,0.0,,2947.0
2014-01-02,-9.2,-35.4,0.0,15.0,1.5,,2947.0
2014-01-03,-7.1,-22.5,0.0,0.0,0.0,,2947.0
2014-01-04,-21.9,-28.0,0.0,0.0,0.0,,2947.0
2014-01-05,-27.9,-33.5,0.0,0.0,0.0,,2947.0
2014-01-06,-23.8,-33.1,0.0,15.0,1.5,,2947.0
2014-01-07,-20.4,-32.7,0.0,0.0,0.0,,2947.0
2014-01-08,-14.9,-36.3,0.0,0.0,0.0,,2947.0
2014-01-09,-10.7,-20.4,0.0,2.0,0.2,,2947.0
2014-01-10,-5.2,-14.3,0.0,14.0,1.4,,2947.0
2014-01-11,3.1,-13.0,0.2,8.0,1.0,,2947.0
2014-01-12,1.0,-16.8,0.0,2.0,0.2,,2947.0
2014-01-13,-4.6,-21.2,0.0,0.0,0.0,,2947.0
2014-01-14,-8.1,-15.5,0.0,1.0,0.1,,2947.0
2014-01-15,6.3,-8.2,0.1,1.0,0.2,,2947.0
2014-01-16,0.4,-15.8,0.0,0.0,0.0,,2947.0
2014-01-17,2.7,-8.5,0.0,0.0,0.0,,2947.0
2014-01-18,3.3,-7.1,0.0,0.0,0.0,,2947.0
2014-01-19,2.6,-15.8,0.0,8.0,0.8,,2947.0
2014-01-20,-15.8,-26.8,0.0,16.0,1.6,,2947.0
2014-01-21,-6.7,-18.5,0.0,0.0,0.0,,2947.0
2014-01-22,-15.0,-31.0,0.0,0.0,0.0,,2947.0
2014-01-23,-1.1,-30.0,0.0,0.0,0.0,,2947.0
2014-01-24,3.1,-9.1,0.0,1.0,0.1,,2947.0
2014-01-25,2.3,-12.7,0.0,36.0,3.6,,2947.0
2014-01-26,-5.2,-26.5,0.0,0.0,0.0,,2947.0
2014-01-27,-23.9,-29.9,0.0,0.0,0.0,,2947.0
2014-01-28,-15.3,-28.8,0.0,0.0,0.0,,2947.0
2014-01-29,-10.1,-19.7,0.0,0.0,0.0,,2947.0
2014-01-30,-19.1,-25.1,0.0,1.0,0.1,,2947.0
2014-01-31,-14.6,-21.7,0.0,2.0,0.2,,2947.0
2014-02-01,-12.3,-18.0,0.0,1.0,0.1,,2947.0
2014-02-02,-11.8,-17.1,0.0,3.0,0.3,,2947.0
2014-02-03,-15.7,-24.4,0.0,2.0,0.2,,2947.0
2014-02-04,-20.8,-26.5,0.0,1.0,0.1,,2947.0
2014-02-05,-18.2,-28.7,0.0,1.0,0.1,,2947.0
2014-02-06,-16.6,-24.5,0.0,0.0,0.0,,2947.0
2014-02-07,-15.7,-23.6,0.0,1.0,0.1,,2947.0
2014-02-08,-17.9,-27.1,0.0,1.0,0.1,,2947.0
