date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-16.7,-27.2,0.0,0.0,0.0,,51418.0
2014-01-02,-24.4,-32.5,0.0,0.0,0.0,,51418.0
2014-01-03,-19.6,-28.3,0.0,0.0,0.0,,51418.0
2014-01-04,-12.1,-26.9,0.0,0.0,0.0,,51418.0
2014-01-05,-6.0,-14.1,0.0,0.0,0.0,,51418.0
2014-01-06,8.8,-10.0,27.2,4.0,27.6,,51418.0
2014-01-07,0.0,-17.7,0.0,0.0,0.0,,51418.0
2014-01-08,-10.0,-18.2,0.0,0.0,0.0,,51418.0
2014-01-09,-10.0,-22.6,0.0,0.0,0.0,,51418.0
2014-01-10,-9.4,-28.9,0.0,0.0,0.0,51418.0,51418.0
2014-01-11,7.8,-16.7,20.8,2.0,21.0,,51418.0
2014-01-12,8.2,0.1,0.8,0.0,0.8,,51418.0
2014-01-13,3.3,-2.5,0.0,0.0,0.0,,51418.0
2014-01-14,7.5,1.0,13.4,0.0,13.4,,51418.0
2014-01-15,4.7,0.3,4.6,0.0,4.6,,51418.0
2014-01-16,3.0,-1.4,0.0,0.0,0.0,,51418.0
2014-01-17,1.1,-1.4,0.0,2.0,0.2,,51418.0
2014-01-18,1.1,-6.4,0.0,0.0,0.0,,51418.0
2014-01-19,-1.3,-8.7,0.0,36.0,3.6,,51418.0
2014-01-20,-4.6,-19.0,0.0,0.0,0.0,,51418.0
2014-01-21,-13.9,-22.0,0.0,0.0,0.0,,51418.0
2014-01-22,-14.6,-21.5,0.0,0.0,0.0,,51418.0
2014-01-23,-11.9,-20.0,0.0,0.0,0.0,,51418.0
2014-01-24,-12.0,-23.8,0.0,0.0,0.0,,51418.0
2014-01-25,0.2,-20.9,0.2,44.0,3.6,,51418.0
2014-01-26,0.1,-21.0,0.0,30.0,3.0,,6280.0
2014-01-27,-2.2,-23.0,0.0,76.0,6.8,,51418.0
2014-01-28,-11.8,-22.9,0.0,0.0,0.0,,51418.0
2014-01-29,-9.1,-22.8,0.0,0.0,0.0,,51418.0
2014-01-30,-7.5,-21.8,0.0,0.0,0.0,,51418.0
2014-01-31,0.7,-14.5,0.0,0.0,0.0,,51418.0
2014-02-01,-0.5,-15.6,0.0,32.0,1.6,,51418.0
2014-02-02,0.3,-5.9,0.0,44.0,4.8,,51418.0
2014-02-03,-4.4,-18.2,0.0,0.0,0.0,,51418.0
2014-02-04,-5.7,-23.1,0.0,0.0,0.0,,51418.0
2014-02-05,-9.3,-18.3,0.0,0.0,0.0,,51418.0
2014-02-06,-10.1,-19.4,0.0,0.0,0.0,,51418.0
2014-02-07,-5.3,-20.9,0.0,0.0,0.0,,51418.0
2014-02-08,-6.0,-19.5,0.0,0.0,0.0,,51418.0
2014-02-09,-9.2,-24.1,0.0,0.0,0.0,,51418.0
2014-02-10,-8.5,-23.2,0.0,2.0,0.2,,51418.0
2014-02-11,-11.3,-25.6,0.0,0.0,0.0,,51418.0
2014-02-12,-5.0,-23.0,0.0,0.0,0.0,,51418.0
2014-02-13,-3.3,-18.1,0.0,32.0,5.0,,51418.0
2014-02-14,-2.2,-8.2,0.0,300.0,30.0,,6280.0
2014-02-15,-5.4,-11.6,0.2,30.0,2.4,,51418.0
2014-02-16,-8.4,-12.4,0.0,384.0,27.2,,51418.0
2014-02-17,-6.7,-15.1,0.0,10.0,1.0,,51418.0
2014-02-18,-3.4,-24.4,0.0,4.0,0.2,,51418.0
2014-02-19,2.3,-11.3,0.0,24.0,2.4,,51418.0
2014-02-20,0.9,-7.0,0.0,44.0,3.8,,51418.0
2014-02-21,2.2,-13.9,0.0,86.0,8.6,,51418.0
2014-02-22,6.2,-2.2,0.0,16.0,1.6,,51418.0
2014-02-23,3.6,-10.6,0.0,0.0,0.0,,51418.0
2014-02-24,0.1,-15.2,0.0,0.0,0.0,,51418.0
2014-02-25,-9.4,-17.5,0.0,0.0,0.0,,51418.0
2014-02-26,-7.1,-24.5,0.0,0.0,0.0,,51418.0
2014-02-27,-6.8,-25.5,0.0,2.0,0.2,,51418.0
2014-02-28,-7.1,-23.5,0.0,0.0,0.0,51418.0,51418.0
2014-03-01,-9.1,-25.8,0.0,36.0,2.4,,51418.0
2014-03-02,-5.9,-26.4,0.2,0.0,0.2,,51418.0
2014-03-03,-11.0,-27.1,0.0,0.0,0.0,51418.0,51418.0
2014-03-04,-8.8,-30.9,0.0,0.0,0.0,,51418.0
2014-03-05,-9.3,-31.6,0.0,0.0,0.0,,51418.0
2014-03-06,-4.4,-21.7,0.0,0.0,0.0,,51418.0
2014-03-07,5.2,-26.0,0.0,0.0,0.0,51418.0,51418.0
2014-03-08,1.6,-7.9,0.0,0.0,0.0,51418.0,51418.0
2014-03-09,-3.2,-20.4,0.0,0.0,0.0,,51418.0
2014-03-10,-1.4,-23.1,0.0,0.0,0.0,,51418.0
2014-03-11,-2.5,-12.4,1.8,0.0,1.8,,51418.0
2014-03-12,1.5,-10.1,0.0,136.0,12.4,,51418.0
2014-03-13,-10.0,-15.0,0.0,338.0,32.6,,51418.0
2014-03-14,-3.5,-16.1,0.0,34.0,2.2,,51418.0
2014-03-15,3.3,-7.1,2.4,16.0,4.0,51418.0,51418.0
2014-03-16,0.1,-15.4,0.0,2.0,0.2,,51418.0
2014-03-17,-7.6,-18.2,0.0,0.0,0.0,,51418.0
2014-03-18,-1.5,-16.3,0.0,0.0,0.0,,51418.0
2014-03-19,2.8,-20.2,0.0,0.0,0.0,,51418.0
2014-03-20,0.2,-4.9,0.0,198.0,24.6,,51418.0
2014-03-21,2.8,-3.5,0.0,0.0,0.0,,51418.0
2014-03-22,2.6,-6.9,0.0,14.0,1.4,,51418.0
2014-03-23,-1.5,-17.2,0.0,10.0,0.4,,51418.0
2014-03-24,-7.5,-19.0,0.0,0.0,0.0,,51418.0
2014-03-25,-1.5,-23.0,0.0,0.0,0.0,,51418.0
2014-03-26,-2.7,-15.1,0.0,46.0,5.0,,51418.0
2014-03-27,-1.7,-12.9,0.0,0.0,0.0,,51418.0
2014-03-28,-1.8,-14.5,0.0,56.0,5.6,,51418.0
2014-03-29,4.5,-5.4,0.0,0.0,0.0,,51418.0
2014-03-30,-0.1,-4.9,0.0,244.0,26.0,,51418.0
2014-03-31,-2.0,-4.3,0.0,132.0,12.2,,51418.0
2014-04-01,2.8,-7.2,0.0,0.0,0.0,,51418.0
2014-04-02,1.2,-11.1,0.0,0.0,0.0,,51418.0
2014-04-03,4.5,-3.5,0.0,0.0,0.0,,51418.0
