date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,7.5,6.0,13.0,0.0,13.0,,
2014-01-02,8.0,6.0,17.4,0.0,17.4,,
2014-01-03,7.0,1.0,0.0,0.0,0.0,,
2014-01-04,6.5,-1.0,0.0,0.0,0.0,,
2014-01-05,5.5,-1.5,0.0,0.0,0.0,,
2014-01-06,8.5,-1.5,5.8,0.0,5.8,,
2014-01-07,7.5,6.5,15.6,0.0,15.6,,
2014-01-08,8.0,5.0,41.8,0.0,41.8,,
2014-01-09,8.5,4.0,24.6,0.0,24.6,,
2014-01-10,9.5,5.0,48.4,0.0,48.4,,
2014-01-11,8.0,5.5,9.8,0.0,9.8,,
2014-01-12,8.5,4.0,22.6,0.0,22.6,,
2014-01-13,9.0,7.5,1.6,0.0,1.6,,
2014-01-14,8.5,7.5,1.8,0.0,1.8,,
2014-01-15,9.0,7.0,3.4,0.0,3.4,,
2014-01-16,9.0,3.0,0.0,0.0,0.0,,
2014-01-17,8.5,2.0,0.0,0.0,0.0,,
2014-01-18,7.5,6.5,2.0,0.0,2.0,,
2014-01-19,8.0,5.0,0.0,0.0,0.0,,
2014-01-20,8.5,4.5,0.0,0.0,0.0,,
2014-01-21,8.5,4.5,2.2,0.0,2.2,,
2014-01-22,8.5,5.5,0.0,0.0,0.0,,
2014-01-23,6.0,2.5,0.0,0.0,0.0,,
2014-01-24,9.5,1.5,0.0,0.0,0.0,,
2014-01-25,11.0,3.0,0.0,0.0,0.0,,
2014-01-26,6.5,3.5,0.0,0.0,0.0,,
2014-01-27,8.5,1.5,16.2,0.0,16.2,,
2014-01-28,8.0,5.5,0.6,0.0,0.6,,
2014-01-29,9.0,5.0,0.0,0.0,0.0,,
2014-01-30,8.0,5.0,0.0,0.0,0.0,,
2014-01-31,8.0,1.0,6.2,0.0,6.2,,
2014-02-01,7.0,3.0,0.6,0.0,0.6,,
2014-02-02,7.5,1.0,0.0,0.0,0.0,,
2014-02-03,5.0,0.5,0.0,6.0,0.6,,
2014-02-04,2.0,0.0,0.0,8.0,0.8,,
2014-02-05,3.0,-1.5,0.0,0.0,0.0,,
2014-02-06,1.0,-6.0,0.0,0.0,0.0,,
2014-02-07,3.5,-5.5,0.0,0.0,0.0,,
2014-02-08,5.5,-4.0,0.0,0.0,0.0,,
2014-02-09,6.0,-2.5,11.4,0.0,11.4,,
2014-02-10,10.0,3.5,4.2,0.0,4.2,,
2014-02-11,8.5,1.5,45.8,0.0,45.8,,
2014-02-12,9.0,5.5,19.0,0.0,19.0,,
2014-02-13,10.0,6.0,15.2,0.0,15.2,,
2014-02-14,9.0,4.5,1.0,0.0,1.0,,
2014-02-15,9.0,3.0,16.2,0.0,16.2,,
2014-02-16,7.5,0.5,17.2,0.0,17.2,,
2014-02-17,8.0,1.5,13.2,0.0,13.2,,
2014-02-18,6.0,3.0,18.2,0.0,18.2,,
2014-02-19,7.0,2.0,19.4,0.0,19.4,,
2014-02-20,9.5,1.0,3.4,0.0,3.4,,
2014-02-21,6.0,-1.0,0.0,10.0,1.0,,
2014-02-22,4.0,0.5,11.4,60.0,17.4,,
2014-02-23,5.5,3.5,10.4,0.0,10.4,,
2014-02-24,7.5,3.5,13.6,0.0,13.6,,
2014-02-25,10.0,5.0,0.0,0.0,0.0,,
2014-02-26,10.0,3.5,0.8,0.0,0.8,,
2014-02-27,10.0,4.5,0.0,0.0,0.0,,
2014-02-28,10.0,6.0,0.2,0.0,0.2,,
2014-03-01,9.5,5.0,1.2,0.0,1.2,,
2014-03-02,8.0,4.5,20.0,0.0,20.0,,
2014-03-03,6.0,1.5,0.4,0.0,0.4,,
2014-03-04,8.0,1.0,4.2,0.0,4.2,,
2014-03-05,10.5,3.0,18.2,0.0,18.2,,
2014-03-06,10.0,7.0,10.4,0.0,10.4,,
2014-03-07,9.0,6.5,37.4,0.0,37.4,,
2014-03-08,9.0,7.5,66.4,0.0,66.4,,
2014-03-09,10.5,6.5,1.4,0.0,1.4,,
2014-03-10,10.5,3.5,0.4,0.0,0.4,,
2014-03-11,10.0,2.5,0.0,0.0,0.0,,
2014-03-12,8.0,3.5,3.8,0.0,3.8,,
2014-03-13,8.5,3.5,21.6,0.0,21.6,,
2014-03-14,11.5,6.0,16.0,0.0,16.0,,
2014-03-15,10.5,6.0,35.8,0.0,35.8,,
2014-03-16,9.0,7.0,1.2,0.0,1.2,,
2014-03-17,9.5,4.5,1.4,0.0,1.4,,
2014-03-18,8.5,4.5,26.2,0.0,26.2,,
2014-03-19,9.0,5.0,4.8,0.0,4.8,,
2014-03-20,8.5,1.0,0.0,0.0,0.0,,
2014-03-21,8.0,0.0,11.4,0.0,11.4,,
2014-03-22,9.0,1.5,3.4,0.0,3.4,,
2014-03-23,9.0,2.5,0.0,0.0,0.0,,
