date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-17.3,-31.1,0.0,0.0,0.0,47587.0,5348.0
2014-01-02,-22.9,-32.5,0.0,0.0,0.0,47587.0,5348.0
2014-01-03,-19.5,-27.0,0.0,0.0,0.0,,
2014-01-04,-5.0,-26.0,0.0,20.0,2.0,,
2014-01-05,8.0,-13.0,11.8,0.0,11.8,,
2014-01-06,7.0,-4.0,11.0,0.0,11.0,,
2014-01-07,-13.5,-15.5,0.0,0.0,0.0,47587.0,
2014-01-08,-9.5,-15.0,0.0,0.0,0.0,,
2014-01-09,-9.0,-13.0,0.0,0.0,0.0,,
2014-01-10,-2.7,-18.5,2.0,0.0,2.0,47587.0,
2014-01-11,7.0,-3.3,12.4,0.0,12.4,47587.0,
2014-01-12,2.5,1.5,0.0,0.0,0.0,,
2014-01-13,7.0,-1.0,5.0,0.0,5.0,,
2014-01-14,5.0,1.5,1.0,0.0,1.0,,
2014-01-15,4.0,-3.0,0.0,0.0,0.0,,
2014-01-16,-0.5,-2.0,0.0,0.0,0.0,,
2014-01-17,0.5,-7.0,0.0,0.0,0.0,,
2014-01-18,4.0,-7.5,0.0,20.0,2.0,,
2014-01-19,-2.0,-6.0,0.0,20.0,2.0,,
2014-01-20,-5.6,-20.7,0.0,0.0,0.0,47587.0,
2014-01-21,-19.5,-26.5,0.0,0.0,0.0,,
2014-01-22,-19.1,-29.0,0.0,0.0,0.0,47587.0,
2014-01-23,-18.0,-24.5,0.0,0.0,0.0,,
2014-01-24,-11.2,-24.7,0.0,10.0,1.0,47587.0,
2014-01-25,-6.4,-11.3,0.0,50.0,5.0,47587.0,
2014-01-26,-6.5,-21.0,0.0,30.0,3.0,,
2014-01-27,-5.0,-18.5,0.0,30.0,3.0,,
2014-01-28,-11.0,-20.0,0.0,0.0,0.0,,
2014-01-29,-10.5,-15.0,0.0,10.0,1.0,,
2014-01-30,-2.5,-13.5,0.0,0.0,0.0,,
2014-01-31,0.0,-8.5,0.0,0.0,0.0,,
2014-02-01,1.0,-16.0,0.0,100.0,10.0,,
2014-02-02,0.6,-10.5,0.0,0.0,0.0,47587.0,
2014-02-03,-7.0,-20.0,0.0,0.0,0.0,,
2014-02-04,-6.5,-25.0,0.0,0.0,0.0,,
2014-02-05,-9.4,-20.9,0.0,50.0,5.0,47587.0,
2014-02-06,-10.0,-27.5,0.0,10.0,1.0,,
2014-02-07,-8.0,-19.0,0.0,0.0,0.0,,
2014-02-08,-7.0,-12.0,0.0,0.0,0.0,,
2014-02-09,-5.0,-22.0,0.0,10.0,1.0,,
2014-02-10,-9.0,-19.0,0.0,0.0,0.0,,
2014-02-11,-13.0,-29.0,0.0,0.0,0.0,,
2014-02-12,-10.8,-30.7,0.0,0.0,0.0,47587.0,
2014-02-13,-4.0,-22.0,0.0,0.0,0.0,,
2014-02-14,-4.5,-6.5,0.0,250.0,25.0,,
2014-02-15,-5.5,-9.0,0.0,0.0,0.0,,
2014-02-16,-10.0,-15.0,0.0,0.0,0.0,,
2014-02-17,-10.0,-23.0,0.0,0.0,0.0,,
2014-02-18,-2.0,-24.0,0.0,10.0,1.0,,
2014-02-19,2.0,-12.0,0.0,0.0,0.0,,
2014-02-20,2.5,-5.0,0.0,0.0,0.0,,
2014-02-21,4.5,-5.0,17.2,0.0,17.2,,
2014-02-22,6.0,0.0,0.0,0.0,0.0,,
2014-02-23,1.0,-5.0,0.0,0.0,0.0,,
2014-02-24,-7.5,-10.0,0.0,0.0,0.0,,
2014-02-25,-10.0,-19.0,0.0,0.0,0.0,,
2014-02-26,-9.0,-17.5,0.0,0.0,0.0,,5348.0
2014-02-27,-7.4,-19.4,0.0,0.0,0.0,47587.0,5348.0
2014-02-28,-13.0,-20.5,0.0,0.0,0.0,47587.0,
2014-03-01,-3.0,-20.0,0.0,20.0,2.0,,
2014-03-02,-10.0,-13.0,0.0,0.0,0.0,,
2014-03-03,-14.0,-26.0,0.0,0.0,0.0,,
2014-03-04,-11.5,-21.0,0.0,10.0,1.0,,
2014-03-05,-11.0,-22.0,0.0,0.0,0.0,,
2014-03-06,-10.0,-30.0,0.0,0.0,0.0,,
2014-03-07,0.0,-23.0,0.0,0.0,0.0,,
2014-03-08,-0.4,-14.0,0.0,0.0,0.0,47587.0,
2014-03-09,-5.0,-19.5,0.0,20.0,2.0,,
2014-03-10,1.0,-8.0,0.0,10.0,1.0,,
2014-03-11,3.5,-1.0,0.0,0.0,0.0,,
2014-03-12,-4.0,-9.0,0.0,140.0,14.0,,5348.0
2014-03-13,-9.0,-16.0,0.0,0.0,0.0,,
