date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-16.7,-23.4,0.0,0.0,1.2,,1548.0
2014-01-02,-20.8,-29.8,0.0,5.0,0.2,,1548.0
2014-01-03,-14.2,-27.1,0.0,0.0,0.0,,1548.0
2014-01-04,-23.0,-33.3,0.0,20.0,4.8,,1548.0
2014-01-05,-17.5,-23.0,0.0,6.0,1.0,,1548.0
2014-01-06,-14.2,-22.9,0.0,2.0,0.2,,1548.0
2014-01-07,-11.1,-14.4,0.0,2.0,0.0,,1548.0
2014-01-08,-10.3,-19.4,0.0,18.0,0.4,,1548.0
2014-01-09,-7.6,-12.6,0.0,50.0,2.6,,1548.0
2014-01-10,-6.2,-14.6,0.0,2.0,0.0,,1548.0
2014-01-11,-7.9,-23.3,0.0,20.0,1.8,,1548.0
2014-01-12,-17.7,-23.5,0.0,4.0,0.2,,1548.0
2014-01-13,-16.3,-22.3,0.0,40.0,6.0,,1548.0
2014-01-14,1.5,-18.1,0.0,52.0,6.4,,1548.0
2014-01-15,1.8,-6.8,0.0,22.0,1.4,,1548.0
2014-01-16,5.0,-4.7,0.0,4.0,0.2,,1548.0
2014-01-17,4.1,-14.8,0.0,0.0,0.0,,1548.0
2014-01-18,4.3,-14.3,0.0,0.0,0.0,,1548.0
2014-01-19,0.7,-18.1,0.0,20.0,1.0,,1548.0
2014-01-20,-7.6,-18.7,0.0,2.0,0.2,,1548.0
2014-01-21,-11.4,-21.9,0.0,0.0,0.0,,1548.0
2014-01-22,-9.6,-22.0,0.0,0.0,0.0,,1548.0
2014-01-23,7.4,-9.7,0.0,0.0,0.0,,1548.0
2014-01-24,7.0,-3.5,0.0,0.0,0.0,,1548.0
2014-01-25,5.7,-10.8,0.0,0.0,0.0,,1548.0
2014-01-26,-5.3,-15.4,0.0,0.0,0.0,,1548.0
2014-01-27,-4.5,-6.5,0.0,0.0,0.0,,1548.0
2014-01-28,-6.4,-13.0,0.0,0.0,0.0,,1548.0
