date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-19.2,-31.2,0.0,0.0,0.0,,1881.0
2014-01-02,-1.3,-21.1,0.0,65.0,6.5,,1881.0
2014-01-03,-2.8,-21.7,0.0,0.0,0.0,,1881.0
2014-01-04,-19.2,-29.2,0.0,0.0,0.0,,1881.0
2014-01-05,-27.1,-34.2,0.0,0.0,0.0,,1881.0
2014-01-06,-16.5,-29.5,0.0,0.0,0.0,,1881.0
2014-01-07,-17.4,-19.8,0.0,0.0,0.0,,1881.0
2014-01-08,-9.1,-17.4,0.0,0.0,0.0,,1881.0
2014-01-09,-6.3,-12.6,0.0,0.0,0.0,,1881.0
2014-01-10,-4.2,-17.7,0.0,0.0,0.0,,1881.0
2014-01-11,-2.9,-15.8,0.0,0.0,0.0,,1881.0
2014-01-12,-3.3,-20.2,0.0,0.0,0.0,,1881.0
2014-01-13,-1.1,-13.0,0.0,0.0,0.0,,1881.0
2014-01-14,3.8,-12.3,0.0,0.0,0.0,,1881.0
2014-01-15,7.9,-1.8,0.0,0.0,0.0,,1881.0
2014-01-16,-0.4,-7.9,0.0,0.0,0.0,,1881.0
2014-01-17,4.5,-4.8,0.0,0.0,0.0,,1881.0
2014-01-18,3.5,-5.9,0.0,0.0,0.0,,1881.0
2014-01-19,4.5,-13.5,0.0,0.0,0.0,,1881.0
2014-01-20,-3.7,-21.5,0.0,0.0,0.0,,1881.0
2014-01-21,-2.7,-13.7,0.0,0.0,0.0,,1881.0
2014-01-22,-13.7,-23.5,0.0,0.0,0.0,,1881.0
2014-01-23,3.4,-17.3,0.0,0.0,0.0,,1881.0
2014-01-24,4.3,0.6,0.0,0.0,0.0,,1881.0
2014-01-25,5.2,-0.5,0.0,0.0,0.0,,1881.0
2014-01-26,1.7,-19.1,0.0,0.0,0.0,,1881.0
2014-01-27,-15.6,-24.5,0.0,0.0,0.0,46767.0,1881.0
2014-01-28,-5.7,-20.7,0.0,0.0,0.0,46767.0,1881.0
2014-01-29,-8.1,-20.5,0.0,0.0,0.0,,1881.0
2014-01-30,-18.0,-24.0,0.0,0.0,0.0,,1881.0
2014-01-31,-12.1,-18.2,0.0,0.0,0.0,,1881.0
2014-02-01,-9.0,-14.3,0.0,0.0,0.0,,1881.0
2014-02-02,-10.2,-17.4,0.0,0.0,0.0,,1881.0
2014-02-03,-14.4,-20.6,0.0,0.0,0.0,,1881.0
2014-02-04,-17.8,-23.6,0.0,0.0,0.0,,1881.0
2014-02-05,-19.1,-26.0,0.0,0.0,0.0,,1881.0
2014-02-06,-13.3,-26.6,0.0,0.0,0.0,,1881.0
2014-02-07,-13.0,-25.6,0.0,10.0,1.0,,1881.0
2014-02-08,-16.9,-29.2,0.0,0.0,0.0,,1881.0
2014-02-09,-20.3,-33.1,0.0,0.0,0.0,,1881.0
2014-02-10,-18.9,-31.8,0.0,20.0,2.0,,1881.0
2014-02-11,-17.9,-25.6,0.0,10.0,1.0,,1881.0
2014-02-12,-18.2,-23.6,0.0,30.0,3.0,,1881.0
2014-02-13,-15.8,-22.8,0.0,0.0,0.0,,1881.0
2014-02-14,-10.4,-20.2,0.0,0.0,0.0,,1881.0
2014-02-15,-10.9,-18.4,0.0,0.0,0.0,,1881.0
2014-02-16,-7.3,-14.6,0.0,0.0,0.0,,1881.0
2014-02-17,-0.9,-16.8,0.0,0.0,0.0,,1881.0
2014-02-18,-0.6,-11.2,0.0,0.0,0.0,,1881.0
2014-02-19,-6.0,-13.0,0.0,10.0,1.0,,1881.0
2014-02-20,-7.3,-13.8,0.0,0.0,0.0,,1881.0
2014-02-21,-8.4,-14.7,0.0,25.0,2.5,,1881.0
2014-02-22,-14.7,-24.4,0.0,0.0,0.0,,1881.0
2014-02-23,-21.3,-30.7,0.0,0.0,0.0,,1881.0
2014-02-24,-16.9,-33.2,0.0,0.0,0.0,,1881.0
2014-02-25,-14.3,-34.2,0.0,0.0,0.0,,1881.0
2014-02-26,-8.9,-21.8,0.0,0.0,0.0,,1881.0
2014-02-27,-10.2,-22.9,0.0,0.0,0.0,,1881.0
2014-02-28,-21.3,-32.2,0.0,0.0,0.0,,1881.0
2014-03-01,-23.1,-37.5,0.0,0.0,0.0,,1881.0
2014-03-02,-19.5,-37.0,0.0,10.0,1.0,,1881.0
2014-03-03,-16.7,-24.0,0.0,0.0,0.0,,1881.0
2014-03-04,-16.0,-27.6,0.0,10.0,1.0,,1881.0
2014-03-05,-14.6,-30.9,0.0,5.0,0.5,,1881.0
2014-03-06,-12.6,-28.0,0.0,0.0,0.0,,1881.0
2014-03-07,-10.0,-29.9,0.0,0.0,0.0,,1881.0
2014-03-08,1.5,-13.8,0.0,0.0,0.0,,1881.0
2014-03-09,6.2,-6.5,0.0,0.0,0.0,,1881.0
2014-03-10,4.7,-3.6,0.0,0.0,0.0,,1881.0
2014-03-11,4.0,-6.0,0.0,0.0,0.0,,1881.0
2014-03-12,8.6,-0.1,0.0,0.0,0.0,,1881.0
2014-03-13,3.4,-3.3,0.0,0.0,0.0,,1881.0
2014-03-14,2.0,-8.3,0.0,0.0,0.0,,1881.0
2014-03-15,6.6,-2.7,0.0,0.0,0.0,,1881.0
2014-03-16,7.8,-0.8,0.0,0.0,0.0,,1881.0
2014-03-17,5.0,-3.0,0.0,0.0,0.0,,1881.0
2014-03-18,4.2,-3.7,0.0,0.0,0.0,,1881.0
2014-03-19,6.9,-4.5,0.0,0.0,0.0,,1881.0
2014-03-20,0.9,-12.2,0.0,0.0,0.0,,1881.0
2014-03-21,-9.2,-17.4,0.0,0.0,0.0,,1881.0
2014-03-22,-6.1,-18.5,0.0,0.0,0.0,,1881.0
2014-03-23,-3.4,-17.1,0.0,0.0,0.0,,1881.0
2014-03-24,-6.4,-14.3,0.0,0.0,0.0,,1881.0
2014-03-25,-1.5,-14.6,0.0,25.0,2.5,,1881.0
2014-03-26,-5.0,-9.7,0.0,10.0,1.0,,1881.0
2014-03-27,-3.5,-12.1,0.0,0.0,0.0,,1881.0
2014-03-28,-2.0,-16.6,0.0,0.0,0.0,,1881.0
2014-03-29,1.2,-6.6,0.0,0.0,0.0,,1881.0
2014-03-30,-5.4,-15.9,0.0,0.0,0.0,,1881.0
2014-03-31,-4.2,-16.2,0.0,0.0,0.0,,1881.0
2014-04-01,-1.5,-12.1,0.0,0.0,0.0,,1881.0
2014-04-02,-0.2,-14.8,0.0,80.0,8.0,,1881.0
2014-04-03,1.6,-14.2,0.0,0.0,0.0,,1881.0
2014-04-04,9.0,-4.1,0.0,0.0,0.0,,1881.0
2014-04-05,9.7,-3.6,0.0,0.0,0.0,,1881.0
2014-04-06,10.0,-3.4,0.0,0.0,0.0,,1881.0
2014-04-07,13.2,-1.9,0.0,0.0,0.0,,1881.0
2014-04-08,19.3,1.4,0.0,0.0,0.0,,1881.0
2014-04-09,10.5,-0.2,0.0,0.0,0.0,,1881.0
2014-04-10,9.5,-1.9,0.0,0.0,0.0,,1881.0
2014-04-11,12.6,-4.5,0.0,0.0,0.0,,1881.0
2014-04-12,1.6,-8.2,0.0,10.0,1.0,,1881.0
2014-04-13,0.1,-8.8,0.0,0.0,0.0,,1881.0
2014-04-14,9.4,-9.7,0.0,0.0,0.0,,1881.0
2014-04-15,3.6,-4.5,0.0,8.0,0.8,,1881.0
2014-04-16,-1.5,-9.4,0.0,6.0,0.6,,1881.0
2014-04-17,-0.8,-5.5,1.2,0.0,1.2,,1881.0
2014-04-18,1.0,-0.8,0.0,0.0,0.0,,1881.0
2014-04-19,12.2,-0.5,0.6,0.0,0.6,,1881.0
2014-04-20,9.0,0.0,2.2,0.0,2.2,,1881.0
2014-04-21,17.6,-1.4,0.0,0.0,0.0,,1881.0
