date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-21.7,-32.3,0.0,0.0,0.0,30173.0,
2014-01-02,-27.3,-38.3,0.0,0.0,0.0,30173.0,
2014-01-03,-22.9,-30.2,0.0,0.0,0.0,30173.0,
2014-01-04,-15.1,-29.1,0.0,0.0,0.0,30173.0,
2014-01-05,-8.4,-20.1,0.0,55.0,5.5,30173.0,
2014-01-06,2.1,-20.1,42.6,0.0,42.6,30173.0,
2014-01-07,-9.3,-19.9,0.0,0.0,0.0,48968.0,
2014-01-08,-13.5,-21.9,0.0,0.0,0.0,30173.0,
2014-01-09,-15.2,-20.2,0.0,0.0,0.0,30173.0,
2014-01-10,-6.0,-17.6,0.0,0.0,0.0,30173.0,
2014-01-11,0.0,-10.9,13.2,0.0,13.2,30173.0,
2014-01-12,2.3,-1.5,0.0,0.0,0.0,30173.0,
2014-01-13,0.0,-4.7,0.0,0.0,0.0,30173.0,
2014-01-14,1.9,-0.7,2.8,0.0,2.8,30173.0,
2014-01-15,1.3,-5.7,0.0,0.0,0.0,30173.0,
2014-01-16,-1.6,-7.2,0.0,0.0,0.0,30173.0,
2014-01-17,-1.0,-6.0,0.0,40.0,4.0,,
2014-01-18,-1.1,-11.9,0.0,0.0,0.0,30173.0,
2014-01-19,-2.8,-12.5,0.0,0.0,0.0,30173.0,
2014-01-20,-5.8,-24.4,0.0,0.0,0.0,30173.0,
2014-01-21,-19.1,-27.3,0.0,0.0,0.0,30173.0,
2014-01-22,-15.0,-27.5,0.0,0.0,0.0,30173.0,
2014-01-23,-15.7,-21.1,0.0,0.0,0.0,30173.0,
2014-01-24,-13.7,-26.7,0.0,0.0,0.0,30173.0,
2014-01-25,-5.9,-13.8,0.0,22.0,2.2,30173.0,
2014-01-26,-5.8,-23.8,0.0,0.0,0.0,30173.0,
2014-01-27,-10.0,-27.1,0.0,82.0,8.2,30173.0,
2014-01-28,-14.4,-27.8,0.0,0.0,0.0,30173.0,
2014-01-29,-10.6,-20.2,0.0,0.0,0.0,30173.0,
2014-01-30,-5.2,-21.4,0.0,0.0,0.0,30173.0,
2014-01-31,-2.3,-12.9,0.0,0.0,0.0,30173.0,
2014-02-01,-5.6,-18.3,0.0,0.0,0.0,30173.0,
2014-02-02,-4.0,-8.4,0.0,0.0,0.0,30173.0,
2014-02-03,-8.4,-22.1,0.0,4.0,0.4,30173.0,50841.0
2014-02-04,-7.6,-21.5,0.0,0.0,0.0,30173.0,
2014-02-05,-13.7,-26.5,0.0,0.0,0.0,30173.0,
2014-02-06,-14.1,-28.8,0.0,0.0,0.0,30173.0,
2014-02-07,-7.3,-17.4,0.0,0.0,0.0,30173.0,
2014-02-08,-7.9,-19.9,0.0,0.0,0.0,30173.0,
2014-02-09,-13.3,-27.3,0.0,0.0,0.0,30173.0,
2014-02-10,-13.1,-26.3,0.0,0.0,0.0,30173.0,
2014-02-11,-12.4,-24.1,0.0,0.0,0.0,30173.0,
2014-02-12,-6.2,-19.2,0.0,0.0,0.0,30173.0,
2014-02-13,-3.8,-11.6,0.0,0.0,0.0,30173.0,
2014-02-14,-4.7,-12.0,0.0,52.0,5.2,30173.0,
2014-02-15,-8.5,-14.0,0.0,28.0,2.8,30173.0,
2014-02-16,-8.4,-12.6,0.0,15.0,1.5,30173.0,
2014-02-17,-7.8,-20.7,0.0,0.0,0.0,30173.0,
2014-02-18,-5.6,-24.8,0.0,0.0,0.0,30173.0,
2014-02-19,-2.8,-8.8,0.0,28.0,2.8,30173.0,
2014-02-20,2.7,-9.5,0.0,0.0,0.0,30173.0,
2014-02-21,-2.1,-12.7,0.0,18.0,1.8,30173.0,
2014-02-22,0.2,-6.3,0.0,0.0,0.0,30173.0,
2014-02-23,-1.6,-12.4,0.0,0.0,0.0,30173.0,
2014-02-24,-4.8,-13.9,0.0,0.0,0.0,30173.0,
2014-02-25,-10.3,-16.4,0.0,0.0,0.0,30173.0,
2014-02-26,-12.0,-23.8,0.0,0.0,0.0,30173.0,
2014-02-27,-10.3,-16.7,0.0,0.0,0.0,30173.0,
2014-02-28,-10.2,-26.0,0.0,0.0,0.0,30173.0,
2014-03-01,-8.0,-27.4,0.0,102.0,10.2,30173.0,
2014-03-02,-11.9,-24.9,0.0,0.0,0.0,30173.0,
2014-03-03,-16.6,-28.4,0.0,0.0,0.0,30173.0,
2014-03-04,-16.4,-32.2,0.0,0.0,0.0,30173.0,
2014-03-05,-10.8,-31.6,0.0,0.0,0.0,30173.0,
2014-03-06,-7.1,-25.0,0.0,0.0,0.0,30173.0,
2014-03-07,-1.8,-17.2,0.0,28.0,2.8,30173.0,
2014-03-08,-0.7,-11.5,0.0,0.0,0.0,30173.0,
2014-03-09,-8.2,-24.0,0.0,0.0,0.0,30173.0,
2014-03-10,-4.1,-25.4,0.0,0.0,0.0,30173.0,50841.0
2014-03-11,-1.9,-7.4,0.0,15.0,1.5,30173.0,
2014-03-12,-3.5,-13.0,0.0,0.0,0.0,30173.0,
2014-03-13,-10.3,-15.9,0.0,0.0,0.0,30173.0,
2014-03-14,-6.4,-18.5,0.0,57.0,5.7,30173.0,
2014-03-15,-1.9,-6.5,0.0,0.0,0.0,30173.0,
2014-03-16,-3.5,-17.4,0.0,0.0,0.0,30173.0,
2014-03-17,-11.6,-20.5,0.0,0.0,0.0,30173.0,
2014-03-18,-5.1,-20.5,0.0,0.0,0.0,30173.0,
2014-03-19,-3.1,-19.3,0.0,0.0,0.0,30173.0,
2014-03-20,-1.8,-3.6,0.0,88.0,8.8,30173.0,
2014-03-21,3.0,-6.3,0.0,0.0,0.0,30173.0,
2014-03-22,-3.9,-12.0,0.0,0.0,0.0,30173.0,
2014-03-23,-8.0,-17.4,0.0,0.0,0.0,30173.0,
2014-03-24,-8.8,-22.0,0.0,0.0,0.0,30173.0,
2014-03-25,-3.0,-25.8,0.0,0.0,0.0,30173.0,
2014-03-26,-2.6,-20.4,0.0,0.0,0.0,30173.0,
2014-03-27,-3.7,-17.9,0.0,0.0,0.0,30173.0,
2014-03-28,-2.3,-16.2,0.0,0.0,0.0,30173.0,
2014-03-29,2.5,-8.1,0.0,0.0,0.0,30173.0,
2014-03-30,-1.5,-3.7,0.0,0.0,0.0,30173.0,
2014-03-31,-0.5,-12.4,0.0,0.0,0.0,30173.0,
2014-04-01,2.0,-15.5,0.0,0.0,0.0,30173.0,
2014-04-02,0.2,-5.0,0.0,0.0,0.0,30173.0,
2014-04-03,0.3,-5.3,0.0,0.0,0.0,30173.0,
2014-04-04,4.2,-9.8,0.0,0.0,0.0,30173.0,
2014-04-05,3.0,-0.1,0.0,0.0,0.0,30173.0,
2014-04-06,3.0,-5.3,0.0,0.0,0.0,30173.0,
2014-04-07,4.7,-6.6,0.0,0.0,0.0,30173.0,
2014-04-08,3.0,0.6,24.0,0.0,24.0,30173.0,
2014-04-09,2.0,-7.7,0.0,0.0,0.0,30173.0,50841.0
2014-04-10,5.4,-11.0,0.0,0.0,0.0,30173.0,
2014-04-11,8.4,-5.2,0.0,0.0,0.0,30173.0,
2014-04-12,5.0,-5.6,0.0,0.0,0.0,30173.0,
2014-04-13,-0.5,-7.3,0.0,0.0,0.0,30173.0,
2014-04-14,4.0,-2.0,2.4,0.0,2.4,,
2014-04-15,9.0,0.6,5.8,14.0,7.2,30173.0,
2014-04-16,0.8,-7.9,0.0,0.0,0.0,48968.0,
2014-04-17,1.7,-9.6,0.0,0.0,0.0,30173.0,
