date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,0.1,-5.3,0.0,82.0,7.8,,
2014-01-02,1.2,-2.0,6.4,232.0,29.6,,
2014-01-03,1.8,-2.3,0.0,0.0,0.0,,
2014-01-04,-4.7,-17.1,0.0,0.0,0.0,,
2014-01-05,-10.7,-23.6,0.0,0.0,0.0,,
2014-01-06,-10.7,-23.0,0.0,0.0,0.0,,
2014-01-07,-5.9,-15.6,0.0,38.0,3.4,,
2014-01-08,-3.8,-8.8,0.0,240.0,17.8,,
2014-01-09,-0.4,-4.9,0.0,72.0,3.6,,
2014-01-10,2.4,-4.3,0.0,246.0,24.2,,
2014-01-11,4.7,-3.3,1.6,10.0,2.6,,
2014-01-12,3.0,-7.5,0.4,226.0,20.2,,
2014-01-13,5.1,-2.5,2.2,14.0,3.6,,
2014-01-14,1.0,-8.0,0.0,18.0,1.0,,
2014-01-15,2.3,-5.0,0.0,0.0,0.0,,
2014-01-16,2.5,-5.1,0.0,0.0,0.0,,
2014-01-17,0.5,-4.7,0.0,0.0,0.0,,
2014-01-18,-2.0,-7.4,0.0,0.0,0.0,,
2014-01-19,-3.0,-14.5,0.0,0.0,0.0,,
2014-01-20,-3.9,-10.0,0.0,0.0,0.0,,
2014-01-21,-1.2,-9.5,0.0,92.0,7.8,,
2014-01-22,1.2,-4.0,0.0,0.0,0.0,,
2014-01-23,2.0,-2.5,0.0,0.0,0.0,,
2014-01-24,0.2,-4.8,0.0,6.0,0.2,,
2014-01-25,-0.4,-4.2,0.0,0.0,0.0,,
2014-01-26,1.4,-2.7,0.0,0.0,0.0,,
2014-01-27,-2.0,-8.2,0.0,0.0,0.0,,
2014-01-28,-4.1,-7.5,0.0,8.0,0.6,,
2014-01-29,-0.4,-6.4,0.0,10.0,1.8,,
2014-01-30,-3.9,-9.7,0.0,0.0,0.0,,
2014-01-31,-7.4,-22.2,0.0,0.0,0.0,,
2014-02-01,-9.1,-22.6,0.0,0.0,0.0,,
2014-02-02,-8.3,-26.9,0.0,0.0,0.0,,
2014-02-03,-7.0,-30.3,0.0,0.0,0.0,,
2014-02-04,-10.2,-16.5,0.0,0.0,0.0,,
2014-02-05,-12.5,-29.6,0.0,0.0,0.0,,
2014-02-06,-15.3,-35.6,0.0,0.0,0.0,,
2014-02-07,-13.0,-36.5,0.0,0.0,0.0,,
2014-02-08,-11.0,-36.6,0.0,0.0,0.0,,
2014-02-09,-11.3,-35.0,0.0,0.0,0.0,,
2014-02-10,-10.8,-27.0,0.0,166.0,8.8,,
2014-02-11,-1.5,-14.8,0.0,204.0,18.8,,
2014-02-12,4.9,-4.8,0.0,50.0,4.0,,
2014-02-13,3.8,-2.0,0.2,10.0,1.2,,
2014-02-14,0.6,-4.0,0.0,84.0,5.6,,
2014-02-15,3.0,-4.6,0.0,30.0,1.4,,
2014-02-16,3.2,-1.5,0.0,54.0,3.4,,
2014-02-17,4.0,-3.2,0.0,0.0,0.0,,
2014-02-18,-1.0,-13.2,0.0,226.0,16.8,,
2014-02-19,3.0,-4.8,0.0,30.0,2.4,,
2014-02-20,1.5,-5.0,0.0,66.0,2.8,,
2014-02-21,-0.3,-12.1,0.0,0.0,0.0,,
2014-02-22,-4.0,-23.2,0.0,0.0,0.0,,
2014-02-23,-6.2,-15.3,0.0,0.0,0.0,,
2014-02-24,-5.0,-30.0,0.0,0.0,0.0,,
2014-02-25,-3.6,-33.4,0.0,0.0,0.0,,
2014-02-26,0.3,-28.3,0.0,0.0,0.0,,
2014-02-27,2.5,-16.6,0.0,0.0,0.0,,
2014-02-28,-3.2,-9.5,0.0,0.0,0.0,,
2014-03-01,-6.2,-16.1,0.0,0.0,0.0,,
2014-03-02,-5.1,-18.1,0.0,72.0,5.6,,
2014-03-03,-6.1,-9.7,0.0,68.0,4.6,,
2014-03-04,-2.1,-10.7,0.0,0.0,0.0,,
2014-03-05,-5.7,-11.8,0.0,76.0,5.8,,
2014-03-06,-2.5,-7.8,0.0,80.0,5.4,,
2014-03-07,3.9,-4.0,3.2,4.0,3.4,,
2014-03-08,2.8,0.1,23.8,0.0,23.8,,
2014-03-09,8.3,0.1,2.0,0.0,2.0,,
2014-03-10,8.0,-2.6,0.0,0.0,0.0,,
2014-03-11,9.0,-10.4,0.0,0.0,0.0,,
2014-03-12,6.2,-9.5,0.4,0.0,0.4,,
2014-03-13,8.7,-11.0,0.0,22.0,0.8,,
2014-03-14,5.1,-3.0,1.4,30.0,4.4,,
2014-03-15,1.6,-3.7,4.2,28.0,7.0,,
2014-03-16,5.5,-0.6,2.6,0.0,2.6,,
2014-03-17,5.6,-3.0,0.0,0.0,0.0,,
2014-03-18,4.4,-10.7,0.0,98.0,4.8,,
