date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,7.0,2.5,7.6,0.0,7.6,,
2014-01-02,8.0,5.0,32.2,0.0,32.2,,
2014-01-03,6.5,1.0,0.0,0.0,0.0,,
2014-01-04,4.5,-1.5,0.0,0.0,0.0,,
2014-01-05,4.5,-3.5,0.0,0.0,0.0,,
2014-01-06,2.5,-4.0,1.8,0.0,1.8,,
2014-01-07,5.5,0.0,12.2,0.0,12.2,,
2014-01-08,7.0,4.5,14.8,0.0,14.8,,
2014-01-09,8.0,3.0,13.8,0.0,13.8,,
2014-01-10,10.5,3.0,57.0,0.0,57.0,,
2014-01-11,8.0,4.5,6.4,0.0,6.4,,
2014-01-12,10.0,4.5,1.8,0.0,1.8,,
2014-01-13,11.5,5.0,0.2,0.0,0.2,,
2014-01-14,10.0,8.0,0.0,0.0,0.0,,
2014-01-15,10.0,5.0,0.0,0.0,0.0,,
2014-01-16,9.0,-1.0,0.0,0.0,0.0,,
2014-01-17,5.0,0.0,0.2,0.0,0.2,,
2014-01-18,3.5,-0.5,0.0,0.0,0.0,,
2014-01-19,4.0,2.0,0.0,0.0,0.0,,
2014-01-20,4.5,1.0,0.0,0.0,0.0,,
2014-01-21,6.0,-2.0,0.0,0.0,0.0,,
2014-01-22,9.0,1.5,0.0,0.0,0.0,,
2014-01-23,8.5,-2.5,0.0,0.0,0.0,,
2014-01-24,11.5,-1.5,0.0,0.0,0.0,,
2014-01-25,13.0,0.0,0.0,0.0,0.0,,
2014-01-26,6.0,-2.0,0.0,0.0,0.0,,
2014-01-27,5.0,-3.0,1.4,0.0,1.4,,
2014-01-28,6.0,2.0,6.2,0.0,6.2,,
2014-01-29,6.5,5.0,4.4,0.0,4.4,,
2014-01-30,5.5,3.5,3.6,0.0,3.6,,
2014-01-31,6.5,-2.5,0.0,0.0,0.0,,
2014-02-01,2.0,-4.0,0.0,0.0,0.0,,
2014-02-02,3.5,-1.0,0.0,0.0,0.0,,
2014-02-03,3.0,-2.5,0.0,0.0,0.0,,
