date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-31.0,-38.0,0.0,0.0,0.0,,
2014-01-02,-13.5,-35.0,0.0,10.0,1.0,,
2014-01-03,-24.5,-34.0,0.0,0.0,0.0,,
2014-01-04,-31.5,-38.0,0.0,0.0,0.0,,
2014-01-05,-30.0,-37.0,0.0,0.0,0.0,,
2014-01-06,-31.0,-37.5,0.0,0.0,0.0,,
2014-01-07,-27.0,-37.0,0.0,0.0,0.0,,
2014-01-08,-14.5,-34.5,0.0,0.0,0.0,,
2014-01-09,-12.0,-32.5,0.0,10.0,1.0,,
2014-01-10,-17.5,-23.5,0.0,0.0,0.0,,
2014-01-11,-18.1,-27.0,0.0,0.0,0.0,10663.0,6873.0
2014-01-12,-19.0,-21.9,0.0,0.0,0.0,10663.0,
2014-01-13,-17.0,-25.0,0.0,0.0,0.0,,
2014-01-14,-18.0,-30.5,0.0,80.0,8.0,,
2014-01-15,-17.0,-30.5,0.0,10.0,1.0,,
2014-01-16,-13.0,-25.0,0.0,0.0,0.0,,
2014-01-17,-12.0,-19.5,0.0,60.0,6.0,,
2014-01-18,-14.0,-16.5,0.0,30.0,3.0,,
2014-01-19,-28.0,-31.5,0.0,0.0,0.0,,
2014-01-20,-20.0,-37.0,0.0,0.0,0.0,,
2014-01-21,-19.0,-35.0,0.0,0.0,0.0,,
2014-01-22,-10.5,-37.0,0.0,0.0,0.0,,
2014-01-23,-4.5,-34.0,0.0,0.0,0.0,,
2014-01-24,-22.5,-24.5,0.0,0.0,0.0,,
2014-01-25,-18.0,-30.5,0.0,10.0,1.0,,
2014-01-26,-31.0,-36.0,0.0,0.0,0.0,,
2014-01-27,-25.5,-38.5,0.0,0.0,0.0,,
2014-01-28,-17.0,-38.5,0.0,0.0,0.0,,
2014-01-29,-23.5,-30.5,0.0,0.0,0.0,,
2014-01-30,-20.5,-30.0,0.0,0.0,0.0,,
2014-01-31,-19.0,-26.0,0.0,0.0,0.0,,
2014-02-01,-18.0,-24.0,0.0,0.0,0.0,,
2014-02-02,-18.0,-24.0,0.0,0.0,0.0,,
2014-02-03,-22.0,-25.0,0.0,0.0,0.0,,
2014-02-04,-18.0,-26.0,0.0,0.0,0.0,,
2014-02-05,-17.0,-26.0,0.0,0.0,0.0,,
2014-02-06,-17.5,-22.0,0.0,0.0,0.0,,
2014-02-07,-21.5,-29.0,0.0,10.0,1.0,,
2014-02-08,-24.0,-32.0,0.0,0.0,0.0,,
2014-02-09,-20.5,-32.0,0.0,0.0,0.0,,
2014-02-10,-20.0,-31.5,0.0,0.0,0.0,,
2014-02-11,-27.0,-33.0,0.0,0.0,0.0,,
2014-02-12,-24.0,-35.5,0.0,0.0,0.0,,
2014-02-13,-22.5,-35.0,0.0,0.0,0.0,,
2014-02-14,-17.0,-34.0,0.0,0.0,0.0,,
2014-02-15,-13.5,-31.0,0.0,0.0,0.0,,
2014-02-16,-10.5,-32.0,0.0,0.0,0.0,,
2014-02-17,-13.5,-21.0,0.0,20.0,2.0,,
2014-02-18,-15.0,-21.5,0.0,0.0,0.0,,
2014-02-19,-14.0,-26.0,0.0,0.0,0.0,,
2014-02-20,-13.5,-28.5,0.0,0.0,0.0,,
2014-02-21,-15.0,-27.5,0.0,0.0,0.0,,
2014-02-22,-21.5,-27.0,0.0,0.0,0.0,,
2014-02-23,-21.5,-34.0,0.0,0.0,0.0,,
2014-02-24,-23.0,-31.5,0.0,0.0,0.0,,
2014-02-25,-18.0,-32.5,0.0,0.0,0.0,,
2014-02-26,-27.0,-35.5,0.0,0.0,0.0,,
2014-02-27,-23.5,-35.0,0.0,0.0,0.0,,
2014-02-28,-29.0,-41.5,0.0,0.0,0.0,,
2014-03-01,-22.0,-41.0,0.0,0.0,0.0,,
2014-03-02,-19.0,-30.5,0.0,0.0,0.0,,
2014-03-03,-20.0,-31.0,0.0,0.0,0.0,,
2014-03-04,-15.5,-31.0,0.0,0.0,0.0,,
2014-03-05,-12.0,-24.5,0.0,0.0,0.0,,
2014-03-06,-13.0,-25.5,0.0,10.0,1.0,,
2014-03-07,-11.5,-25.5,0.0,0.0,0.0,,
2014-03-08,-12.0,-26.0,0.0,100.0,10.0,,
2014-03-09,-9.0,-23.0,0.0,30.0,3.0,,
2014-03-10,-14.0,-21.0,0.0,0.0,0.0,,
2014-03-11,-7.0,-32.5,0.0,0.0,0.0,,
2014-03-12,-1.5,-27.5,0.0,70.0,7.0,,
2014-03-13,-14.0,-16.0,0.0,0.0,0.0,,
2014-03-14,-18.0,-34.0,0.0,0.0,0.0,,
2014-03-15,-11.0,-33.5,0.0,0.0,0.0,,
2014-03-16,-10.0,-28.0,0.0,30.0,3.0,,
2014-03-17,-7.0,-15.0,0.0,0.0,0.0,,
2014-03-18,-2.5,-16.5,0.0,0.0,0.0,,
2014-03-19,-3.5,-16.0,0.0,10.0,1.0,,
2014-03-20,-19.5,-24.5,0.0,0.0,0.0,,
2014-03-21,-20.0,-30.0,0.0,0.0,0.0,,
2014-03-22,-13.0,-30.5,0.0,0.0,0.0,,
2014-03-23,-10.5,-24.0,0.0,0.0,0.0,,
2014-03-24,-14.5,-26.0,0.0,0.0,0.0,,
2014-03-25,-6.0,-23.5,0.0,0.0,0.0,,
2014-03-26,-15.0,-28.5,0.0,0.0,0.0,,
2014-03-27,-12.5,-25.0,0.0,0.0,0.0,,
2014-03-28,-7.5,-22.5,0.0,0.0,0.0,,
2014-03-29,-12.0,-18.5,0.0,0.0,0.0,,
2014-03-30,-16.0,-31.5,0.0,0.0,0.0,,
2014-03-31,-8.5,-28.0,0.0,0.0,0.0,,
