date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-22.7,-37.5,0.0,0.0,0.0,30682.0,
2014-01-02,-20.2,-39.0,0.0,0.0,0.0,30682.0,
2014-01-03,-8.0,-35.7,0.0,100.0,8.8,30682.0,
2014-01-04,-8.6,-25.4,0.0,0.0,0.0,30682.0,
2014-01-05,-21.4,-31.7,0.0,0.0,0.0,30682.0,
2014-01-06,-25.9,-33.3,0.0,0.0,0.0,30682.0,
2014-01-07,-20.0,-28.9,0.0,0.0,0.0,30682.0,
2014-01-08,-16.6,-31.2,0.0,0.0,0.0,30682.0,
2014-01-09,-5.6,-32.4,0.0,0.0,0.0,30682.0,
2014-01-10,-2.9,-6.0,0.0,6.0,0.6,30682.0,
2014-01-11,-0.8,-4.5,0.0,0.0,0.0,30682.0,
2014-01-12,2.1,-7.2,0.0,18.0,1.8,30682.0,
2014-01-13,1.8,-10.6,0.0,0.0,0.0,30682.0,
2014-01-14,-10.0,-20.4,0.0,0.0,0.0,30682.0,
2014-01-15,-8.0,-25.2,0.0,60.0,1.6,30682.0,
2014-01-16,-4.9,-11.7,0.0,60.0,3.2,30682.0,
2014-01-17,-11.6,-27.1,0.0,0.0,0.0,30682.0,
2014-01-18,-6.0,-24.5,0.0,10.0,0.4,30682.0,
2014-01-19,-5.9,-19.5,0.0,0.0,0.0,30682.0,
2014-01-20,-19.5,-27.2,0.0,0.0,0.0,30682.0,
2014-01-21,-17.6,-29.2,0.0,30.0,2.8,30682.0,
2014-01-22,-16.7,-22.8,0.0,16.0,1.0,30682.0,
2014-01-23,-15.3,-30.5,0.0,20.0,1.2,30682.0,
2014-01-24,-5.4,-16.5,0.0,18.0,1.0,30682.0,
2014-01-25,-15.6,-29.3,0.0,4.0,0.2,30682.0,
2014-01-26,-17.3,-26.4,0.0,20.0,1.2,30682.0,
2014-01-27,-19.8,-28.3,0.0,0.0,0.0,30682.0,
2014-01-28,-17.9,-28.2,0.0,0.0,0.0,30682.0,
2014-01-29,-4.4,-20.8,0.0,0.0,0.0,30682.0,
2014-01-30,-4.7,-20.7,0.0,0.0,0.0,30682.0,
2014-01-31,-13.6,-26.9,0.0,0.0,0.0,30682.0,
2014-02-01,-12.3,-28.6,0.0,10.0,0.6,30682.0,
2014-02-02,-12.4,-28.9,0.0,0.0,0.0,30682.0,
2014-02-03,-9.2,-21.7,0.0,0.0,0.0,30682.0,
2014-02-04,-11.9,-24.8,0.0,0.0,0.0,30682.0,
2014-02-05,-13.1,-27.4,0.0,0.0,0.0,30682.0,
2014-02-06,-14.2,-23.7,0.0,0.0,0.0,30682.0,
2014-02-07,-11.4,-25.4,0.0,0.0,0.0,30682.0,
2014-02-08,-11.1,-29.8,0.0,0.0,0.0,30682.0,
2014-02-09,-14.0,-24.0,0.0,0.0,0.0,30682.0,
2014-02-10,-14.2,-27.6,0.0,0.0,0.0,30682.0,
2014-02-11,-8.3,-30.8,0.0,0.0,0.0,30682.0,
2014-02-12,-8.7,-15.3,0.0,0.0,0.0,30682.0,
2014-02-13,-8.3,-16.6,0.0,170.0,10.6,30682.0,
2014-02-14,-12.3,-27.5,0.0,2.0,0.2,30682.0,
2014-02-15,-14.4,-29.7,0.0,42.0,3.4,30682.0,
2014-02-16,-14.4,-31.8,0.0,0.0,0.0,30682.0,
2014-02-17,-4.9,-18.9,0.0,54.0,4.8,30682.0,
2014-02-18,-1.8,-16.0,0.0,0.0,0.0,30682.0,
2014-02-19,0.6,-17.5,0.0,0.0,0.0,30682.0,
2014-02-20,-0.3,-8.9,0.0,110.0,19.0,30682.0,
2014-02-21,-1.6,-12.2,0.0,24.0,2.4,30682.0,
2014-02-22,-9.0,-15.8,0.0,0.0,0.0,30682.0,
2014-02-23,-12.3,-16.1,0.0,0.0,0.0,30682.0,
2014-02-24,-10.0,-18.9,0.0,0.0,0.0,30682.0,
2014-02-25,-15.1,-22.7,0.0,0.0,0.0,30682.0,
2014-02-26,-15.0,-24.9,0.0,0.0,0.0,30682.0,
