date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,0.0,-9.0,0.0,10.0,1.0,,
2014-01-02,1.5,-4.0,0.6,70.0,7.6,,
2014-01-03,0.0,-3.5,0.0,0.0,0.0,,
2014-01-04,-3.0,-16.0,0.0,0.0,0.0,,
2014-01-05,-2.0,-17.0,0.0,0.0,0.0,,
2014-01-06,-4.0,-14.0,0.0,0.0,0.0,,
2014-01-07,-2.0,-11.5,0.0,40.0,4.0,,
2014-01-08,-2.0,-9.0,0.0,10.0,1.0,,
2014-01-09,0.0,-8.5,0.0,0.0,0.0,,
2014-01-10,4.0,-5.0,3.6,0.0,3.6,,
2014-01-11,4.0,-4.5,2.0,0.0,2.0,,
2014-01-12,2.5,-3.0,0.0,0.0,0.0,,
2014-01-13,7.0,0.0,0.0,0.0,0.0,,
2014-01-14,7.0,-0.5,0.0,0.0,0.0,,
2014-01-15,7.0,-0.5,0.0,0.0,0.0,,
2014-01-16,4.0,-7.5,0.0,0.0,0.0,,
2014-01-17,5.0,-10.0,0.0,0.0,0.0,,
2014-01-18,0.5,-9.5,0.0,0.0,0.0,,
2014-01-19,4.0,-7.0,0.0,0.0,0.0,,
2014-01-20,1.0,-12.0,0.0,0.0,0.0,,
2014-01-21,-0.5,-12.5,0.0,0.0,0.0,,
2014-01-22,1.0,-7.0,0.0,0.0,0.0,,
2014-01-23,6.0,-7.0,0.0,0.0,0.0,,
2014-01-24,6.0,-9.5,0.0,0.0,0.0,,
2014-01-25,2.0,-8.5,0.0,0.0,0.0,,
2014-01-26,4.0,-11.5,0.0,0.0,0.0,,
2014-01-27,0.0,-7.0,0.0,0.0,0.0,,
2014-01-28,1.5,-6.0,0.0,40.0,4.0,,
2014-01-29,-0.5,-3.5,0.0,90.0,9.0,,
2014-01-30,-2.0,-5.0,0.0,0.0,0.0,,
2014-01-31,-3.5,-17.0,0.0,0.0,0.0,,
2014-02-01,-5.0,-20.5,0.0,0.0,0.0,,
2014-02-02,-4.5,-14.0,0.0,0.0,0.0,,
2014-02-03,-8.0,-12.0,0.0,0.0,0.0,,
2014-02-04,-8.0,-18.0,0.0,0.0,0.0,,
2014-02-05,-10.5,-21.5,0.0,0.0,0.0,,
2014-02-06,-9.0,-25.5,0.0,0.0,0.0,,
2014-02-07,-5.0,-17.0,0.0,0.0,0.0,,
2014-02-08,-6.5,-24.0,0.0,0.0,0.0,,
2014-02-09,-2.0,-18.5,0.0,0.0,0.0,,
2014-02-10,-2.5,-14.0,0.0,160.0,16.0,,
2014-02-11,2.0,-11.0,0.0,30.0,3.0,,
2014-02-12,7.5,-7.0,0.0,300.0,30.0,,
2014-02-13,6.0,-5.5,0.0,0.0,0.0,,
2014-02-14,5.0,-4.0,0.4,50.0,5.4,,
2014-02-15,3.0,-5.0,0.0,60.0,6.0,,
2014-02-16,1.5,-9.0,0.0,120.0,12.0,,
2014-02-17,3.0,-2.0,0.0,30.0,3.0,,
2014-02-18,-0.5,-9.5,0.0,50.0,5.0,,
2014-02-19,2.5,-11.0,0.0,40.0,4.0,,
2014-02-20,3.0,-8.0,0.0,160.0,16.0,,
2014-02-21,1.0,-6.0,0.0,0.0,0.0,,
2014-02-22,-4.0,-11.0,0.0,40.0,3.8,1056.0,1056.0
2014-02-23,-5.5,-8.0,0.0,140.0,14.0,,
2014-02-24,-5.5,-10.5,0.0,40.0,4.0,,
2014-02-25,-1.5,-19.0,0.0,0.0,0.0,,
2014-02-26,-0.5,-21.0,0.0,0.0,0.0,,
2014-02-27,5.0,-11.0,0.0,0.0,0.0,,
2014-02-28,2.5,-8.5,0.0,0.0,0.0,,
2014-03-01,-8.5,-17.0,0.0,80.0,8.0,,
2014-03-02,-5.0,-10.5,0.0,50.0,5.0,,
2014-03-03,2.0,-8.5,0.0,0.0,0.0,,
2014-03-04,5.5,-9.0,0.0,40.0,4.0,,
2014-03-05,8.5,-1.5,2.0,0.0,2.0,,
2014-03-06,9.5,-0.5,0.8,0.0,0.8,,
2014-03-07,10.5,0.0,0.0,0.0,0.0,,
2014-03-08,10.5,-3.0,9.4,0.0,9.4,,
2014-03-09,10.0,0.5,0.0,0.0,0.0,,
2014-03-10,7.5,-3.5,0.8,0.0,0.8,,
2014-03-11,9.0,-6.0,0.0,0.0,0.0,,
2014-03-12,13.5,-6.5,0.0,0.0,0.0,,
2014-03-13,11.0,-4.0,0.0,0.0,0.0,,
2014-03-14,8.5,0.0,0.4,10.0,1.4,,
