date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-12.6,-19.9,,,0.0,,42803.0
2014-01-02,-8.9,-14.9,,,0.0,,42803.0
2014-01-03,-7.3,-11.5,,,0.0,,42803.0
2014-01-04,-8.2,-11.8,,,0.0,,42803.0
2014-01-05,-10.8,-15.8,,,0.0,1735.0,42803.0
2014-01-06,-17.7,-23.9,0.0,0.0,0.0,,10082.0
2014-01-07,-11.5,-22.5,,,0.4,,42803.0
2014-01-08,-18.7,-21.8,,,3.1,42803.0,42803.0
2014-01-09,-14.8,-18.7,,,0.3,,42803.0
2014-01-10,-18.7,-21.7,,,1.0,,42803.0
2014-01-11,-20.8,-25.3,0.0,0.0,0.0,,10082.0
2014-01-12,-21.9,-25.3,0.0,0.0,0.0,,10082.0
2014-01-13,-15.7,-22.3,0.0,28.0,2.8,,10082.0
2014-01-14,-15.7,-20.7,0.0,20.0,2.0,,10082.0
2014-01-15,-9.6,-20.3,,,0.5,,42803.0
2014-01-16,-11.9,-22.5,0.0,0.0,0.0,,10082.0
2014-01-17,-21.9,-27.4,0.0,0.0,0.0,,10082.0
2014-01-18,-19.6,-23.6,0.0,38.0,3.8,,10082.0
2014-01-19,-17.2,-21.4,0.0,0.0,0.0,,10082.0
2014-01-20,-17.2,-20.2,0.0,0.0,0.0,,10082.0
2014-01-21,-14.6,-21.5,0.0,10.0,1.0,,10082.0
2014-01-22,-13.5,-20.6,0.0,0.0,0.0,,10082.0
2014-01-23,-16.2,-24.2,0.0,0.0,0.0,,10082.0
2014-01-24,-23.0,-25.1,0.0,0.0,0.0,,10082.0
2014-01-25,-22.2,-24.0,,,0.3,,42803.0
2014-01-26,-16.8,-26.3,,,0.0,,42803.0
2014-01-27,-14.2,-19.4,0.0,45.0,4.5,,10082.0
2014-01-28,-9.6,-17.4,0.0,0.0,0.0,,10082.0
2014-01-29,-5.4,-12.9,0.0,30.0,3.0,10721.0,10082.0
2014-01-30,-14.5,-18.0,0.0,0.0,0.0,,10082.0
2014-01-31,-15.1,-19.7,0.0,10.0,1.0,,10082.0
2014-02-01,-11.0,-18.6,0.0,0.0,0.0,,10082.0
2014-02-02,-13.4,-16.4,,,0.0,,42803.0
2014-02-03,-13.8,-21.7,,,0.3,,42803.0
2014-02-04,-20.6,-23.3,0.0,0.0,0.0,,10082.0
2014-02-05,-20.6,-22.8,0.0,0.0,0.0,,10082.0
2014-02-06,-13.2,-21.2,0.0,0.0,0.0,,10082.0
2014-02-07,-11.1,-14.1,0.0,30.0,3.0,,10082.0
2014-02-08,-8.8,-19.5,,,0.0,10721.0,42803.0
2014-02-09,-13.6,-16.5,,,0.0,,42803.0
2014-02-10,-15.5,-23.2,0.0,0.0,0.0,,10082.0
2014-02-11,-20.9,-25.3,0.0,0.0,0.0,,10082.0
2014-02-12,-23.3,-26.6,0.0,0.0,0.0,,10082.0
2014-02-13,-18.2,-28.7,,,0.0,10721.0,42803.0
2014-02-14,-15.1,-23.1,,,0.0,10721.0,42803.0
2014-02-15,-19.3,-28.1,,,0.0,,42803.0
2014-02-16,-25.8,-28.5,0.0,0.0,0.0,,10082.0
2014-02-17,-20.4,-27.9,0.0,0.0,0.0,,10082.0
2014-02-18,-20.1,-26.5,0.0,0.0,0.0,,10082.0
2014-02-19,-17.8,-25.3,0.0,0.0,0.0,,10082.0
2014-02-20,-22.9,-26.1,,,0.2,,42803.0
2014-02-21,-23.8,-26.6,,,0.0,,42803.0
2014-02-22,-25.1,-27.6,0.0,0.0,0.0,,10082.0
2014-02-23,-24.3,-27.8,0.0,10.0,1.0,,10082.0
2014-02-24,-22.6,-28.5,0.0,66.0,6.6,,10082.0
2014-02-25,-19.0,-27.0,0.0,30.0,3.0,,10082.0
2014-02-26,-16.2,-20.4,,,0.0,,42803.0
2014-02-27,-13.0,-20.0,,,0.0,,42803.0
2014-02-28,-18.2,-20.5,0.0,0.0,0.0,,10082.0
2014-03-01,-20.2,-26.3,0.0,0.0,0.0,,10082.0
2014-03-02,-21.3,-27.3,0.0,0.0,0.0,,10082.0
2014-03-03,-20.0,-25.8,0.0,20.0,2.0,,10082.0
2014-03-04,-14.6,-22.9,,,0.2,,42803.0
2014-03-05,-13.5,-23.8,,,0.0,,42803.0
2014-03-06,-23.5,-27.5,0.0,0.0,0.0,,10082.0
2014-03-07,-21.0,-27.0,0.0,0.0,0.0,,10082.0
2014-03-08,-20.5,-26.7,0.0,0.0,0.0,,10082.0
2014-03-09,-23.3,-27.6,0.0,0.0,0.0,,10082.0
2014-03-10,-22.6,-27.6,0.0,0.0,0.0,,10082.0
2014-03-11,-20.0,-26.8,,,0.5,,42803.0
2014-03-12,-22.0,-24.8,,,1.1,,42803.0
2014-03-13,-17.7,-25.2,0.0,0.0,0.0,,10082.0
2014-03-14,-15.7,-17.9,0.0,0.0,0.0,,10082.0
2014-03-15,-16.5,-22.6,0.0,0.0,0.0,,10082.0
2014-03-16,-17.2,-21.8,,,0.8,,42803.0
2014-03-17,-18.1,-23.8,,,0.0,,42803.0
2014-03-18,-21.8,-24.2,0.0,0.0,0.0,,10082.0
2014-03-19,-17.6,-24.3,0.0,0.0,0.0,,10082.0
2014-03-20,-18.2,-21.8,,,0.0,,47388.0
2014-03-21,-18.5,-22.0,,,1.0,,42803.0
2014-03-22,-21.7,-25.6,,,1.8,,42803.0
2014-03-23,-22.8,-24.6,,,1.9,,42803.0
2014-03-24,-23.1,-27.3,,,0.2,,42803.0
2014-03-25,-24.9,-27.7,,,3.1,,42803.0
2014-03-26,-21.7,-26.4,,,0.9,,42803.0
2014-03-27,-18.2,-23.5,,,2.4,,42803.0
2014-03-28,-15.6,-21.4,,,2.0,,42803.0
2014-03-29,-15.8,-19.6,,,1.5,,42803.0
2014-03-30,-15.6,-20.6,,,2.0,,42803.0
2014-03-31,-14.4,-19.8,0.0,0.0,0.0,,10082.0
2014-04-01,-19.3,-22.2,0.0,0.0,0.0,,10082.0
2014-04-02,-15.0,-22.1,0.0,120.0,12.0,,10082.0
2014-04-03,-14.0,-22.6,0.0,0.0,0.0,,10082.0
2014-04-04,-22.2,-25.9,0.0,0.0,0.0,,10082.0
2014-04-05,-19.4,-25.9,0.0,0.0,0.0,,10082.0
2014-04-06,-18.2,-21.7,0.0,0.0,0.0,,10082.0
2014-04-07,-20.5,-22.9,0.0,0.0,0.0,,10082.0
2014-04-08,-18.8,-21.9,0.0,800.0,80.0,,10082.0
2014-04-09,-13.7,-20.0,0.0,70.0,7.0,,10082.0
2014-04-10,-8.6,-14.2,,,4.7,,42803.0
2014-04-11,-9.7,-15.8,0.0,0.0,0.0,,10082.0
2014-04-12,-13.3,-20.0,,,1.0,,42803.0
2014-04-13,-15.9,-22.0,,,2.2,,42803.0
2014-04-14,-17.6,-23.2,0.0,0.0,0.0,,10082.0
2014-04-15,-15.8,-18.6,0.0,20.0,2.0,,10082.0
2014-04-16,-14.8,-17.3,0.0,0.0,0.0,,10082.0
2014-04-17,-15.8,-20.1,0.0,0.0,0.0,,10082.0
2014-04-18,-19.2,-21.1,0.0,0.0,0.0,,10082.0
2014-04-19,-16.2,-20.2,0.0,0.0,0.0,,10082.0
2014-04-20,-12.9,-18.3,,,0.5,,42803.0
2014-04-21,-14.6,-17.8,,,1.1,,42803.0
2014-04-22,-14.7,-17.0,0.0,0.0,0.0,,10082.0
2014-04-23,-14.2,-17.6,,,0.0,,42803.0
2014-04-24,-11.2,-17.4,,,0.3,,42803.0
2014-04-25,-9.6,-15.2,0.0,14.0,1.4,,10082.0
2014-04-26,-11.6,-15.4,,,0.8,,42803.0
2014-04-27,-11.8,-17.7,,,1.9,,42803.0
2014-04-28,-12.7,-18.5,,,0.0,,42803.0
2014-04-29,-9.5,-14.7,,,0.0,,42803.0
2014-04-30,-9.0,-13.1,,,1.1,,42803.0
2014-05-01,1.1,-9.7,,,0.2,,42803.0
2014-05-02,2.1,-5.7,,,1.3,,42803.0
2014-05-03,-3.1,-6.0,,,0.4,,42803.0
2014-05-04,-5.0,-10.5,,,0.0,,42803.0
2014-05-05,-8.6,-10.8,,,0.2,,42803.0
2014-05-06,-8.9,-12.4,,,0.6,,42803.0
2014-05-07,-9.3,-13.0,,,0.0,,42803.0
2014-05-08,-6.6,-11.3,,,0.0,,42803.0
2014-05-09,-0.7,-8.3,,,0.4,,42803.0
2014-05-10,1.4,-4.4,,,0.0,,42803.0
2014-05-11,2.9,-3.5,,,0.6,,42803.0
2014-05-12,2.2,-5.6,,,0.4,,42803.0
2014-05-13,-0.6,-6.5,,,0.0,,42803.0
2014-05-14,1.1,-8.2,,,1.5,,42803.0
2014-05-15,-4.7,-8.1,,,2.6,,42803.0
2014-05-16,-4.8,-7.8,,,0.2,,42803.0
2014-05-17,-3.6,-6.3,,,0.0,,42803.0
2014-05-18,-2.0,-5.8,,,3.1,,42803.0
2014-05-19,-1.3,-3.4,,,0.4,,42803.0
2014-05-20,-0.9,-5.1,,,0.0,,42803.0
2014-05-21,-3.4,-6.1,,,0.3,,42803.0
2014-05-22,-4.6,-7.6,,,0.5,,42803.0
2014-05-23,-3.5,-7.6,,,0.3,,42803.0
2014-05-24,-4.2,-6.7,,,0.0,,42803.0
2014-05-25,-6.7,-8.6,,,0.0,,42803.0
2014-05-26,-3.2,-7.3,,,0.0,,42803.0
2014-05-27,-0.6,-6.7,,,0.0,,42803.0
2014-05-28,-2.5,-6.3,,,0.0,,42803.0
2014-05-29,-1.7,-5.8,,,0.2,,42803.0
2014-05-30,-0.9,-5.1,,,0.0,,42803.0
2014-05-31,6.2,-1.8,,,0.0,,42803.0
2014-06-01,5.9,-4.1,,,0.2,,42803.0
2014-06-02,-2.2,-6.4,,,2.8,,42803.0
2014-06-03,-2.7,-7.2,,,3.6,,42803.0
2014-06-04,1.1,-4.1,,,7.0,,42803.0
2014-06-05,-3.1,-5.0,,,4.7,,42803.0
2014-06-06,-3.1,-4.6,,,0.0,,42803.0
2014-06-07,0.7,-3.8,0.0,0.0,0.0,,10082.0
2014-06-08,-2.6,-4.6,8.2,0.0,8.2,,10082.0
2014-06-09,1.8,-4.7,0.0,0.0,0.0,,10082.0
2014-06-10,3.6,1.0,,,0.0,,42803.0
2014-06-11,3.7,0.8,,,0.0,,42803.0
2014-06-12,4.1,-0.2,,,0.0,,42803.0
2014-06-13,3.8,-0.2,,,0.2,,42803.0
2014-06-14,3.9,-2.4,,,0.5,,42803.0
2014-06-15,2.8,-3.1,,,0.8,,42803.0
2014-06-16,0.1,-2.9,,,0.6,,42803.0
2014-06-17,-0.7,-3.1,,,1.4,,42803.0
2014-06-18,0.0,-2.5,,,1.2,,42803.0
2014-06-19,5.1,-0.2,,,0.0,,42803.0
2014-06-20,8.3,2.0,,,2.4,,42803.0
2014-06-21,8.3,1.1,,,0.6,,42803.0
2014-06-22,6.9,-3.0,,,2.1,,42803.0
2014-06-23,-1.8,-3.2,,,6.0,,42803.0
2014-06-24,-0.3,-3.1,,,1.3,,42803.0
2014-06-25,-1.9,-3.1,,,9.5,,42803.0
2014-06-26,-0.1,-2.7,,,1.5,,42803.0
2014-06-27,3.8,-1.6,,,4.7,,42803.0
2014-06-28,0.1,-1.8,,,0.6,,42803.0
2014-06-29,6.2,-1.3,,,4.4,,42803.0
2014-06-30,4.1,0.5,,,0.4,,42803.0
2014-07-01,6.8,3.2,,,0.0,,42803.0
2014-07-02,7.3,3.0,,,0.5,,42803.0
2014-07-03,3.4,-1.5,,,0.0,,42803.0
2014-07-04,1.2,-1.1,,,1.0,,42803.0
2014-07-05,4.5,0.5,,,9.4,,42803.0
2014-07-06,6.6,0.7,,,2.7,,42803.0
2014-07-07,4.6,-0.7,,,0.0,,42803.0
2014-07-08,4.8,0.4,,,0.0,,42803.0
2014-07-09,5.9,0.8,,,0.0,,42803.0
2014-07-10,6.6,-0.9,,,0.0,,42803.0
2014-07-11,8.4,4.5,,,0.0,,42803.0
2014-07-12,8.4,2.6,,,0.6,,42803.0
2014-07-13,8.3,5.2,,,0.5,,42803.0
2014-07-14,8.3,5.3,,,0.0,,42803.0
2014-07-15,13.5,5.5,,,0.0,,42803.0
2014-07-16,11.9,7.6,,,0.6,,42803.0
2014-07-17,14.8,10.3,,,3.2,,42803.0
2014-07-18,15.1,12.1,,,0.3,,42803.0
2014-07-19,15.1,11.1,,,1.7,,42803.0
2014-07-20,14.4,7.8,,,0.2,,42803.0
2014-07-21,13.2,7.1,,,0.5,,42803.0
2014-07-22,12.6,2.3,4.8,0.0,4.8,,10082.0
2014-07-23,4.0,1.5,11.5,0.0,11.5,,10082.0
2014-07-24,6.3,1.5,0.8,0.0,0.8,,10082.0
2014-07-25,5.7,0.5,0.0,0.0,0.0,,10082.0
2014-07-26,10.4,1.1,0.0,0.0,0.0,,10082.0
2014-07-27,12.9,7.3,0.0,0.0,0.0,,10082.0
2014-07-28,11.5,8.7,0.2,0.0,0.2,,10082.0
2014-07-29,13.9,9.7,0.0,0.0,0.0,,10082.0
2014-07-30,13.2,10.3,0.0,0.0,0.0,,10082.0
2014-07-31,14.8,10.6,0.0,0.0,0.0,,10082.0
2014-08-01,14.7,6.6,0.0,0.0,0.0,,10082.0
2014-08-02,11.7,7.4,0.0,0.0,0.0,,10082.0
2014-08-03,12.3,9.2,0.0,0.0,0.0,,10082.0
2014-08-04,9.4,6.2,0.0,0.0,0.0,,10082.0
2014-08-05,11.2,6.1,,,4.8,,42803.0
2014-08-06,10.1,3.4,,,0.0,,42803.0
2014-08-07,6.4,2.4,,,0.2,,42803.0
2014-08-08,15.2,2.5,9.6,0.0,9.6,,10082.0
2014-08-09,15.8,3.8,0.0,0.0,0.0,,10082.0
2014-08-10,7.2,3.0,1.2,0.0,1.2,,10082.0
2014-08-11,7.3,2.2,19.0,0.0,19.0,,10082.0
2014-08-12,6.7,2.3,1.8,0.0,1.8,,10082.0
2014-08-13,7.3,3.3,1.6,0.0,1.6,,10082.0
2014-08-14,7.7,2.7,0.0,0.0,0.0,,10082.0
2014-08-15,11.7,3.5,0.0,0.0,0.0,,10082.0
2014-08-16,11.6,6.6,10.8,0.0,10.8,,10082.0
2014-08-17,8.4,2.0,4.3,0.0,4.3,,10082.0
2014-08-18,7.4,1.5,0.3,0.0,0.3,,10082.0
2014-08-19,9.7,1.8,11.0,0.0,11.0,,10082.0
2014-08-20,9.2,1.9,0.6,0.0,0.6,,10082.0
2014-08-21,9.6,2.8,0.4,0.0,0.4,,10082.0
2014-08-22,16.4,8.8,,,9.7,,42803.0
2014-08-23,14.5,-1.1,5.6,0.0,5.6,,10082.0
2014-08-24,2.3,-1.1,0.0,0.0,0.0,,10082.0
2014-08-25,7.8,3.5,1.0,0.0,1.0,42503.0,10082.0
2014-08-26,3.4,1.1,1.6,0.0,1.6,,10082.0
2014-08-27,3.7,0.8,0.6,0.0,0.6,,10082.0
2014-08-28,7.2,1.6,0.0,0.0,0.0,,10082.0
2014-08-29,5.6,-0.4,21.0,0.0,21.0,,10082.0
2014-08-30,-0.3,-1.6,1.0,0.0,1.0,,10082.0
2014-08-31,2.3,-1.1,0.4,0.0,0.4,,10082.0
2014-09-01,7.3,1.4,0.0,0.0,0.0,,10082.0
2014-09-02,6.7,-1.0,2.0,0.0,2.0,,10082.0
2014-09-03,-0.7,-2.2,7.0,0.0,7.0,,10082.0
2014-09-04,4.1,-1.1,0.0,0.0,0.0,,10082.0
2014-09-05,2.4,-1.5,6.0,0.0,6.0,,10082.0
2014-09-06,-0.1,-1.0,0.6,0.0,0.6,,10082.0
2014-09-07,-0.4,-1.8,0.0,0.0,0.0,,10082.0
2014-09-08,2.9,-1.4,,,0.0,,42803.0
2014-09-09,8.8,2.2,7.0,0.0,7.0,10721.0,10082.0
2014-09-10,-0.4,-2.8,1.6,0.0,1.6,,10082.0
2014-09-11,-0.7,-3.9,,,1.3,,42803.0
2014-09-12,-3.5,-5.3,,,0.0,,42803.0
2014-09-13,-3.4,-5.1,,,0.7,,42803.0
2014-09-14,-2.3,-4.8,0.0,0.0,0.0,,10082.0
2014-09-15,0.7,-4.8,0.0,0.0,0.0,,10082.0
2014-09-16,1.4,0.0,1.6,0.0,1.6,,10082.0
2014-09-17,0.7,-0.7,0.0,0.0,0.0,,10082.0
2014-09-18,0.4,-0.6,3.8,0.0,3.8,,10082.0
2014-09-19,-0.4,-2.2,0.0,0.0,0.0,,10082.0
2014-09-20,-1.3,-2.8,0.0,0.0,0.0,,10082.0
2014-09-21,-1.4,-4.9,1.6,0.0,1.6,,10082.0
2014-09-22,-2.0,-4.8,0.0,0.0,0.0,,10082.0
2014-09-23,-2.0,-4.1,0.0,0.0,0.0,,10082.0
2014-09-24,-2.8,-4.9,0.0,40.0,4.0,,10082.0
2014-09-25,-2.8,-5.9,0.0,0.0,0.0,,10082.0
2014-09-26,-5.4,-7.2,0.0,0.0,0.0,,10082.0
2014-09-27,-5.9,-7.8,0.0,0.0,0.0,,10082.0
2014-09-28,-6.0,-7.4,0.0,10.0,1.0,,10082.0
2014-09-29,-4.7,-7.8,0.0,0.0,0.0,,10082.0
2014-09-30,-5.6,-8.9,0.0,0.0,0.0,,10082.0
2014-10-01,-6.3,-9.2,0.0,0.0,0.0,,10082.0
2014-10-02,-7.4,-9.2,0.0,10.0,1.0,,10082.0
2014-10-03,-0.8,-8.4,0.0,150.0,15.0,10721.0,10082.0
2014-10-04,-5.5,-7.0,0.0,0.0,0.0,,10082.0
2014-10-05,-3.1,-6.0,4.8,0.0,4.8,,10082.0
2014-10-06,-3.6,-4.5,1.8,0.0,1.8,,10082.0
2014-10-07,-3.9,-5.3,0.0,0.0,0.0,,10082.0
2014-10-08,-4.9,-5.7,,,0.8,,42803.0
2014-10-09,-3.5,-5.9,,,5.8,,42803.0
2014-10-10,0.3,-5.4,8.0,60.0,14.0,,10082.0
2014-10-11,-0.8,-6.5,,,2.5,,42803.0
2014-10-12,-1.9,-5.3,0.0,0.0,0.0,,10082.0
