date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-1.1,-13.5,,,0.6,,32257.0
2014-01-02,8.1,-12.7,,,0.0,,32257.0
2014-01-03,4.9,-11.3,,,2.0,,32257.0
2014-01-04,-11.2,-22.9,,,1.4,,42724.0
2014-01-05,-19.6,-30.1,0.0,200.0,20.0,,2315.0
2014-01-06,-1.0,-23.5,0.0,0.0,0.0,,2315.0
2014-01-07,-4.9,-12.5,0.0,0.0,0.0,,2315.0
2014-01-08,4.5,-15.4,0.0,0.0,0.0,,2315.0
2014-01-09,5.0,-2.6,0.0,0.0,0.0,,2315.0
2014-01-10,4.8,-7.6,,,0.0,,32257.0
2014-01-11,8.1,-7.5,,,0.0,,32257.0
2014-01-12,3.5,-8.6,,,1.3,,42724.0
2014-01-13,8.3,-0.2,,,0.5,,42724.0
2014-01-14,6.2,-4.4,0.0,40.0,4.0,,2315.0
2014-01-15,9.7,-0.1,0.0,0.0,0.0,,2315.0
2014-01-16,5.4,-2.4,,,0.0,,42724.0
2014-01-17,8.8,0.1,,,0.0,,42728.0
2014-01-18,10.5,-3.5,,,0.0,,32257.0
2014-01-19,8.7,-1.4,0.0,0.0,0.0,,2315.0
2014-01-20,4.7,-5.7,0.0,0.0,0.0,,2315.0
2014-01-21,3.0,-4.4,0.0,0.0,0.0,,2315.0
2014-01-22,-1.2,-7.8,0.0,0.0,0.0,,2315.0
2014-01-23,6.0,-7.5,0.0,0.0,0.0,,2315.0
2014-01-24,12.2,2.1,,,0.0,,32257.0
2014-01-25,12.8,2.5,,,0.0,,42728.0
2014-01-26,4.3,-12.9,0.0,0.0,0.0,,2315.0
2014-01-27,-8.6,-15.3,0.0,0.0,0.0,,2315.0
2014-01-28,6.9,-14.3,0.0,0.0,0.0,,2315.0
2014-01-29,0.3,-11.1,0.0,100.0,10.0,,2315.0
2014-01-30,-11.1,-24.7,0.0,0.0,0.0,,2315.0
2014-01-31,-7.7,-24.8,,,0.0,,32257.0
2014-02-01,-8.3,-19.2,,,0.0,,32257.0
2014-02-02,-7.4,-18.3,0.0,10.0,1.0,,2315.0
2014-02-03,-11.8,-21.7,0.0,10.0,1.0,,2315.0
2014-02-04,-17.8,-25.7,,,0.0,31408.0,32257.0
2014-02-05,-18.8,-29.5,0.0,0.0,0.0,,2315.0
2014-02-06,-12.9,-30.6,0.0,0.0,0.0,,2315.0
2014-02-07,-16.0,-28.3,,,0.0,,32257.0
2014-02-08,-13.9,-28.3,,,0.0,,32257.0
2014-02-09,-14.1,-28.8,0.0,10.0,1.0,,2315.0
2014-02-10,-0.5,-27.4,0.0,0.0,0.0,,2315.0
2014-02-11,2.1,-19.6,0.0,0.0,0.0,,2315.0
2014-02-12,6.7,-18.0,0.0,0.0,0.0,,2315.0
2014-02-13,6.9,-11.4,0.0,0.0,0.0,,2315.0
2014-02-14,6.8,-11.3,,,0.0,,32257.0
2014-02-15,7.9,-6.1,,,0.0,,32257.0
2014-02-16,5.8,0.0,,,0.0,,32257.0
2014-02-17,8.0,-0.8,0.0,0.0,0.0,,2315.0
2014-02-18,6.0,-1.6,0.0,0.0,0.0,,2315.0
2014-02-19,3.8,-3.0,0.0,0.0,0.0,,2315.0
2014-02-20,4.6,-7.1,0.0,0.0,0.0,,2315.0
2014-02-21,-3.5,-12.3,,,0.0,,42728.0
2014-02-22,-9.8,-16.7,,,0.4,,32257.0
2014-02-23,-14.5,-20.0,0.0,20.0,2.0,,2315.0
2014-02-24,-11.1,-27.6,0.0,0.0,0.0,,2315.0
2014-02-25,-6.6,-24.5,0.0,0.0,0.0,,2315.0
2014-02-26,0.8,-18.3,0.0,0.0,0.0,,2315.0
2014-02-27,-2.3,-18.0,0.0,0.0,0.0,,2315.0
2014-02-28,-11.5,-25.5,,,0.4,,32257.0
2014-03-01,-21.5,-30.5,,,0.0,,32257.0
2014-03-02,-18.5,-24.3,0.0,100.0,10.0,,2315.0
2014-03-03,-13.5,-19.1,0.0,0.0,0.0,,2315.0
2014-03-04,-12.5,-17.0,0.0,0.0,0.0,,2315.0
2014-03-05,-11.1,-16.5,0.0,50.0,5.0,,2315.0
2014-03-06,-12.6,-15.9,0.0,0.0,0.0,,2315.0
2014-03-07,-6.2,-17.4,,,0.4,,32257.0
2014-03-08,9.5,-6.6,,,0.0,,42728.0
2014-03-09,14.0,1.7,0.0,0.0,0.0,,2315.0
2014-03-10,7.4,-0.9,0.0,0.0,0.0,,2315.0
2014-03-11,8.7,-2.0,0.0,0.0,0.0,,2315.0
2014-03-12,14.9,2.9,0.0,0.0,0.0,,2315.0
2014-03-13,8.2,-1.3,0.0,0.0,0.0,,2315.0
2014-03-14,12.2,-1.8,,,0.0,,32257.0
2014-03-15,11.0,-0.5,,,2.1,,42728.0
2014-03-16,13.0,2.6,0.0,0.0,0.0,,2315.0
2014-03-17,8.0,-0.2,0.0,0.0,0.0,,2315.0
2014-03-18,4.8,-1.5,0.0,0.0,0.0,,2315.0
2014-03-19,9.3,-2.2,0.0,0.0,0.0,,2315.0
2014-03-20,2.5,-8.0,0.0,100.0,10.0,,2315.0
2014-03-21,-8.0,-12.4,,,0.4,,32257.0
2014-03-22,-6.8,-18.7,,,0.0,,32257.0
2014-03-23,-5.9,-12.3,0.0,100.0,10.0,,2315.0
2014-03-24,-2.5,-15.0,0.0,0.0,0.0,,2315.0
2014-03-25,1.8,-8.0,0.0,0.0,0.0,,2315.0
2014-03-26,-2.8,-5.8,0.0,50.0,5.0,,2315.0
2014-03-27,-4.7,-7.6,0.0,30.0,3.0,,2315.0
2014-03-28,0.7,-7.8,,,0.7,,32257.0
2014-03-29,3.3,-2.5,,,0.0,,42728.0
2014-03-30,-2.1,-8.1,0.0,20.0,2.0,,2315.0
2014-03-31,0.7,-9.0,0.0,0.0,0.0,,2315.0
2014-04-01,1.4,-5.0,0.0,0.0,0.0,,2315.0
2014-04-02,6.8,-2.1,8.0,0.0,8.0,,2315.0
2014-04-03,6.2,-3.0,0.0,0.0,0.0,,2315.0
2014-04-04,12.7,1.5,,,0.5,,42728.0
2014-04-05,12.7,1.5,,,0.0,,32257.0
2014-04-06,13.4,-0.8,1.0,0.0,1.0,,2315.0
2014-04-07,18.7,-2.7,0.0,0.0,0.0,,2315.0
2014-04-08,20.7,6.6,1.0,30.0,4.0,,2315.0
2014-04-09,13.4,0.2,2.0,0.0,2.0,,2315.0
2014-04-10,16.9,-2.5,0.0,0.0,0.0,,2315.0
2014-04-11,16.1,2.8,,,2.7,,32257.0
2014-04-12,3.3,-3.5,,,0.0,,42724.0
2014-04-13,6.8,-6.5,6.6,0.0,6.6,,2315.0
2014-04-14,14.6,-4.3,0.0,0.0,0.0,,2315.0
2014-04-15,13.7,3.2,0.0,50.0,5.0,,2315.0
2014-04-16,4.0,-2.4,3.5,0.0,3.5,,2315.0
2014-04-17,14.7,-1.9,,,0.0,,32257.0
2014-04-18,13.6,1.2,,,5.5,,42728.0
2014-04-19,15.9,-1.6,,,0.0,,42724.0
2014-04-20,16.7,1.9,7.0,0.0,7.0,,2315.0
2014-04-21,18.8,0.1,0.0,0.0,0.0,,2315.0
2014-04-22,23.1,0.6,2.8,0.0,2.8,,2315.0
2014-04-23,14.1,4.1,0.0,0.0,0.0,,2315.0
2014-04-24,14.7,-2.7,0.0,0.0,0.0,,2315.0
2014-04-25,10.4,0.5,,,0.0,,32257.0
2014-04-26,3.1,-0.4,,,11.7,,32257.0
2014-04-27,13.6,-3.0,9.6,0.0,9.6,,2315.0
2014-04-28,11.2,3.4,0.4,0.0,0.4,,2315.0
2014-04-29,16.6,1.2,0.0,0.0,0.0,,2315.0
2014-04-30,20.0,-2.1,0.0,0.0,0.0,,2315.0
2014-05-01,24.3,2.2,2.6,0.0,2.6,,2315.0
2014-05-02,12.2,3.6,6.6,0.0,6.6,,2315.0
2014-05-03,4.8,-0.4,,,5.1,,32257.0
2014-05-04,9.7,2.2,4.2,0.0,4.2,,2315.0
2014-05-05,9.7,2.5,4.0,0.0,4.0,,2315.0
2014-05-06,5.8,-1.0,2.0,0.0,2.0,,2315.0
2014-05-07,11.0,-4.1,0.0,0.0,0.0,,2315.0
2014-05-08,18.3,0.6,0.0,0.0,0.0,,2315.0
2014-05-09,17.4,3.0,,,0.6,,32257.0
2014-05-10,9.8,3.9,,,4.3,,32257.0
2014-05-11,12.4,-0.2,5.0,0.0,5.0,,2315.0
2014-05-12,17.8,-1.6,0.0,0.0,0.0,,2315.0
2014-05-13,19.9,1.4,0.0,0.0,0.0,,2315.0
2014-05-14,22.3,2.8,1.6,0.0,1.6,,2315.0
2014-05-15,18.9,6.4,,,0.7,,42728.0
2014-05-16,14.9,4.4,,,0.0,,32257.0
2014-05-17,18.9,2.1,,,1.1,,32257.0
2014-05-18,21.7,5.2,,,0.0,,32257.0
2014-05-19,16.3,5.3,7.4,0.0,7.4,,2315.0
2014-05-20,20.3,5.1,0.0,0.0,0.0,,2315.0
2014-05-21,25.8,6.8,0.0,0.0,0.0,,2315.0
2014-05-22,28.0,11.0,0.0,0.0,0.0,2315.0,2315.0
2014-05-23,29.4,10.5,0.0,0.0,0.0,,2315.0
2014-05-24,23.9,15.0,,,0.0,,32257.0
2014-05-25,22.1,10.0,0.0,0.0,0.0,,2315.0
2014-05-26,24.0,9.8,0.0,0.0,0.0,,2315.0
2014-05-27,22.8,7.0,10.8,0.0,10.8,,2315.0
2014-05-28,17.1,9.4,,,5.9,,32257.0
2014-05-29,18.5,8.3,,,0.0,,32257.0
2014-05-30,23.6,8.0,,,0.0,,42724.0
2014-05-31,20.6,7.9,,,0.4,,32257.0
2014-06-01,23.4,6.3,,,0.0,,42724.0
2014-06-02,24.4,8.5,,,0.0,,32257.0
2014-06-03,20.8,6.6,,,3.4,,32257.0
2014-06-04,23.1,9.3,,,0.7,,32257.0
2014-06-05,17.0,6.0,,,1.0,,42728.0
2014-06-06,17.0,5.9,,,3.5,,32257.0
2014-06-07,20.4,6.1,,,0.0,,32257.0
2014-06-08,24.2,7.1,,,0.0,,42728.0
2014-06-09,21.5,8.9,,,0.0,,32257.0
2014-06-10,20.2,6.1,,,0.0,,32257.0
2014-06-11,16.9,8.8,,,0.0,,32257.0
2014-06-12,23.4,6.6,,,0.4,,32257.0
2014-06-13,18.5,8.6,,,0.0,,42724.0
2014-06-14,15.1,8.0,,,16.4,,32257.0
2014-06-15,19.5,5.1,,,0.0,,32257.0
2014-06-16,15.2,10.4,,,0.7,,32257.0
2014-06-17,12.7,10.3,,,57.1,,42728.0
2014-06-18,13.6,9.3,,,25.8,,42728.0
2014-06-19,18.5,4.8,,,0.0,,32257.0
2014-06-20,25.9,8.9,,,0.0,,32257.0
2014-06-21,19.8,10.5,,,0.0,,32257.0
2014-06-22,23.6,7.2,,,0.0,,32257.0
2014-06-23,25.0,7.2,,,0.0,,32257.0
2014-06-24,26.2,11.4,,,0.0,,32257.0
2014-06-25,22.2,12.9,,,0.4,,32257.0
