date,T_high,T_low,h_rain,h_snow,h_all_precip,temp_src_id,precip_src_id
2014-01-01,-11.6,-19.2,0.0,0.0,0.0,,2793.0
2014-01-02,-0.1,-12.3,0.0,0.0,0.0,,2793.0
2014-01-03,-4.7,-24.7,0.0,20.0,2.0,,2793.0
2014-01-04,-22.4,-31.5,0.0,0.0,0.0,,2793.0
2014-01-05,-20.9,-38.1,0.0,0.0,0.0,,2793.0
2014-01-06,-5.9,-20.9,0.0,0.0,0.0,,2793.0
2014-01-07,-8.7,-16.4,,,0.4,,47109.0
2014-01-08,-10.2,-17.6,0.0,0.0,0.0,,2793.0
2014-01-09,1.5,-18.9,0.0,0.0,0.0,,2793.0
2014-01-10,-0.2,-12.1,,,0.0,,47109.0
2014-01-11,-5.0,-17.5,,,3.1,,47109.0
2014-01-12,-10.3,-24.1,0.0,0.0,0.0,,2793.0
2014-01-13,-1.0,-13.5,0.0,0.0,0.0,,2793.0
2014-01-14,8.5,-10.7,,,0.0,,47109.0
2014-01-15,9.1,-0.7,0.0,0.0,0.0,,2793.0
2014-01-16,6.9,-1.2,0.0,0.0,0.0,,2793.0
2014-01-17,6.5,-5.5,0.0,0.0,0.0,,2793.0
2014-01-18,7.2,-9.0,0.0,0.0,0.0,,2793.0
2014-01-19,4.9,-3.1,0.0,0.0,0.0,,2793.0
2014-01-20,1.5,-12.8,,,0.0,,47109.0
2014-01-21,0.4,-12.2,0.0,0.0,0.0,,2793.0
2014-01-22,-6.0,-14.2,,,0.0,,47109.0
2014-01-23,6.4,-15.0,,,0.0,,47109.0
2014-01-24,7.0,2.5,,,0.0,,47109.0
2014-01-25,6.7,2.2,,,0.0,,47109.0
2014-01-26,2.2,-21.7,0.0,0.0,0.0,,2793.0
2014-01-27,-14.0,-25.1,0.0,0.0,0.0,,2793.0
2014-01-28,-4.1,-20.2,,,0.0,,47109.0
2014-01-29,-9.7,-19.1,0.0,30.0,3.0,,2793.0
2014-01-30,-11.6,-22.1,,,0.0,,47109.0
2014-01-31,-8.6,-13.5,0.0,0.0,0.0,,2793.0
2014-02-01,-8.4,-13.4,0.0,0.0,0.0,,2793.0
2014-02-02,-9.4,-14.3,0.0,0.0,0.0,,2793.0
2014-02-03,-12.9,-19.6,0.0,0.0,0.0,,2793.0
2014-02-04,-18.3,-27.9,,,0.0,,47109.0
2014-02-05,-18.0,-30.5,,,0.0,,47109.0
2014-02-06,-14.2,-30.9,,,0.0,,47109.0
2014-02-07,-11.5,-18.3,,,0.5,,47109.0
2014-02-08,-15.6,-28.8,,,0.0,,47109.0
2014-02-09,-19.3,-31.4,,,0.0,,47109.0
2014-02-10,-18.9,-26.6,,,2.9,,47109.0
2014-02-11,-19.3,-22.4,,,1.7,,47109.0
2014-02-12,-14.2,-21.2,,,3.2,,47109.0
2014-02-13,-11.8,-24.7,,,0.4,,47109.0
2014-02-14,-8.0,-23.5,,,0.5,,47067.0
2014-02-15,0.1,-17.6,,,0.0,,47109.0
2014-02-16,0.8,-10.9,,,1.0,,47109.0
2014-02-17,2.5,-7.7,,,0.0,,47109.0
2014-02-18,2.2,-7.9,,,0.0,,47109.0
2014-02-19,-5.5,-14.3,,,0.0,,47109.0
2014-02-20,-5.5,-19.2,,,1.9,,47109.0
2014-02-21,-13.3,-27.4,,,0.4,,47109.0
2014-02-22,-18.3,-25.1,,,0.4,32460.0,47109.0
2014-02-23,-19.0,-34.7,0.0,0.0,0.0,,2793.0
2014-02-24,-14.3,-35.2,0.0,0.0,0.0,,2793.0
2014-02-25,-12.6,-33.8,0.0,0.0,0.0,,2793.0
